NTASData [id=16593465056, subwayLine=BD, stationId=ISL1, trainId=201, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465057, subwayLine=BD, stationId=RYK1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=2.0049068136222914, timeString=02.00, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465058, subwayLine=BD, stationId=OML1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=4.423892448297214, timeString=04.42, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465059, subwayLine=BD, stationId=JNE1, trainId=222, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465060, subwayLine=BD, stationId=JNE1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=6.019634986996905, timeString=06.02, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465061, subwayLine=BD, stationId=RUN1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=1.1299364210526317, timeString=01.13, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465062, subwayLine=BD, stationId=RUN1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=7.149571408049535, timeString=07.15, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465063, subwayLine=BD, stationId=HPK1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=2.3548232321981426, timeString=02.35, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465064, subwayLine=BD, stationId=HPK1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=8.374458219195047, timeString=08.37, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465065, subwayLine=BD, stationId=KEL1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=3.596978897832818, timeString=03.60, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465066, subwayLine=BD, stationId=KEL1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=9.616613884829723, timeString=09.62, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465067, subwayLine=BD, stationId=DNW1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=0.5637856346749226, timeString=00.56, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465068, subwayLine=BD, stationId=DNW1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=4.54712106501548, timeString=04.55, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465069, subwayLine=BD, stationId=DNW1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=10.566756052012387, timeString=10.57, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465070, subwayLine=BD, stationId=LAN1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=1.9851410526315791, timeString=01.99, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465071, subwayLine=BD, stationId=LAN1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=5.968476482972138, timeString=05.97, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465072, subwayLine=BD, stationId=LAN1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=11.988111469969041, timeString=11.99, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465073, subwayLine=BD, stationId=DUF1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=2.8646507739938087, timeString=02.86, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465074, subwayLine=BD, stationId=DUF1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=6.847986204334365, timeString=06.85, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465075, subwayLine=BD, stationId=DUF1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=12.867621191331272, timeString=12.87, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465076, subwayLine=BD, stationId=OSS1, trainId=220, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465077, subwayLine=BD, stationId=OSS1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=4.114450030959753, timeString=04.11, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465078, subwayLine=BD, stationId=OSS1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=8.09778546130031, timeString=08.10, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465079, subwayLine=BD, stationId=CHR1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=1.2334759430340558, timeString=01.23, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465080, subwayLine=BD, stationId=CHR1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=5.347925973993808, timeString=05.35, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465081, subwayLine=BD, stationId=CHR1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=9.331261404334366, timeString=09.33, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465082, subwayLine=BD, stationId=BAT1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=2.216881887306502, timeString=02.22, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465083, subwayLine=BD, stationId=BAT1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=6.331331918266255, timeString=06.33, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465084, subwayLine=BD, stationId=BAT1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=10.314667348606813, timeString=10.31, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465085, subwayLine=BD, stationId=BSP1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=3.1510291318885453, timeString=03.15, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465086, subwayLine=BD, stationId=BSP1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=7.2654791628482975, timeString=07.27, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465087, subwayLine=BD, stationId=BSP1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=11.248814593188856, timeString=11.25, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465088, subwayLine=BD, stationId=SGL1, trainId=219, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465089, subwayLine=BD, stationId=SGL1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=4.061679410526317, timeString=04.06, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465090, subwayLine=BD, stationId=SGL1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=8.176129441486069, timeString=08.18, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465091, subwayLine=BD, stationId=BAU1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=1.0916901547987616, timeString=01.09, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465092, subwayLine=BD, stationId=BAU1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=5.153369565325077, timeString=05.15, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465093, subwayLine=BD, stationId=BAU1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=9.26781959628483, timeString=09.27, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465094, subwayLine=BD, stationId=YNG1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=1.8919330030959756, timeString=01.89, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465095, subwayLine=BD, stationId=YNG1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=5.953612413622292, timeString=05.95, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465096, subwayLine=BD, stationId=YNG1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=10.068062444582043, timeString=10.07, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465097, subwayLine=BD, stationId=SHE1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=3.211373869969041, timeString=03.21, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465098, subwayLine=BD, stationId=SHE1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=7.273053280495356, timeString=07.27, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465099, subwayLine=BD, stationId=SHE1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=11.38750331145511, timeString=11.39, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465100, subwayLine=BD, stationId=CFK1, trainId=218, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465101, subwayLine=BD, stationId=CFK1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=4.249417337461301, timeString=04.25, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465102, subwayLine=BD, stationId=CFK1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=8.311096747987616, timeString=08.31, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465103, subwayLine=BD, stationId=BRD1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=1.5745103405572758, timeString=01.57, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465104, subwayLine=BD, stationId=BRD1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=5.823927678018578, timeString=05.82, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465105, subwayLine=BD, stationId=BRD1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=9.88560708854489, timeString=09.89, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465106, subwayLine=BD, stationId=CHE1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=2.612978452012384, timeString=02.61, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465107, subwayLine=BD, stationId=CHE1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=6.862395789473686, timeString=06.86, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465108, subwayLine=BD, stationId=CHE1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=10.924075199999999, timeString=10.92, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465109, subwayLine=BD, stationId=PAP1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=3.5820880495356042, timeString=03.58, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465110, subwayLine=BD, stationId=PAP1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=7.831505386996906, timeString=07.83, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465111, subwayLine=BD, stationId=PAP1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=11.89318479752322, timeString=11.89, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465112, subwayLine=BD, stationId=DON1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=0.6836767801857586, timeString=00.68, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465113, subwayLine=BD, stationId=DON1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=4.520764829721363, timeString=04.52, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465114, subwayLine=BD, stationId=DON1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=8.770182167182663, timeString=08.77, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465115, subwayLine=BD, stationId=GWD1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=1.813443343653251, timeString=01.81, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465116, subwayLine=BD, stationId=GWD1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=5.650531393188855, timeString=05.65, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465117, subwayLine=BD, stationId=GWD1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=9.899948730650156, timeString=09.90, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465118, subwayLine=BD, stationId=COX1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=2.7676904024767808, timeString=02.77, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465119, subwayLine=BD, stationId=COX1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=6.6047784520123844, timeString=06.60, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465120, subwayLine=BD, stationId=COX1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=10.854195789473685, timeString=10.85, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465121, subwayLine=BD, stationId=WDB1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=4.203059071207431, timeString=04.20, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465122, subwayLine=BD, stationId=WDB1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=8.040147120743034, timeString=08.04, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465123, subwayLine=BD, stationId=WDB1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=12.289564458204335, timeString=12.29, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465124, subwayLine=BD, stationId=MST1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=0.830037399380805, timeString=00.83, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465125, subwayLine=BD, stationId=MST1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=5.927893374613003, timeString=05.93, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
NTASData [id=16593465126, subwayLine=BD, stationId=MST1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=9.764981424148607, timeString=09.76, trainDestination=KEN1, createDate=Sun Sep 17 10:44:13 EDT 2017, systemMessageType=Normal]
