NTASData [id=16593049320, subwayLine=YUS, stationId=EGL1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=1.0408355555555555, timeString=01.04, trainDestination=FIN1, createDate=Sun Sep 17 10:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593049321, subwayLine=YUS, stationId=EGL1, trainId=101, trainMessage=Delayed, trainDirection=North, timeInt=7.412768888888889, timeString=07.41, trainDestination=FIN1, createDate=Sun Sep 17 10:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593049322, subwayLine=YUS, stationId=EGL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=13.567697777777775, timeString=13.57, trainDestination=FIN1, createDate=Sun Sep 17 10:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593049323, subwayLine=YUS, stationId=LAW1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=5.332742222222222, timeString=05.33, trainDestination=FIN1, createDate=Sun Sep 17 10:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593049324, subwayLine=YUS, stationId=LAW1, trainId=101, trainMessage=Delayed, trainDirection=North, timeInt=11.704675555555555, timeString=11.70, trainDestination=FIN1, createDate=Sun Sep 17 10:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593049325, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=17.859604444444443, timeString=17.86, trainDestination=FIN1, createDate=Sun Sep 17 10:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593049326, subwayLine=YUS, stationId=YKM1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=8.847408888888888, timeString=08.85, trainDestination=FIN1, createDate=Sun Sep 17 10:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593049327, subwayLine=YUS, stationId=YKM1, trainId=101, trainMessage=Delayed, trainDirection=North, timeInt=15.219342222222224, timeString=15.22, trainDestination=FIN1, createDate=Sun Sep 17 10:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593049328, subwayLine=YUS, stationId=YKM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=21.374271111111106, timeString=21.37, trainDestination=FIN1, createDate=Sun Sep 17 10:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593049329, subwayLine=YUS, stationId=SHP1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=2.5862844444444444, timeString=02.59, trainDestination=FIN1, createDate=Sun Sep 17 10:14:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593049330, subwayLine=YUS, stationId=SHP1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=12.433760000000001, timeString=12.43, trainDestination=FIN1, createDate=Sun Sep 17 10:14:27 EDT 2017, systemMessageType=Normal]
