NTASData [id=16594478663, subwayLine=YUS, stationId=GCN1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=0.9229074074074074, timeString=00.92, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478664, subwayLine=YUS, stationId=GCN1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=3.3768133333333337, timeString=03.38, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478665, subwayLine=YUS, stationId=GCN1, trainId=124, trainMessage=Arriving, trainDirection=North, timeInt=4.38716888888889, timeString=04.39, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478666, subwayLine=YUS, stationId=EGW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=2.743111851851852, timeString=02.74, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478667, subwayLine=YUS, stationId=EGW1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=5.197017777777778, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478668, subwayLine=YUS, stationId=EGW1, trainId=124, trainMessage=Arriving, trainDirection=North, timeInt=6.207373333333333, timeString=06.21, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478669, subwayLine=YUS, stationId=SCW1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=0.8290925925925926, timeString=00.83, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478670, subwayLine=YUS, stationId=SCW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=7.442547407407407, timeString=07.44, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478671, subwayLine=YUS, stationId=SCW1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=9.896453333333332, timeString=09.90, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478672, subwayLine=YUS, stationId=DUP1, trainId=192, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478673, subwayLine=YUS, stationId=DUP1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=3.4536303703703704, timeString=03.45, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478674, subwayLine=YUS, stationId=DUP1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=10.067085185185185, timeString=10.07, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478675, subwayLine=YUS, stationId=SPA1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=1.0006311111111112, timeString=01.00, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478676, subwayLine=YUS, stationId=SPA1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=4.454261481481482, timeString=04.45, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478677, subwayLine=YUS, stationId=SPA1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=11.067716296296295, timeString=11.07, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478678, subwayLine=YUS, stationId=SGU1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=2.130237777777778, timeString=02.13, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478679, subwayLine=YUS, stationId=SGU1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=5.583868148148149, timeString=05.58, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478680, subwayLine=YUS, stationId=SGU1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=12.197322962962962, timeString=12.20, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478681, subwayLine=YUS, stationId=MUS1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=3.3322344444444445, timeString=03.33, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478682, subwayLine=YUS, stationId=MUS1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=6.785864814814815, timeString=06.79, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478683, subwayLine=YUS, stationId=MUS1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=13.399319629629627, timeString=13.40, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478684, subwayLine=YUS, stationId=QPK1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=0.8111066666666666, timeString=00.81, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478685, subwayLine=YUS, stationId=QPK1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=4.594767777777777, timeString=04.59, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478686, subwayLine=YUS, stationId=QPK1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=8.048398148148149, timeString=08.05, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478687, subwayLine=YUS, stationId=STP1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=1.9618799999999998, timeString=01.96, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478688, subwayLine=YUS, stationId=STP1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=5.745541111111111, timeString=05.75, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478689, subwayLine=YUS, stationId=STP1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=9.199171481481482, timeString=09.20, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478690, subwayLine=YUS, stationId=OSG1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=2.713026666666667, timeString=02.71, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478691, subwayLine=YUS, stationId=OSG1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=6.496687777777778, timeString=06.50, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16594478692, subwayLine=YUS, stationId=OSG1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=9.950318148148147, timeString=09.95, trainDestination=FIN1, createDate=Sun Sep 17 12:00:04 EDT 2017, systemMessageType=Normal]
