NTASData [id=16594283336, subwayLine=YUS, stationId=WIL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=0.4154311111111111, timeString=00.42, trainDestination=SHW2, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283337, subwayLine=YUS, stationId=WIL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=5.409813333333333, timeString=05.41, trainDestination=SHW2, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283338, subwayLine=YUS, stationId=WIL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=12.057712592592592, timeString=12.06, trainDestination=SHW2, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283339, subwayLine=YUS, stationId=SHW2, trainId=126, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283340, subwayLine=YUS, stationId=SHW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=4.266708888888888, timeString=04.27, trainDestination=SHW2, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283341, subwayLine=YUS, stationId=SHW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=9.26109111111111, timeString=09.26, trainDestination=SHW2, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283342, subwayLine=YUS, stationId=SHW1, trainId=128, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283343, subwayLine=YUS, stationId=SHW1, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=4.266708888888888, timeString=04.27, trainDestination=SHW2, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283344, subwayLine=YUS, stationId=SHW1, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=9.26109111111111, timeString=09.26, trainDestination=SHW2, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283345, subwayLine=YUS, stationId=WIL1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=0.5053132444444444, timeString=00.51, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283346, subwayLine=YUS, stationId=WIL1, trainId=125, trainMessage=Delayed, trainDirection=North, timeInt=1.3834799111111111, timeString=01.38, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283347, subwayLine=YUS, stationId=WIL1, trainId=532, trainMessage=Delayed, trainDirection=North, timeInt=2.7868502814814815, timeString=02.79, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283348, subwayLine=YUS, stationId=YKD1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=1.0103555555555555, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283349, subwayLine=YUS, stationId=YKD1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=1.50114, timeString=01.50, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283350, subwayLine=YUS, stationId=YKD1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=2.5208154666666664, timeString=02.52, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283351, subwayLine=YUS, stationId=LWW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=1.5437407407407409, timeString=01.54, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283352, subwayLine=YUS, stationId=LWW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=3.02868, timeString=03.03, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283353, subwayLine=YUS, stationId=LWW1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=3.5194644444444445, timeString=03.52, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283354, subwayLine=YUS, stationId=GCN1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=2.9022296296296295, timeString=02.90, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283355, subwayLine=YUS, stationId=GCN1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=4.38716888888889, timeString=04.39, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283356, subwayLine=YUS, stationId=GCN1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=4.877953333333333, timeString=04.88, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283357, subwayLine=YUS, stationId=EGW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=4.722434074074074, timeString=04.72, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283358, subwayLine=YUS, stationId=EGW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=6.207373333333333, timeString=06.21, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283359, subwayLine=YUS, stationId=EGW1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=6.698157777777777, timeString=06.70, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283360, subwayLine=YUS, stationId=SCW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=9.421869629629631, timeString=09.42, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283361, subwayLine=YUS, stationId=SCW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=10.906808888888888, timeString=10.91, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283362, subwayLine=YUS, stationId=SCW1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=11.397593333333331, timeString=11.40, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283363, subwayLine=YUS, stationId=DUP1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=12.046407407407406, timeString=12.05, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283364, subwayLine=YUS, stationId=DUP1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=13.531346666666666, timeString=13.53, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283365, subwayLine=YUS, stationId=DUP1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=14.022131111111111, timeString=14.02, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283366, subwayLine=YUS, stationId=SPA1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=13.047038518518518, timeString=13.05, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283367, subwayLine=YUS, stationId=SPA1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=14.531977777777776, timeString=14.53, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283368, subwayLine=YUS, stationId=SPA1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=15.022762222222221, timeString=15.02, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283369, subwayLine=YUS, stationId=SGU1, trainId=107, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594283370, subwayLine=YUS, stationId=SGU1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=14.176645185185183, timeString=14.18, trainDestination=FIN1, createDate=Sun Sep 17 11:45:01 EDT 2017, systemMessageType=Normal]
