NTASData [id=16593502858, subwayLine=BD, stationId=WAR1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=3.4720022786377713, timeString=03.47, trainDestination=KEN1, createDate=Sun Sep 17 10:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593502859, subwayLine=BD, stationId=WAR1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=9.278051145510837, timeString=09.28, trainDestination=KEN1, createDate=Sun Sep 17 10:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593502860, subwayLine=BD, stationId=WAR1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=13.269851145510836, timeString=13.27, trainDestination=KEN1, createDate=Sun Sep 17 10:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593502861, subwayLine=BD, stationId=KEN1, trainId=214, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593502862, subwayLine=BD, stationId=KEN1, trainId=296, trainMessage=Delayed, trainDirection=East, timeInt=0.2914756160990713, timeString=00.29, trainDestination=KEN1, createDate=Sun Sep 17 10:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593502863, subwayLine=BD, stationId=KEN1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=3.067475115789474, timeString=03.07, trainDestination=KEN1, createDate=Sun Sep 17 10:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593502864, subwayLine=BD, stationId=KEN2, trainId=296, trainMessage=Delayed, trainDirection=East, timeInt=0.2914756160990713, timeString=00.29, trainDestination=KEN1, createDate=Sun Sep 17 10:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593502865, subwayLine=BD, stationId=KEN2, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=3.067475115789474, timeString=03.07, trainDestination=KEN1, createDate=Sun Sep 17 10:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593502866, subwayLine=BD, stationId=KEN2, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=8.553409307739939, timeString=08.55, trainDestination=KEN1, createDate=Sun Sep 17 10:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593502867, subwayLine=BD, stationId=WAR2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=2.710179685448917, timeString=02.71, trainDestination=KIP2, createDate=Sun Sep 17 10:47:04 EDT 2017, systemMessageType=Normal]
NTASData [id=16593502868, subwayLine=BD, stationId=VPK2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=3.4666234551083597, timeString=03.47, trainDestination=KIP2, createDate=Sun Sep 17 10:47:04 EDT 2017, systemMessageType=Normal]
