NTASData [id=16594427271, subwayLine=BD, stationId=CFK1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=0.7830434674922602, timeString=00.78, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427272, subwayLine=BD, stationId=CFK1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=5.160067616099072, timeString=05.16, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427273, subwayLine=BD, stationId=CFK1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=8.632693775851394, timeString=08.63, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427274, subwayLine=BD, stationId=BRD1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=2.357553808049536, timeString=02.36, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427275, subwayLine=BD, stationId=BRD1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=6.734577956656349, timeString=06.73, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427276, subwayLine=BD, stationId=BRD1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=10.207204116408668, timeString=10.21, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427277, subwayLine=BD, stationId=CHE1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=3.396021919504644, timeString=03.40, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427278, subwayLine=BD, stationId=CHE1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=7.773046068111455, timeString=07.77, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427279, subwayLine=BD, stationId=CHE1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=11.245672227863777, timeString=11.25, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427280, subwayLine=BD, stationId=PAP1, trainId=210, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427281, subwayLine=BD, stationId=PAP1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=4.365131517027864, timeString=04.37, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427282, subwayLine=BD, stationId=PAP1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=8.742155665634677, timeString=08.74, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427283, subwayLine=BD, stationId=DON1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=0.9386767801857586, timeString=00.94, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427284, subwayLine=BD, stationId=DON1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=5.303808297213623, timeString=05.30, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427285, subwayLine=BD, stationId=DON1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=9.680832445820434, timeString=09.68, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427286, subwayLine=BD, stationId=GWD1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=2.068443343653251, timeString=02.07, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427287, subwayLine=BD, stationId=GWD1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=6.433574860681116, timeString=06.43, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427288, subwayLine=BD, stationId=GWD1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=10.810599009287925, timeString=10.81, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427289, subwayLine=BD, stationId=COX1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=3.0226904024767802, timeString=03.02, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427290, subwayLine=BD, stationId=COX1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=7.387821919504644, timeString=07.39, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
NTASData [id=16594427291, subwayLine=BD, stationId=COX1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=11.764846068111455, timeString=11.76, trainDestination=KEN1, createDate=Sun Sep 17 11:56:07 EDT 2017, systemMessageType=Normal]
