NTASData [id=16593799442, subwayLine=YUS, stationId=COL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=0.6745111111111111, timeString=00.67, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799443, subwayLine=YUS, stationId=COL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=4.2305600000000005, timeString=04.23, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799444, subwayLine=YUS, stationId=COL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=6.269204444444444, timeString=06.27, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799445, subwayLine=YUS, stationId=DUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=1.541368888888889, timeString=01.54, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799446, subwayLine=YUS, stationId=DUN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=5.097417777777778, timeString=05.10, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799447, subwayLine=YUS, stationId=DUN2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=7.136062222222224, timeString=07.14, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799448, subwayLine=YUS, stationId=QUN2, trainId=3, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799449, subwayLine=YUS, stationId=QUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=2.29816, timeString=02.30, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799450, subwayLine=YUS, stationId=QUN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=5.8542088888888895, timeString=05.85, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799451, subwayLine=YUS, stationId=KNG2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=0.8256533333333334, timeString=00.83, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799452, subwayLine=YUS, stationId=KNG2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=3.1238133333333336, timeString=03.12, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799453, subwayLine=YUS, stationId=KNG2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=6.679862222222223, timeString=06.68, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799454, subwayLine=YUS, stationId=UNI2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=1.6326800000000001, timeString=01.63, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799455, subwayLine=YUS, stationId=UNI2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=3.93084, timeString=03.93, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799456, subwayLine=YUS, stationId=UNI2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=7.486888888888888, timeString=07.49, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799457, subwayLine=YUS, stationId=STA2, trainId=101, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799458, subwayLine=YUS, stationId=STA2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=2.559368888888889, timeString=02.56, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799459, subwayLine=YUS, stationId=STA2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=4.857528888888888, timeString=04.86, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799460, subwayLine=YUS, stationId=OSG2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=0.6952666666666667, timeString=00.70, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799461, subwayLine=YUS, stationId=OSG2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=3.2546355555555553, timeString=03.25, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799462, subwayLine=YUS, stationId=OSG2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=5.552795555555555, timeString=05.55, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799463, subwayLine=YUS, stationId=STP2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=1.4492355555555556, timeString=01.45, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799464, subwayLine=YUS, stationId=STP2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=4.008604444444444, timeString=04.01, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799465, subwayLine=YUS, stationId=STP2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=6.306764444444443, timeString=06.31, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799466, subwayLine=YUS, stationId=QPK2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=2.591542222222222, timeString=02.59, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799467, subwayLine=YUS, stationId=QPK2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=5.15091111111111, timeString=05.15, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799468, subwayLine=YUS, stationId=QPK2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.44907111111111, timeString=07.45, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799469, subwayLine=YUS, stationId=MUS2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=3.8540755555555553, timeString=03.85, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799470, subwayLine=YUS, stationId=MUS2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=6.413444444444444, timeString=06.41, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799471, subwayLine=YUS, stationId=MUS2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=8.711604444444443, timeString=08.71, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799472, subwayLine=YUS, stationId=SGU2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=0.5800795555555556, timeString=00.58, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799473, subwayLine=YUS, stationId=SGU2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=5.013597777777777, timeString=05.01, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799474, subwayLine=YUS, stationId=SGU2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=7.572966666666666, timeString=07.57, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799475, subwayLine=YUS, stationId=SPA2, trainId=128, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799476, subwayLine=YUS, stationId=SPA2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=1.747786222222222, timeString=01.75, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799477, subwayLine=YUS, stationId=SPA2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=6.181304444444445, timeString=06.18, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799478, subwayLine=YUS, stationId=DUP2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=0.997808888888889, timeString=01.00, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799479, subwayLine=YUS, stationId=DUP2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=2.745595111111111, timeString=02.75, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799480, subwayLine=YUS, stationId=DUP2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=7.1791133333333335, timeString=07.18, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799481, subwayLine=YUS, stationId=SCW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=3.622346666666667, timeString=03.62, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799482, subwayLine=YUS, stationId=SCW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=5.370132888888889, timeString=05.37, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799483, subwayLine=YUS, stationId=SCW2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=9.803651111111112, timeString=09.80, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799484, subwayLine=YUS, stationId=EGW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=4.8282592592592595, timeString=04.83, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799485, subwayLine=YUS, stationId=EGW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=8.435517777777777, timeString=08.44, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799486, subwayLine=YUS, stationId=EGW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=10.183304, timeString=10.18, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799487, subwayLine=YUS, stationId=GCN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=6.64789925925926, timeString=06.65, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799488, subwayLine=YUS, stationId=GCN2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=10.255157777777777, timeString=10.26, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799489, subwayLine=YUS, stationId=GCN2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=12.002944, timeString=12.00, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799490, subwayLine=YUS, stationId=LWW2, trainId=125, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799491, subwayLine=YUS, stationId=LWW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=8.012032592592593, timeString=08.01, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799492, subwayLine=YUS, stationId=LWW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=11.619291111111112, timeString=11.62, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799493, subwayLine=YUS, stationId=YKD2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.0262266666666666, timeString=02.03, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799494, subwayLine=YUS, stationId=YKD2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=10.038259259259261, timeString=10.04, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799495, subwayLine=YUS, stationId=YKD2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=13.645517777777778, timeString=13.65, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799496, subwayLine=YUS, stationId=WIL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.04568, timeString=04.05, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
NTASData [id=16593799497, subwayLine=YUS, stationId=WIL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=12.057712592592592, timeString=12.06, trainDestination=SHW2, createDate=Sun Sep 17 11:09:31 EDT 2017, systemMessageType=Normal]
