NTASData [id=16594604897, subwayLine=YUS, stationId=UNI1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=0.16933333333333334, timeString=00.17, trainDestination=FIN1, createDate=Sun Sep 17 12:09:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604898, subwayLine=YUS, stationId=UNI1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=4.312686666666666, timeString=04.31, trainDestination=FIN1, createDate=Sun Sep 17 12:09:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604899, subwayLine=YUS, stationId=UNI1, trainId=112, trainMessage=Delayed, trainDirection=North, timeInt=6.1072211111111105, timeString=06.11, trainDestination=FIN1, createDate=Sun Sep 17 12:09:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604900, subwayLine=YUS, stationId=KNG1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=0.9642244444444444, timeString=00.96, trainDestination=FIN1, createDate=Sun Sep 17 12:09:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604901, subwayLine=YUS, stationId=KNG1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=5.107577777777777, timeString=05.11, trainDestination=FIN1, createDate=Sun Sep 17 12:09:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604902, subwayLine=YUS, stationId=KNG1, trainId=112, trainMessage=Delayed, trainDirection=North, timeInt=6.902112222222222, timeString=06.90, trainDestination=FIN1, createDate=Sun Sep 17 12:09:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604903, subwayLine=YUS, stationId=QUN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=1.789877777777778, timeString=01.79, trainDestination=FIN1, createDate=Sun Sep 17 12:09:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604904, subwayLine=YUS, stationId=QUN1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=5.9332311111111125, timeString=05.93, trainDestination=FIN1, createDate=Sun Sep 17 12:09:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604905, subwayLine=YUS, stationId=QUN1, trainId=112, trainMessage=Delayed, trainDirection=North, timeInt=7.727765555555553, timeString=07.73, trainDestination=FIN1, createDate=Sun Sep 17 12:09:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604906, subwayLine=YUS, stationId=DUN1, trainId=109, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:09:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604907, subwayLine=YUS, stationId=DUN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=2.544411111111111, timeString=02.54, trainDestination=FIN1, createDate=Sun Sep 17 12:09:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594604908, subwayLine=YUS, stationId=DUN1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=6.6877644444444435, timeString=06.69, trainDestination=FIN1, createDate=Sun Sep 17 12:09:42 EDT 2017, systemMessageType=Normal]
