NTASData [id=16592920463, subwayLine=YUS, stationId=SHP1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=0.5683955555555555, timeString=00.57, trainDestination=FIN1, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920464, subwayLine=YUS, stationId=SHP1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=11.392924444444445, timeString=11.39, trainDestination=FIN1, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920465, subwayLine=YUS, stationId=SHP1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=20.027586666666668, timeString=20.03, trainDestination=FIN1, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920466, subwayLine=YUS, stationId=NYC1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=2.0296133333333337, timeString=02.03, trainDestination=FIN1, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920467, subwayLine=YUS, stationId=NYC1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=12.854142222222222, timeString=12.85, trainDestination=FIN1, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920468, subwayLine=YUS, stationId=NYC1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=21.488804444444447, timeString=21.49, trainDestination=FIN1, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920469, subwayLine=YUS, stationId=FIN1, trainId=124, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920470, subwayLine=YUS, stationId=FIN1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=4.636653333333333, timeString=04.64, trainDestination=FIN1, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920471, subwayLine=YUS, stationId=FIN1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=15.461182222222224, timeString=15.46, trainDestination=FIN1, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920472, subwayLine=YUS, stationId=FIN2, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=4.636653333333333, timeString=04.64, trainDestination=FIN1, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920473, subwayLine=YUS, stationId=FIN2, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=15.461182222222224, timeString=15.46, trainDestination=FIN1, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920474, subwayLine=YUS, stationId=FIN2, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=24.095844444444445, timeString=24.10, trainDestination=FIN1, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920475, subwayLine=YUS, stationId=SHP2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.0080977777777778, timeString=01.01, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920476, subwayLine=YUS, stationId=YKM2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=4.588804444444444, timeString=04.59, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920477, subwayLine=YUS, stationId=LAW2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=1.3546666666666667, timeString=01.35, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920478, subwayLine=YUS, stationId=LAW2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=8.101777777777777, timeString=08.10, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920479, subwayLine=YUS, stationId=EGL2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=0.25964444444444446, timeString=00.26, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920480, subwayLine=YUS, stationId=EGL2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=5.637542222222222, timeString=05.64, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920481, subwayLine=YUS, stationId=EGL2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=12.384653333333334, timeString=12.38, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920482, subwayLine=YUS, stationId=DAV2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=1.8693111111111111, timeString=01.87, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920483, subwayLine=YUS, stationId=DAV2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=7.247208888888888, timeString=07.25, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920484, subwayLine=YUS, stationId=DAV2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=13.99432, timeString=13.99, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920485, subwayLine=YUS, stationId=STC2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=0.9414933333333334, timeString=00.94, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920486, subwayLine=YUS, stationId=STC2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=3.90852, timeString=03.91, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920487, subwayLine=YUS, stationId=STC2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=9.286417777777778, timeString=09.29, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920488, subwayLine=YUS, stationId=SUM2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=2.345702222222222, timeString=02.35, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920489, subwayLine=YUS, stationId=SUM2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=5.312728888888889, timeString=05.31, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920490, subwayLine=YUS, stationId=SUM2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=10.690626666666667, timeString=10.69, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920491, subwayLine=YUS, stationId=ROS2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=3.3643955555555554, timeString=03.36, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920492, subwayLine=YUS, stationId=ROS2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=6.331422222222223, timeString=06.33, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920493, subwayLine=YUS, stationId=ROS2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=11.709320000000002, timeString=11.71, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920494, subwayLine=YUS, stationId=BLO2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=1.073008888888889, timeString=01.07, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16592920495, subwayLine=YUS, stationId=BLO2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=4.692404444444445, timeString=04.69, trainDestination=MUS2, createDate=Sun Sep 17 10:05:44 EDT 2017, systemMessageType=Normal]
