NTASData [id=16593337301, subwayLine=BD, stationId=JNE2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=0.9598652136222912, timeString=00.96, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337302, subwayLine=BD, stationId=JNE2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=6.301963541795667, timeString=06.30, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337303, subwayLine=BD, stationId=JNE2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=11.771789112074304, timeString=11.77, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337304, subwayLine=BD, stationId=OML2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=2.563534439628483, timeString=02.56, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337305, subwayLine=BD, stationId=OML2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=7.90563276780186, timeString=07.91, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337306, subwayLine=BD, stationId=OML2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=13.375458338080497, timeString=13.38, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337307, subwayLine=BD, stationId=RYK2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=4.980787526934985, timeString=04.98, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337308, subwayLine=BD, stationId=RYK2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=10.322885855108362, timeString=10.32, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337309, subwayLine=BD, stationId=RYK2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=15.792711425386997, timeString=15.79, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337310, subwayLine=BD, stationId=ISL2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=1.2686436557275544, timeString=01.27, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337311, subwayLine=BD, stationId=ISL2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=7.208281382043344, timeString=07.21, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337312, subwayLine=BD, stationId=ISL2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=12.550379710216719, timeString=12.55, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337313, subwayLine=BD, stationId=KIP2, trainId=222, trainMessage=Delayed, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337314, subwayLine=BD, stationId=KIP2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=2.0933984842105264, timeString=02.09, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337315, subwayLine=BD, stationId=KIP2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=3.6170421399380808, timeString=03.62, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337316, subwayLine=BD, stationId=KIP1, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=2.0933984842105264, timeString=02.09, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337317, subwayLine=BD, stationId=KIP1, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=3.6170421399380808, timeString=03.62, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337318, subwayLine=BD, stationId=KIP1, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=9.556679866253871, timeString=09.56, trainDestination=KIP2, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337319, subwayLine=BD, stationId=RYK1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=1.7499068136222913, timeString=01.75, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337320, subwayLine=BD, stationId=OML1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=4.168892448297214, timeString=04.17, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337321, subwayLine=BD, stationId=JNE1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=0.6424580061919506, timeString=00.64, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337322, subwayLine=BD, stationId=JNE1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=5.764634986996905, timeString=05.76, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337323, subwayLine=BD, stationId=RUN1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=1.7723944272445822, timeString=01.77, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337324, subwayLine=BD, stationId=RUN1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=6.8945714080495355, timeString=06.89, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337325, subwayLine=BD, stationId=HPK1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=2.9972812383900935, timeString=03.00, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337326, subwayLine=BD, stationId=HPK1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=8.119458219195048, timeString=08.12, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337327, subwayLine=BD, stationId=KEL1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=4.239436904024768, timeString=04.24, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337328, subwayLine=BD, stationId=KEL1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=9.361613884829724, timeString=09.36, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337329, subwayLine=BD, stationId=DNW1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=0.5637856346749226, timeString=00.56, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337330, subwayLine=BD, stationId=DNW1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=5.189579071207431, timeString=05.19, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337331, subwayLine=BD, stationId=DNW1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=10.311756052012385, timeString=10.31, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337332, subwayLine=BD, stationId=LAN1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=1.9851410526315791, timeString=01.99, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337333, subwayLine=BD, stationId=LAN1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=6.610934489164087, timeString=06.61, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337334, subwayLine=BD, stationId=LAN1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=11.73311146996904, timeString=11.73, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337335, subwayLine=BD, stationId=DUF1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=2.8646507739938087, timeString=02.86, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337336, subwayLine=BD, stationId=DUF1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=7.4904442105263165, timeString=07.49, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337337, subwayLine=BD, stationId=DUF1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=12.61262119133127, timeString=12.61, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337338, subwayLine=BD, stationId=OSS1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=4.114450030959753, timeString=04.11, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337339, subwayLine=BD, stationId=OSS1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=8.740243467492261, timeString=08.74, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337340, subwayLine=BD, stationId=OSS1, trainId=221, trainMessage=Arriving, trainDirection=East, timeInt=13.862420448297215, timeString=13.86, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337341, subwayLine=BD, stationId=CHR1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=0.9784759430340558, timeString=00.98, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337342, subwayLine=BD, stationId=CHR1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=5.347925973993808, timeString=05.35, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337343, subwayLine=BD, stationId=CHR1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=9.973719410526316, timeString=09.97, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337344, subwayLine=BD, stationId=BAT1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=1.9618818873065016, timeString=01.96, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337345, subwayLine=BD, stationId=BAT1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=6.331331918266255, timeString=06.33, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337346, subwayLine=BD, stationId=BAT1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=10.957125354798764, timeString=10.96, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337347, subwayLine=BD, stationId=BSP1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=2.896029131888545, timeString=02.90, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337348, subwayLine=BD, stationId=BSP1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=7.2654791628482975, timeString=07.27, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337349, subwayLine=BD, stationId=BSP1, trainId=220, trainMessage=Arriving, trainDirection=East, timeInt=11.891272599380807, timeString=11.89, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337350, subwayLine=BD, stationId=SGL1, trainId=217, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337351, subwayLine=BD, stationId=SGL1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=3.8066794105263164, timeString=03.81, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337352, subwayLine=BD, stationId=SGL1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=8.176129441486069, timeString=08.18, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337353, subwayLine=BD, stationId=BAU1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=1.0916901547987616, timeString=01.09, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593337354, subwayLine=BD, stationId=BAU1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=4.898369565325078, timeString=04.90, trainDestination=KEN1, createDate=Sun Sep 17 10:34:30 EDT 2017, systemMessageType=Normal]
