NTASData [id=16594565537, subwayLine=YUS, stationId=KNG1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=0.1840088888888889, timeString=00.18, trainDestination=FIN1, createDate=Sun Sep 17 12:06:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594565538, subwayLine=YUS, stationId=KNG1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=3.286808888888889, timeString=03.29, trainDestination=FIN1, createDate=Sun Sep 17 12:06:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594565539, subwayLine=YUS, stationId=KNG1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=6.902112222222222, timeString=06.90, trainDestination=FIN1, createDate=Sun Sep 17 12:06:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594565540, subwayLine=YUS, stationId=QUN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=1.0096622222222222, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 12:06:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594565541, subwayLine=YUS, stationId=QUN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=4.112462222222222, timeString=04.11, trainDestination=FIN1, createDate=Sun Sep 17 12:06:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594565542, subwayLine=YUS, stationId=QUN1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=7.727765555555553, timeString=07.73, trainDestination=FIN1, createDate=Sun Sep 17 12:06:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594565543, subwayLine=YUS, stationId=DUN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=1.7641955555555555, timeString=01.76, trainDestination=FIN1, createDate=Sun Sep 17 12:06:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594565544, subwayLine=YUS, stationId=DUN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=4.8669955555555555, timeString=04.87, trainDestination=FIN1, createDate=Sun Sep 17 12:06:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594565545, subwayLine=YUS, stationId=DUN1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=8.482298888888888, timeString=08.48, trainDestination=FIN1, createDate=Sun Sep 17 12:06:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594565546, subwayLine=YUS, stationId=COL1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=2.6310533333333335, timeString=02.63, trainDestination=FIN1, createDate=Sun Sep 17 12:06:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594565547, subwayLine=YUS, stationId=COL1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=5.733853333333334, timeString=05.73, trainDestination=FIN1, createDate=Sun Sep 17 12:06:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594565548, subwayLine=YUS, stationId=COL1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=9.349156666666666, timeString=09.35, trainDestination=FIN1, createDate=Sun Sep 17 12:06:52 EDT 2017, systemMessageType=Normal]
