NTASData [id=16593661982, subwayLine=YUS, stationId=LAW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=2.7657777777777777, timeString=02.77, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661983, subwayLine=YUS, stationId=LAW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=10.15171111111111, timeString=10.15, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661984, subwayLine=YUS, stationId=EGL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=1.5635111111111113, timeString=01.56, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661985, subwayLine=YUS, stationId=EGL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=7.048653333333333, timeString=07.05, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661986, subwayLine=YUS, stationId=EGL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=14.434586666666664, timeString=14.43, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661987, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=3.1731777777777777, timeString=03.17, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661988, subwayLine=YUS, stationId=DAV2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=8.65832, timeString=08.66, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661989, subwayLine=YUS, stationId=DAV2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=16.044253333333334, timeString=16.04, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661990, subwayLine=YUS, stationId=STC2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=1.3620044444444444, timeString=01.36, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661991, subwayLine=YUS, stationId=STC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=5.212386666666667, timeString=05.21, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661992, subwayLine=YUS, stationId=STC2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=10.69752888888889, timeString=10.70, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661993, subwayLine=YUS, stationId=SUM2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=2.7662133333333334, timeString=02.77, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661994, subwayLine=YUS, stationId=SUM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=6.616595555555556, timeString=06.62, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661995, subwayLine=YUS, stationId=SUM2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=12.101737777777776, timeString=12.10, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661996, subwayLine=YUS, stationId=ROS2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=3.784906666666666, timeString=03.78, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661997, subwayLine=YUS, stationId=ROS2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.635288888888889, timeString=07.64, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661998, subwayLine=YUS, stationId=ROS2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=13.120431111111113, timeString=13.12, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593661999, subwayLine=YUS, stationId=BLO2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=1.073008888888889, timeString=01.07, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593662000, subwayLine=YUS, stationId=BLO2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=5.112915555555555, timeString=05.11, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593662001, subwayLine=YUS, stationId=BLO2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=8.963297777777777, timeString=08.96, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593662002, subwayLine=YUS, stationId=WEL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=2.0273555555555554, timeString=02.03, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593662003, subwayLine=YUS, stationId=WEL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=6.067262222222222, timeString=06.07, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593662004, subwayLine=YUS, stationId=WEL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=9.917644444444443, timeString=09.92, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593662005, subwayLine=YUS, stationId=COL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=2.9568666666666665, timeString=02.96, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593662006, subwayLine=YUS, stationId=COL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=6.9967733333333335, timeString=07.00, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593662007, subwayLine=YUS, stationId=COL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=10.847155555555554, timeString=10.85, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593662008, subwayLine=YUS, stationId=DUN2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=3.8237244444444447, timeString=03.82, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593662009, subwayLine=YUS, stationId=DUN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=7.863631111111111, timeString=07.86, trainDestination=MUS2, createDate=Sun Sep 17 10:58:55 EDT 2017, systemMessageType=Normal]
