NTASData [id=16594840485, subwayLine=SHEP, stationId=YIE1, trainId=463, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=YIE1, createDate=Sun Sep 17 12:28:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594840486, subwayLine=SHEP, stationId=YIE1, trainId=464, trainMessage=Arriving, trainDirection=West, timeInt=5.932147651006711, timeString=05.93, trainDestination=YIE2, createDate=Sun Sep 17 12:28:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594840487, subwayLine=SHEP, stationId=BSS1, trainId=462, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=DML1, createDate=Sun Sep 17 12:28:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594840488, subwayLine=SHEP, stationId=LES1, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=1.5878859060402686, timeString=01.59, trainDestination=DML1, createDate=Sun Sep 17 12:28:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594840489, subwayLine=SHEP, stationId=DML1, trainId=461, trainMessage=Delayed, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=YIE2, createDate=Sun Sep 17 12:28:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594840490, subwayLine=SHEP, stationId=DML1, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=5.092550335570469, timeString=05.09, trainDestination=DML1, createDate=Sun Sep 17 12:28:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594840491, subwayLine=SHEP, stationId=DML2, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=5.092550335570469, timeString=05.09, trainDestination=DML1, createDate=Sun Sep 17 12:28:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594840492, subwayLine=SHEP, stationId=BSS2, trainId=464, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=YIE2, createDate=Sun Sep 17 12:28:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594840493, subwayLine=SHEP, stationId=BYV2, trainId=464, trainMessage=Arriving, trainDirection=West, timeInt=1.791241610738255, timeString=01.79, trainDestination=YIE2, createDate=Sun Sep 17 12:28:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16594840494, subwayLine=SHEP, stationId=YIE2, trainId=464, trainMessage=Arriving, trainDirection=West, timeInt=5.932147651006711, timeString=05.93, trainDestination=YIE2, createDate=Sun Sep 17 12:28:03 EDT 2017, systemMessageType=Normal]
