NTASData [id=16594179912, subwayLine=YUS, stationId=YKM2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=1.4986000000000002, timeString=01.50, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179913, subwayLine=YUS, stationId=YKM2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=6.988693333333333, timeString=06.99, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179914, subwayLine=YUS, stationId=LAW2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=5.011573333333333, timeString=05.01, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179915, subwayLine=YUS, stationId=LAW2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=10.501666666666665, timeString=10.50, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179916, subwayLine=YUS, stationId=EGL2, trainId=111, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179917, subwayLine=YUS, stationId=EGL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=4.027875555555555, timeString=04.03, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179918, subwayLine=YUS, stationId=EGL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=9.294448888888889, timeString=09.29, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179919, subwayLine=YUS, stationId=DAV2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=1.6096666666666666, timeString=01.61, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179920, subwayLine=YUS, stationId=DAV2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=5.637542222222222, timeString=05.64, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179921, subwayLine=YUS, stationId=DAV2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=10.904115555555554, timeString=10.90, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179922, subwayLine=YUS, stationId=STC2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=3.6488755555555556, timeString=03.65, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179923, subwayLine=YUS, stationId=STC2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=7.676751111111111, timeString=07.68, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179924, subwayLine=YUS, stationId=STC2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=12.943324444444443, timeString=12.94, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179925, subwayLine=YUS, stationId=SUM2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=5.053084444444444, timeString=05.05, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179926, subwayLine=YUS, stationId=SUM2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=9.08096, timeString=09.08, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179927, subwayLine=YUS, stationId=SUM2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=14.347533333333331, timeString=14.35, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179928, subwayLine=YUS, stationId=ROS2, trainId=110, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179929, subwayLine=YUS, stationId=ROS2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=6.071777777777777, timeString=06.07, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179930, subwayLine=YUS, stationId=ROS2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=10.099653333333334, timeString=10.10, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179931, subwayLine=YUS, stationId=BLO2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=1.3280088888888888, timeString=01.33, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179932, subwayLine=YUS, stationId=BLO2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=7.399786666666666, timeString=07.40, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179933, subwayLine=YUS, stationId=BLO2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=11.42766222222222, timeString=11.43, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179934, subwayLine=YUS, stationId=WEL2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=0.4566355555555556, timeString=00.46, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179935, subwayLine=YUS, stationId=WEL2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=2.2823555555555552, timeString=02.28, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179936, subwayLine=YUS, stationId=WEL2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=8.354133333333333, timeString=08.35, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179937, subwayLine=YUS, stationId=COL2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=1.3861466666666669, timeString=01.39, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179938, subwayLine=YUS, stationId=COL2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=3.211866666666667, timeString=03.21, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179939, subwayLine=YUS, stationId=COL2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=9.283644444444443, timeString=09.28, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179940, subwayLine=YUS, stationId=DUN2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=2.2530044444444446, timeString=02.25, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179941, subwayLine=YUS, stationId=DUN2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=4.078724444444445, timeString=04.08, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179942, subwayLine=YUS, stationId=DUN2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=10.15050222222222, timeString=10.15, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179943, subwayLine=YUS, stationId=QUN2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=3.009795555555556, timeString=03.01, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179944, subwayLine=YUS, stationId=QUN2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=4.835515555555555, timeString=04.84, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179945, subwayLine=YUS, stationId=QUN2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=10.907293333333334, timeString=10.91, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179946, subwayLine=YUS, stationId=KNG2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=3.835448888888889, timeString=03.84, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179947, subwayLine=YUS, stationId=KNG2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=5.66116888888889, timeString=05.66, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179948, subwayLine=YUS, stationId=KNG2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=11.732946666666665, timeString=11.73, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179949, subwayLine=YUS, stationId=UNI2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=0.3302, timeString=00.33, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179950, subwayLine=YUS, stationId=UNI2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=4.642475555555556, timeString=04.64, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179951, subwayLine=YUS, stationId=UNI2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=6.468195555555555, timeString=06.47, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179952, subwayLine=YUS, stationId=STA2, trainId=93, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179953, subwayLine=YUS, stationId=STA2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=1.2568888888888887, timeString=01.26, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179954, subwayLine=YUS, stationId=STA2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=5.569164444444445, timeString=05.57, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179955, subwayLine=YUS, stationId=OSG2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=0.6952666666666667, timeString=00.70, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179956, subwayLine=YUS, stationId=OSG2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=1.9521555555555556, timeString=01.95, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179957, subwayLine=YUS, stationId=OSG2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=6.2644311111111115, timeString=06.26, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179958, subwayLine=YUS, stationId=STP2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=0.49896888888888885, timeString=00.50, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179959, subwayLine=YUS, stationId=STP2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=1.4492355555555556, timeString=01.45, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179960, subwayLine=YUS, stationId=STP2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=2.7061244444444448, timeString=02.71, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179961, subwayLine=YUS, stationId=QPK2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=1.6412755555555556, timeString=01.64, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179962, subwayLine=YUS, stationId=QPK2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=2.591542222222222, timeString=02.59, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179963, subwayLine=YUS, stationId=QPK2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=3.848431111111111, timeString=03.85, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179964, subwayLine=YUS, stationId=MUS2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=2.9038088888888884, timeString=02.90, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179965, subwayLine=YUS, stationId=MUS2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=3.8540755555555553, timeString=03.85, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179966, subwayLine=YUS, stationId=MUS2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=5.110964444444444, timeString=05.11, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179967, subwayLine=YUS, stationId=SGU2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=4.063331111111111, timeString=04.06, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179968, subwayLine=YUS, stationId=SGU2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=5.013597777777777, timeString=05.01, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179969, subwayLine=YUS, stationId=SGU2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=6.270486666666667, timeString=06.27, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179970, subwayLine=YUS, stationId=SPA2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=0.1524, timeString=00.15, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179971, subwayLine=YUS, stationId=SPA2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=5.231037777777777, timeString=05.23, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179972, subwayLine=YUS, stationId=SPA2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=6.181304444444445, timeString=06.18, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179973, subwayLine=YUS, stationId=DUP2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=1.1502088888888888, timeString=01.15, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179974, subwayLine=YUS, stationId=DUP2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=6.2288466666666675, timeString=06.23, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179975, subwayLine=YUS, stationId=DUP2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=7.1791133333333335, timeString=07.18, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179976, subwayLine=YUS, stationId=SCW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=0.27375925925925926, timeString=00.27, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179977, subwayLine=YUS, stationId=SCW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=3.774746666666667, timeString=03.77, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179978, subwayLine=YUS, stationId=SCW2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=8.853384444444444, timeString=08.85, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179979, subwayLine=YUS, stationId=EGW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=0.27774074074074073, timeString=00.28, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179980, subwayLine=YUS, stationId=EGW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=5.0869303703703705, timeString=05.09, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179981, subwayLine=YUS, stationId=EGW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=8.587917777777779, timeString=08.59, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179982, subwayLine=YUS, stationId=GCN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=2.097380740740741, timeString=02.10, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179983, subwayLine=YUS, stationId=GCN2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=6.90657037037037, timeString=06.91, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179984, subwayLine=YUS, stationId=GCN2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=10.407557777777779, timeString=10.41, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179985, subwayLine=YUS, stationId=LWW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=3.461514074074074, timeString=03.46, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179986, subwayLine=YUS, stationId=LWW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=8.270703703703704, timeString=08.27, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179987, subwayLine=YUS, stationId=LWW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=11.771691111111112, timeString=11.77, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179988, subwayLine=YUS, stationId=YKD2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=5.48774074074074, timeString=05.49, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
NTASData [id=16594179989, subwayLine=YUS, stationId=YKD2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=10.29693037037037, timeString=10.30, trainDestination=SHW2, createDate=Sun Sep 17 11:37:21 EDT 2017, systemMessageType=Normal]
