NTASData [id=16594550920, subwayLine=YUS, stationId=WEL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=0.23311555555555558, timeString=00.23, trainDestination=SHW2, createDate=Sun Sep 17 12:05:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594550921, subwayLine=YUS, stationId=WEL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=3.9936222222222226, timeString=03.99, trainDestination=SHW2, createDate=Sun Sep 17 12:05:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594550922, subwayLine=YUS, stationId=WEL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=13.991675555555558, timeString=13.99, trainDestination=SHW2, createDate=Sun Sep 17 12:05:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594550923, subwayLine=YUS, stationId=COL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=1.1626266666666667, timeString=01.16, trainDestination=SHW2, createDate=Sun Sep 17 12:05:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594550924, subwayLine=YUS, stationId=COL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=4.923133333333333, timeString=04.92, trainDestination=SHW2, createDate=Sun Sep 17 12:05:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594550925, subwayLine=YUS, stationId=COL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=14.921186666666665, timeString=14.92, trainDestination=SHW2, createDate=Sun Sep 17 12:05:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594550926, subwayLine=YUS, stationId=DUN2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=2.0294844444444444, timeString=02.03, trainDestination=SHW2, createDate=Sun Sep 17 12:05:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594550927, subwayLine=YUS, stationId=DUN2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=5.789991111111112, timeString=05.79, trainDestination=SHW2, createDate=Sun Sep 17 12:05:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594550928, subwayLine=YUS, stationId=DUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=15.788044444444445, timeString=15.79, trainDestination=SHW2, createDate=Sun Sep 17 12:05:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594550929, subwayLine=YUS, stationId=QUN2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=2.7862755555555556, timeString=02.79, trainDestination=SHW2, createDate=Sun Sep 17 12:05:42 EDT 2017, systemMessageType=Normal]
NTASData [id=16594550930, subwayLine=YUS, stationId=QUN2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=6.546782222222223, timeString=06.55, trainDestination=SHW2, createDate=Sun Sep 17 12:05:42 EDT 2017, systemMessageType=Normal]
