NTASData [id=16593845275, subwayLine=BD, stationId=CFK1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=0.7830434674922602, timeString=00.78, trainDestination=KEN1, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845343, subwayLine=BD, stationId=SHE2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=2.326626873065016, timeString=02.33, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845344, subwayLine=BD, stationId=SHE2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=7.497123744891642, timeString=07.50, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845345, subwayLine=BD, stationId=YNG2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=1.3573757275541798, timeString=01.36, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845346, subwayLine=BD, stationId=YNG2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=3.6840026006191957, timeString=03.68, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845347, subwayLine=BD, stationId=YNG2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=8.854499472445822, timeString=08.85, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845348, subwayLine=BD, stationId=BAU2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=2.147851764705883, timeString=02.15, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845349, subwayLine=BD, stationId=BAU2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=4.474478637770899, timeString=04.47, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845350, subwayLine=BD, stationId=BAU2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=9.644975509597524, timeString=09.64, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845351, subwayLine=BD, stationId=SGL2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=3.275919752321982, timeString=03.28, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845352, subwayLine=BD, stationId=SGL2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=5.6025466253869975, timeString=05.60, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845353, subwayLine=BD, stationId=SGL2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=10.773043497213623, timeString=10.77, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845354, subwayLine=BD, stationId=BSP2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=4.081682972136224, timeString=04.08, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845355, subwayLine=BD, stationId=BSP2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=6.40830984520124, timeString=06.41, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845356, subwayLine=BD, stationId=BSP2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=11.578806717027865, timeString=11.58, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845357, subwayLine=BD, stationId=BAT2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=5.012716160990713, timeString=05.01, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845358, subwayLine=BD, stationId=BAT2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=7.339343034055728, timeString=07.34, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845359, subwayLine=BD, stationId=BAT2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=12.509839905882354, timeString=12.51, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845360, subwayLine=BD, stationId=CHR2, trainId=213, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845361, subwayLine=BD, stationId=CHR2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=5.981118018575852, timeString=05.98, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845362, subwayLine=BD, stationId=CHR2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=8.307744891640867, timeString=08.31, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845363, subwayLine=BD, stationId=OSS2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=1.3186425362229106, timeString=01.32, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845364, subwayLine=BD, stationId=OSS2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=7.2997605547987625, timeString=07.30, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845365, subwayLine=BD, stationId=OSS2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=9.626387427863778, timeString=09.63, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845366, subwayLine=BD, stationId=DUF2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=1.0412269969040249, timeString=01.04, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845367, subwayLine=BD, stationId=DUF2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=2.614869533126935, timeString=02.61, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845368, subwayLine=BD, stationId=DUF2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=8.595987551702786, timeString=08.60, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845369, subwayLine=BD, stationId=LAN2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=1.8669484829721363, timeString=01.87, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845370, subwayLine=BD, stationId=LAN2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=3.440591019195047, timeString=03.44, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845371, subwayLine=BD, stationId=LAN2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=9.4217090377709, timeString=09.42, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845372, subwayLine=BD, stationId=DNW2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=3.250369040247678, timeString=03.25, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845373, subwayLine=BD, stationId=DNW2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=4.824011576470589, timeString=04.82, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845374, subwayLine=BD, stationId=DNW2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=10.80512959504644, timeString=10.81, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845375, subwayLine=BD, stationId=KEL2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=4.386222167182663, timeString=04.39, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845376, subwayLine=BD, stationId=KEL2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=5.959864703405573, timeString=05.96, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845377, subwayLine=BD, stationId=KEL2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=11.940982721981426, timeString=11.94, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845378, subwayLine=BD, stationId=HPK2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=5.581950092879257, timeString=05.58, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845379, subwayLine=BD, stationId=HPK2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=7.155592629102168, timeString=07.16, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845380, subwayLine=BD, stationId=HPK2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=13.136710647678019, timeString=13.14, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845381, subwayLine=BD, stationId=RUN2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=6.802307368421053, timeString=06.80, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845382, subwayLine=BD, stationId=RUN2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=8.375949904643964, timeString=08.38, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845383, subwayLine=BD, stationId=RUN2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=14.357067923219816, timeString=14.36, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845384, subwayLine=BD, stationId=JNE2, trainId=211, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16593845385, subwayLine=BD, stationId=JNE2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=8.017172582043344, timeString=08.02, trainDestination=KIP2, createDate=Sun Sep 17 11:12:51 EDT 2017, systemMessageType=Normal]
