NTASData [id=16594469163, subwayLine=YUS, stationId=SHP2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=1.0080977777777778, timeString=01.01, trainDestination=SHW2, createDate=Sun Sep 17 11:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16594469164, subwayLine=YUS, stationId=YKM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=4.588804444444444, timeString=04.59, trainDestination=SHW2, createDate=Sun Sep 17 11:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16594469165, subwayLine=YUS, stationId=LAW2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=8.101777777777777, timeString=08.10, trainDestination=SHW2, createDate=Sun Sep 17 11:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16594469166, subwayLine=YUS, stationId=EGL2, trainId=16, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16594469167, subwayLine=YUS, stationId=EGL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=12.384653333333334, timeString=12.38, trainDestination=SHW2, createDate=Sun Sep 17 11:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16594469168, subwayLine=YUS, stationId=DAV2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=1.6096666666666666, timeString=01.61, trainDestination=SHW2, createDate=Sun Sep 17 11:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16594469169, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=13.99432, timeString=13.99, trainDestination=SHW2, createDate=Sun Sep 17 11:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16594469170, subwayLine=YUS, stationId=STC2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=0.6344355555555555, timeString=00.63, trainDestination=SHW2, createDate=Sun Sep 17 11:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16594469171, subwayLine=YUS, stationId=STC2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=3.6488755555555556, timeString=03.65, trainDestination=SHW2, createDate=Sun Sep 17 11:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16594469172, subwayLine=YUS, stationId=STC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=16.03352888888889, timeString=16.03, trainDestination=SHW2, createDate=Sun Sep 17 11:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16594469173, subwayLine=YUS, stationId=SUM2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=2.0386444444444445, timeString=02.04, trainDestination=SHW2, createDate=Sun Sep 17 11:59:22 EDT 2017, systemMessageType=Normal]
NTASData [id=16594469174, subwayLine=YUS, stationId=SUM2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=5.053084444444444, timeString=05.05, trainDestination=SHW2, createDate=Sun Sep 17 11:59:22 EDT 2017, systemMessageType=Normal]
