NTASData [id=16594091011, subwayLine=SHEP, stationId=BYV1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=1.278523489932886, timeString=01.28, trainDestination=DML1, createDate=Sun Sep 17 11:30:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594091012, subwayLine=SHEP, stationId=BSS1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=3.065738255033557, timeString=03.07, trainDestination=DML1, createDate=Sun Sep 17 11:30:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594091013, subwayLine=SHEP, stationId=LES1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=4.653624161073825, timeString=04.65, trainDestination=DML1, createDate=Sun Sep 17 11:30:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594091014, subwayLine=SHEP, stationId=DML1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=0.5516778523489932, timeString=00.55, trainDestination=DML1, createDate=Sun Sep 17 11:30:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594091015, subwayLine=SHEP, stationId=DML1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=8.158288590604027, timeString=08.16, trainDestination=DML1, createDate=Sun Sep 17 11:30:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594091016, subwayLine=SHEP, stationId=DML2, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=0.5516778523489932, timeString=00.55, trainDestination=DML1, createDate=Sun Sep 17 11:30:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594091017, subwayLine=SHEP, stationId=DML2, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=8.158288590604027, timeString=08.16, trainDestination=DML1, createDate=Sun Sep 17 11:30:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594091018, subwayLine=SHEP, stationId=LES2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=0.33825503355704695, timeString=00.34, trainDestination=YIE2, createDate=Sun Sep 17 11:30:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594091019, subwayLine=SHEP, stationId=BSS2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=1.9341946308724833, timeString=01.93, trainDestination=YIE2, createDate=Sun Sep 17 11:30:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594091020, subwayLine=SHEP, stationId=BYV2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=3.725436241610738, timeString=03.73, trainDestination=YIE2, createDate=Sun Sep 17 11:30:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594091021, subwayLine=SHEP, stationId=YIE2, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=0.7711409395973154, timeString=00.77, trainDestination=YIE2, createDate=Sun Sep 17 11:30:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594091022, subwayLine=SHEP, stationId=YIE2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=7.866342281879194, timeString=07.87, trainDestination=YIE2, createDate=Sun Sep 17 11:30:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594091023, subwayLine=SHEP, stationId=YIE1, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=0.7711409395973154, timeString=00.77, trainDestination=YIE2, createDate=Sun Sep 17 11:30:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594091024, subwayLine=SHEP, stationId=YIE1, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=7.866342281879194, timeString=07.87, trainDestination=YIE2, createDate=Sun Sep 17 11:30:45 EDT 2017, systemMessageType=Normal]
