NTASData [id=16593839885, subwayLine=YUS, stationId=DAV2, trainId=5, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593839995, subwayLine=YUS, stationId=MUS1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=17.868727777777778, timeString=17.87, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593839996, subwayLine=YUS, stationId=QPK1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=17.115758888888887, timeString=17.12, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593839997, subwayLine=YUS, stationId=QPK1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=18.126114444444443, timeString=18.13, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593839998, subwayLine=YUS, stationId=QPK1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=19.13126111111111, timeString=19.13, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593839999, subwayLine=YUS, stationId=STP1, trainId=16, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840000, subwayLine=YUS, stationId=STP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=18.266532222222224, timeString=18.27, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840001, subwayLine=YUS, stationId=STP1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=19.27688777777778, timeString=19.28, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840002, subwayLine=YUS, stationId=OSG1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=0.7511466666666666, timeString=00.75, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840003, subwayLine=YUS, stationId=OSG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=19.01767888888889, timeString=19.02, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840004, subwayLine=YUS, stationId=OSG1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=20.028034444444447, timeString=20.03, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840005, subwayLine=YUS, stationId=STA1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=1.5849844444444445, timeString=01.58, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840006, subwayLine=YUS, stationId=STA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=19.85151666666667, timeString=19.85, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840007, subwayLine=YUS, stationId=STA1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=20.861872222222225, timeString=20.86, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840008, subwayLine=YUS, stationId=UNI1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=2.4919177777777777, timeString=02.49, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840009, subwayLine=YUS, stationId=UNI1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=20.75845, timeString=20.76, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840010, subwayLine=YUS, stationId=UNI1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=21.768805555555556, timeString=21.77, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840011, subwayLine=YUS, stationId=KNG1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=3.286808888888889, timeString=03.29, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840012, subwayLine=YUS, stationId=KNG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=21.553341111111113, timeString=21.55, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840013, subwayLine=YUS, stationId=KNG1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=22.56369666666667, timeString=22.56, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840014, subwayLine=YUS, stationId=QUN1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=4.112462222222222, timeString=04.11, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840015, subwayLine=YUS, stationId=QUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=22.378994444444444, timeString=22.38, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840016, subwayLine=YUS, stationId=QUN1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=23.389350000000004, timeString=23.39, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840017, subwayLine=YUS, stationId=DUN1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=4.8669955555555555, timeString=04.87, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840018, subwayLine=YUS, stationId=DUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=23.13352777777778, timeString=23.13, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840019, subwayLine=YUS, stationId=DUN1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=24.143883333333335, timeString=24.14, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840020, subwayLine=YUS, stationId=COL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=5.733853333333334, timeString=05.73, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840021, subwayLine=YUS, stationId=COL1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=24.00038555555556, timeString=24.00, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840022, subwayLine=YUS, stationId=COL1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=25.010741111111116, timeString=25.01, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840023, subwayLine=YUS, stationId=WEL1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=0.26754666666666665, timeString=00.27, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840024, subwayLine=YUS, stationId=WEL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=6.651511111111111, timeString=06.65, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840025, subwayLine=YUS, stationId=WEL1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=24.918043333333333, timeString=24.92, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840026, subwayLine=YUS, stationId=BLO1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=1.2218933333333333, timeString=01.22, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840027, subwayLine=YUS, stationId=BLO1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=7.6058577777777785, timeString=07.61, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840028, subwayLine=YUS, stationId=BLO1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=25.87239, timeString=25.87, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840029, subwayLine=YUS, stationId=ROS1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=2.550466666666667, timeString=02.55, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840030, subwayLine=YUS, stationId=ROS1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=8.934431111111111, timeString=08.93, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840031, subwayLine=YUS, stationId=ROS1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=27.200963333333334, timeString=27.20, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840032, subwayLine=YUS, stationId=SUM1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=3.5798844444444446, timeString=03.58, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840033, subwayLine=YUS, stationId=SUM1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=9.963848888888888, timeString=09.96, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840034, subwayLine=YUS, stationId=SUM1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=28.230381111111114, timeString=28.23, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840035, subwayLine=YUS, stationId=STC1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=0.7518400000000001, timeString=00.75, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840036, subwayLine=YUS, stationId=STC1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=4.988044444444444, timeString=04.99, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840037, subwayLine=YUS, stationId=STC1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=11.372008888888887, timeString=11.37, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840038, subwayLine=YUS, stationId=DAV1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=2.7842755555555554, timeString=02.78, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840039, subwayLine=YUS, stationId=DAV1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=7.020479999999999, timeString=07.02, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840040, subwayLine=YUS, stationId=DAV1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=13.404444444444444, timeString=13.40, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840041, subwayLine=YUS, stationId=EGL1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=0.11909777777777777, timeString=00.12, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840042, subwayLine=YUS, stationId=EGL1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=4.398457777777778, timeString=04.40, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840043, subwayLine=YUS, stationId=EGL1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=8.634662222222222, timeString=08.63, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840044, subwayLine=YUS, stationId=LAW1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=4.411004444444444, timeString=04.41, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840045, subwayLine=YUS, stationId=LAW1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=8.690364444444445, timeString=08.69, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840046, subwayLine=YUS, stationId=LAW1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=12.926568888888887, timeString=12.93, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840047, subwayLine=YUS, stationId=YKM1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=2.320431111111111, timeString=02.32, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840048, subwayLine=YUS, stationId=YKM1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=7.925671111111111, timeString=07.93, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840049, subwayLine=YUS, stationId=YKM1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=12.205031111111111, timeString=12.21, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840050, subwayLine=YUS, stationId=SHP1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=5.906782222222222, timeString=05.91, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840051, subwayLine=YUS, stationId=SHP1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=11.512022222222223, timeString=11.51, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840052, subwayLine=YUS, stationId=SHP1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=15.791382222222223, timeString=15.79, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840053, subwayLine=YUS, stationId=NYC1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=1.0470444444444444, timeString=01.05, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840054, subwayLine=YUS, stationId=NYC1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=7.367999999999999, timeString=07.37, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840055, subwayLine=YUS, stationId=NYC1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=12.97324, timeString=12.97, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840056, subwayLine=YUS, stationId=FIN1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840057, subwayLine=YUS, stationId=FIN1, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=0.33697333333333335, timeString=00.34, trainDestination=FIN2, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840058, subwayLine=YUS, stationId=FIN1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=3.6540844444444445, timeString=03.65, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840059, subwayLine=YUS, stationId=FIN2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=0.33697333333333335, timeString=00.34, trainDestination=FIN2, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840060, subwayLine=YUS, stationId=FIN2, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=3.6540844444444445, timeString=03.65, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840061, subwayLine=YUS, stationId=FIN2, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=9.97504, timeString=09.98, trainDestination=FIN1, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840062, subwayLine=YUS, stationId=NYC2, trainId=108, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840063, subwayLine=YUS, stationId=SHP2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=1.4606533333333336, timeString=01.46, trainDestination=SHW2, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840064, subwayLine=YUS, stationId=YKM2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=5.04136, timeString=05.04, trainDestination=SHW2, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840065, subwayLine=YUS, stationId=LAW2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=3.104444444444445, timeString=03.10, trainDestination=SHW2, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840066, subwayLine=YUS, stationId=LAW2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=8.554333333333332, timeString=08.55, trainDestination=SHW2, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840067, subwayLine=YUS, stationId=EGL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=7.38732, timeString=07.39, trainDestination=SHW2, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593840068, subwayLine=YUS, stationId=EGL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=12.837208888888886, timeString=12.84, trainDestination=SHW2, createDate=Sun Sep 17 11:12:28 EDT 2017, systemMessageType=Normal]
