NTASData [id=16594533063, subwayLine=YUS, stationId=STC1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=0.7518400000000001, timeString=00.75, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533064, subwayLine=YUS, stationId=STC1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=5.6381555555555565, timeString=05.64, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533065, subwayLine=YUS, stationId=STC1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=9.787024444444443, timeString=09.79, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533066, subwayLine=YUS, stationId=DAV1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.7842755555555554, timeString=02.78, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533067, subwayLine=YUS, stationId=DAV1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=7.670591111111111, timeString=07.67, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533068, subwayLine=YUS, stationId=DAV1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=11.81946, timeString=11.82, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533069, subwayLine=YUS, stationId=EGL1, trainId=119, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533070, subwayLine=YUS, stationId=EGL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=0.35616444444444445, timeString=00.36, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533071, subwayLine=YUS, stationId=EGL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=4.398457777777778, timeString=04.40, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533072, subwayLine=YUS, stationId=LAW1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=4.291906666666667, timeString=04.29, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533073, subwayLine=YUS, stationId=LAW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=4.64807111111111, timeString=04.65, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533074, subwayLine=YUS, stationId=LAW1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=8.690364444444445, timeString=08.69, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533075, subwayLine=YUS, stationId=YKM1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=7.806573333333333, timeString=07.81, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533076, subwayLine=YUS, stationId=YKM1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=8.162737777777778, timeString=08.16, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533077, subwayLine=YUS, stationId=YKM1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=12.205031111111111, timeString=12.21, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533078, subwayLine=YUS, stationId=SHP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=1.525128888888889, timeString=01.53, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533079, subwayLine=YUS, stationId=SHP1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=11.392924444444445, timeString=11.39, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533080, subwayLine=YUS, stationId=SHP1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=11.74908888888889, timeString=11.75, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533081, subwayLine=YUS, stationId=NYC1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=2.986346666666667, timeString=02.99, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533082, subwayLine=YUS, stationId=NYC1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=12.854142222222222, timeString=12.85, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533083, subwayLine=YUS, stationId=NYC1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=13.210306666666668, timeString=13.21, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533084, subwayLine=YUS, stationId=FIN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=2.35204, timeString=02.35, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533085, subwayLine=YUS, stationId=FIN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=5.5933866666666665, timeString=05.59, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533086, subwayLine=YUS, stationId=FIN1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=15.461182222222224, timeString=15.46, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533087, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533088, subwayLine=YUS, stationId=FIN2, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=2.35204, timeString=02.35, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533089, subwayLine=YUS, stationId=FIN2, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=5.5933866666666665, timeString=05.59, trainDestination=FIN1, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533090, subwayLine=YUS, stationId=LAW2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=2.7657777777777777, timeString=02.77, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533091, subwayLine=YUS, stationId=EGL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.048653333333333, timeString=07.05, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533092, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=8.65832, timeString=08.66, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533093, subwayLine=YUS, stationId=STC2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=0.3770488888888889, timeString=00.38, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533094, subwayLine=YUS, stationId=STC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=10.69752888888889, timeString=10.70, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533095, subwayLine=YUS, stationId=SUM2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=1.7812577777777778, timeString=01.78, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533096, subwayLine=YUS, stationId=SUM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=12.101737777777776, timeString=12.10, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533097, subwayLine=YUS, stationId=ROS2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=2.7999511111111115, timeString=02.80, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533098, subwayLine=YUS, stationId=ROS2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=13.120431111111113, timeString=13.12, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533099, subwayLine=YUS, stationId=BLO2, trainId=117, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533100, subwayLine=YUS, stationId=BLO2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=4.12796, timeString=04.13, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533101, subwayLine=YUS, stationId=BLO2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=14.44844, timeString=14.45, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533102, subwayLine=YUS, stationId=WEL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=0.9543466666666667, timeString=00.95, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533103, subwayLine=YUS, stationId=WEL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=5.082306666666668, timeString=05.08, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533104, subwayLine=YUS, stationId=WEL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=15.40278666666667, timeString=15.40, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533105, subwayLine=YUS, stationId=COL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=1.8838577777777779, timeString=01.88, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533106, subwayLine=YUS, stationId=COL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=6.011817777777779, timeString=06.01, trainDestination=SHW2, createDate=Sun Sep 17 12:04:20 EDT 2017, systemMessageType=Normal]
