NTASData [id=16593940872, subwayLine=YUS, stationId=YKM2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=2.7657777777777777, timeString=02.77, trainDestination=SHW2, createDate=Sun Sep 17 11:19:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16593940873, subwayLine=YUS, stationId=YKM2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=6.074293333333333, timeString=06.07, trainDestination=SHW2, createDate=Sun Sep 17 11:19:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16593940874, subwayLine=YUS, stationId=LAW2, trainId=108, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:19:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16593940875, subwayLine=YUS, stationId=LAW2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=6.278751111111111, timeString=06.28, trainDestination=SHW2, createDate=Sun Sep 17 11:19:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16593940876, subwayLine=YUS, stationId=LAW2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=9.587266666666666, timeString=09.59, trainDestination=SHW2, createDate=Sun Sep 17 11:19:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16593940877, subwayLine=YUS, stationId=EGL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=4.282875555555555, timeString=04.28, trainDestination=SHW2, createDate=Sun Sep 17 11:19:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16593940878, subwayLine=YUS, stationId=EGL2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=10.561626666666665, timeString=10.56, trainDestination=SHW2, createDate=Sun Sep 17 11:19:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16593940879, subwayLine=YUS, stationId=EGL2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=13.87014222222222, timeString=13.87, trainDestination=SHW2, createDate=Sun Sep 17 11:19:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16593940880, subwayLine=YUS, stationId=DAV2, trainId=107, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:19:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16593940881, subwayLine=YUS, stationId=DAV2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=5.892542222222222, timeString=05.89, trainDestination=SHW2, createDate=Sun Sep 17 11:19:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16593940882, subwayLine=YUS, stationId=DAV2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=12.171293333333335, timeString=12.17, trainDestination=SHW2, createDate=Sun Sep 17 11:19:47 EDT 2017, systemMessageType=Normal]
