NTASData [id=16592913737, subwayLine=YUS, stationId=EGL2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=0.7168444444444445, timeString=00.72, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16592913738, subwayLine=YUS, stationId=EGL2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=6.268591111111111, timeString=06.27, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16592913739, subwayLine=YUS, stationId=EGL2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=12.837208888888886, timeString=12.84, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16592913740, subwayLine=YUS, stationId=DAV2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=2.326511111111111, timeString=02.33, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16592913741, subwayLine=YUS, stationId=DAV2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=7.878257777777777, timeString=07.88, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16592913742, subwayLine=YUS, stationId=DAV2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=14.446875555555556, timeString=14.45, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16592913743, subwayLine=YUS, stationId=STC2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=1.4494933333333333, timeString=01.45, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16592913744, subwayLine=YUS, stationId=STC2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=4.36572, timeString=04.37, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16592913745, subwayLine=YUS, stationId=STC2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=9.917466666666668, timeString=09.92, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16592913746, subwayLine=YUS, stationId=SUM2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=2.853702222222222, timeString=02.85, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16592913747, subwayLine=YUS, stationId=SUM2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=5.769928888888888, timeString=05.77, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16592913748, subwayLine=YUS, stationId=SUM2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=11.321675555555556, timeString=11.32, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16592913749, subwayLine=YUS, stationId=ROS2, trainId=119, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16592913750, subwayLine=YUS, stationId=ROS2, trainId=121, trainMessage=Arriving, trainDirection=South, timeInt=3.8723955555555554, timeString=03.87, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16592913751, subwayLine=YUS, stationId=ROS2, trainId=120, trainMessage=Arriving, trainDirection=South, timeInt=6.788622222222223, timeString=06.79, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16592913752, subwayLine=YUS, stationId=BLO2, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=1.3280088888888888, timeString=01.33, trainDestination=MUS2, createDate=Sun Sep 17 10:05:17 EDT 2017, systemMessageType=Normal]
