NTASData [id=16593036816, subwayLine=SHEP, stationId=LES2, trainId=464, trainMessage=Arriving, trainDirection=West, timeInt=0.33825503355704695, timeString=00.34, trainDestination=YIE2, createDate=Sun Sep 17 10:13:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593036817, subwayLine=SHEP, stationId=BSS2, trainId=464, trainMessage=Arriving, trainDirection=West, timeInt=1.9341946308724833, timeString=01.93, trainDestination=YIE2, createDate=Sun Sep 17 10:13:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593036818, subwayLine=SHEP, stationId=BYV2, trainId=464, trainMessage=Arriving, trainDirection=West, timeInt=3.725436241610738, timeString=03.73, trainDestination=YIE2, createDate=Sun Sep 17 10:13:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593036819, subwayLine=SHEP, stationId=YIE2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=1.006711409395973, timeString=01.01, trainDestination=YIE2, createDate=Sun Sep 17 10:13:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593036820, subwayLine=SHEP, stationId=YIE2, trainId=464, trainMessage=Arriving, trainDirection=West, timeInt=7.866342281879194, timeString=07.87, trainDestination=YIE2, createDate=Sun Sep 17 10:13:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593036821, subwayLine=SHEP, stationId=YIE1, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=1.006711409395973, timeString=01.01, trainDestination=YIE2, createDate=Sun Sep 17 10:13:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593036822, subwayLine=SHEP, stationId=YIE1, trainId=464, trainMessage=Arriving, trainDirection=West, timeInt=7.866342281879194, timeString=07.87, trainDestination=YIE2, createDate=Sun Sep 17 10:13:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593036823, subwayLine=SHEP, stationId=BYV1, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=0.43288590604026844, timeString=00.43, trainDestination=DML1, createDate=Sun Sep 17 10:13:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593036824, subwayLine=SHEP, stationId=BSS1, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=2.2201006711409397, timeString=02.22, trainDestination=DML1, createDate=Sun Sep 17 10:13:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593036825, subwayLine=SHEP, stationId=LES1, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=3.8079865771812083, timeString=03.81, trainDestination=DML1, createDate=Sun Sep 17 10:13:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593036826, subwayLine=SHEP, stationId=DML1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=1.5483221476510067, timeString=01.55, trainDestination=DML1, createDate=Sun Sep 17 10:13:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593036827, subwayLine=SHEP, stationId=DML1, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=7.312651006711409, timeString=07.31, trainDestination=DML1, createDate=Sun Sep 17 10:13:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593036828, subwayLine=SHEP, stationId=DML2, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=1.5483221476510067, timeString=01.55, trainDestination=DML1, createDate=Sun Sep 17 10:13:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16593036829, subwayLine=SHEP, stationId=DML2, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=7.312651006711409, timeString=07.31, trainDestination=DML1, createDate=Sun Sep 17 10:13:37 EDT 2017, systemMessageType=Normal]
