NTASData [id=16594768509, subwayLine=SHEP, stationId=LES1, trainId=461, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=DML1, createDate=Sun Sep 17 12:22:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594768510, subwayLine=SHEP, stationId=DML1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=3.504664429530201, timeString=03.50, trainDestination=DML1, createDate=Sun Sep 17 12:22:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594768511, subwayLine=SHEP, stationId=DML2, trainId=464, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=YIE2, createDate=Sun Sep 17 12:22:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594768512, subwayLine=SHEP, stationId=DML2, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=3.504664429530201, timeString=03.50, trainDestination=DML1, createDate=Sun Sep 17 12:22:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594768513, subwayLine=SHEP, stationId=BSS2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=0.6201342281879194, timeString=00.62, trainDestination=YIE2, createDate=Sun Sep 17 12:22:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594768514, subwayLine=SHEP, stationId=BYV2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=2.4113758389261744, timeString=02.41, trainDestination=YIE2, createDate=Sun Sep 17 12:22:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594768515, subwayLine=SHEP, stationId=YIE2, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=0.3322147651006711, timeString=00.33, trainDestination=YIE1, createDate=Sun Sep 17 12:22:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594768516, subwayLine=SHEP, stationId=YIE2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=6.552281879194631, timeString=06.55, trainDestination=YIE2, createDate=Sun Sep 17 12:22:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594768517, subwayLine=SHEP, stationId=YIE1, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=0.3322147651006711, timeString=00.33, trainDestination=YIE1, createDate=Sun Sep 17 12:22:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16594768518, subwayLine=SHEP, stationId=YIE1, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=6.552281879194631, timeString=06.55, trainDestination=YIE2, createDate=Sun Sep 17 12:22:25 EDT 2017, systemMessageType=Normal]
