NTASData [id=16595140907, subwayLine=YUS, stationId=SHW2, trainId=113, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140935, subwayLine=YUS, stationId=SPA1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=11.99052, timeString=11.99, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140936, subwayLine=YUS, stationId=SPA1, trainId=129, trainMessage=Delayed, trainDirection=North, timeInt=12.518779259259258, timeString=12.52, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140937, subwayLine=YUS, stationId=SGU1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=0.28363333333333335, timeString=00.28, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140938, subwayLine=YUS, stationId=SGU1, trainId=195, trainMessage=Delayed, trainDirection=North, timeInt=11.996619259259258, timeString=12.00, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140939, subwayLine=YUS, stationId=SGU1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=13.120126666666666, timeString=13.12, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140940, subwayLine=YUS, stationId=MUS1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=1.48563, timeString=01.49, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140941, subwayLine=YUS, stationId=MUS1, trainId=195, trainMessage=Delayed, trainDirection=North, timeInt=13.198615925925923, timeString=13.20, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140942, subwayLine=YUS, stationId=MUS1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=14.322123333333332, timeString=14.32, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140943, subwayLine=YUS, stationId=QPK1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=2.7481633333333333, timeString=02.75, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140944, subwayLine=YUS, stationId=QPK1, trainId=195, trainMessage=Delayed, trainDirection=North, timeInt=14.461149259259258, timeString=14.46, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140945, subwayLine=YUS, stationId=QPK1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=15.584656666666666, timeString=15.58, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140946, subwayLine=YUS, stationId=STP1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=0.8957733333333333, timeString=00.90, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140947, subwayLine=YUS, stationId=STP1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=3.8989366666666667, timeString=03.90, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140948, subwayLine=YUS, stationId=STP1, trainId=195, trainMessage=Delayed, trainDirection=North, timeInt=15.61192259259259, timeString=15.61, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140949, subwayLine=YUS, stationId=OSG1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=1.6469200000000002, timeString=01.65, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140950, subwayLine=YUS, stationId=OSG1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=4.650083333333333, timeString=04.65, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140951, subwayLine=YUS, stationId=OSG1, trainId=195, trainMessage=Delayed, trainDirection=North, timeInt=16.36306925925926, timeString=16.36, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140952, subwayLine=YUS, stationId=STA1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=2.480757777777778, timeString=02.48, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140953, subwayLine=YUS, stationId=STA1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=5.48392111111111, timeString=05.48, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140954, subwayLine=YUS, stationId=STA1, trainId=195, trainMessage=Delayed, trainDirection=North, timeInt=17.196907037037036, timeString=17.20, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140955, subwayLine=YUS, stationId=UNI1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=3.3876911111111117, timeString=03.39, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140956, subwayLine=YUS, stationId=UNI1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=6.390854444444443, timeString=06.39, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140957, subwayLine=YUS, stationId=UNI1, trainId=195, trainMessage=Delayed, trainDirection=North, timeInt=18.103840370370367, timeString=18.10, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140958, subwayLine=YUS, stationId=KNG1, trainId=102, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140959, subwayLine=YUS, stationId=KNG1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=4.182582222222223, timeString=04.18, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140960, subwayLine=YUS, stationId=KNG1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=7.185745555555554, timeString=07.19, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140961, subwayLine=YUS, stationId=QUN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=0.8256533333333334, timeString=00.83, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140962, subwayLine=YUS, stationId=QUN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=5.008235555555556, timeString=05.01, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140963, subwayLine=YUS, stationId=QUN1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=8.011398888888888, timeString=08.01, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140964, subwayLine=YUS, stationId=DUN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=1.5801866666666666, timeString=01.58, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140965, subwayLine=YUS, stationId=DUN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=5.762768888888889, timeString=05.76, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140966, subwayLine=YUS, stationId=DUN1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=8.76593222222222, timeString=08.77, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140967, subwayLine=YUS, stationId=COL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=2.447044444444445, timeString=02.45, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140968, subwayLine=YUS, stationId=COL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.629626666666667, timeString=06.63, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140969, subwayLine=YUS, stationId=COL1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=9.632789999999998, timeString=09.63, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140970, subwayLine=YUS, stationId=WEL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=3.3647022222222223, timeString=03.36, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140971, subwayLine=YUS, stationId=WEL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=7.547284444444445, timeString=07.55, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140972, subwayLine=YUS, stationId=WEL1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=10.550447777777777, timeString=10.55, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140973, subwayLine=YUS, stationId=BLO1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=0.2737555555555556, timeString=00.27, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140974, subwayLine=YUS, stationId=BLO1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=4.319048888888888, timeString=04.32, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140975, subwayLine=YUS, stationId=BLO1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=8.501631111111111, timeString=08.50, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140976, subwayLine=YUS, stationId=ROS1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=1.6023288888888887, timeString=01.60, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140977, subwayLine=YUS, stationId=ROS1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=5.647622222222223, timeString=05.65, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140978, subwayLine=YUS, stationId=ROS1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=9.830204444444444, timeString=09.83, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140979, subwayLine=YUS, stationId=SUM1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=0.34543999999999997, timeString=00.35, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140980, subwayLine=YUS, stationId=SUM1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=2.6317466666666665, timeString=02.63, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140981, subwayLine=YUS, stationId=SUM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=6.67704, timeString=06.68, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140982, subwayLine=YUS, stationId=STC1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=1.7536, timeString=01.75, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140983, subwayLine=YUS, stationId=STC1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=4.039906666666666, timeString=04.04, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140984, subwayLine=YUS, stationId=STC1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=8.0852, timeString=08.09, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140985, subwayLine=YUS, stationId=DAV1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=3.7860355555555563, timeString=03.79, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140986, subwayLine=YUS, stationId=DAV1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=6.072342222222222, timeString=06.07, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140987, subwayLine=YUS, stationId=DAV1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=10.117635555555555, timeString=10.12, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140988, subwayLine=YUS, stationId=EGL1, trainId=124, trainMessage=Arriving, trainDirection=North, timeInt=0.35616444444444445, timeString=00.36, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140989, subwayLine=YUS, stationId=EGL1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=5.400217777777778, timeString=05.40, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140990, subwayLine=YUS, stationId=EGL1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=7.686524444444444, timeString=07.69, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140991, subwayLine=YUS, stationId=LAW1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=3.31724, timeString=03.32, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140992, subwayLine=YUS, stationId=LAW1, trainId=124, trainMessage=Arriving, trainDirection=North, timeInt=4.64807111111111, timeString=04.65, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140993, subwayLine=YUS, stationId=LAW1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=9.692124444444444, timeString=09.69, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140994, subwayLine=YUS, stationId=YKM1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=6.831906666666666, timeString=06.83, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140995, subwayLine=YUS, stationId=YKM1, trainId=124, trainMessage=Arriving, trainDirection=North, timeInt=8.162737777777778, timeString=08.16, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140996, subwayLine=YUS, stationId=YKM1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=13.20679111111111, timeString=13.21, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140997, subwayLine=YUS, stationId=SHP1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=3.162017777777778, timeString=03.16, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140998, subwayLine=YUS, stationId=SHP1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=10.418257777777777, timeString=10.42, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595140999, subwayLine=YUS, stationId=SHP1, trainId=124, trainMessage=Arriving, trainDirection=North, timeInt=11.74908888888889, timeString=11.75, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141000, subwayLine=YUS, stationId=NYC1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=4.6232355555555555, timeString=04.62, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141001, subwayLine=YUS, stationId=NYC1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=11.879475555555556, timeString=11.88, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141002, subwayLine=YUS, stationId=NYC1, trainId=124, trainMessage=Arriving, trainDirection=North, timeInt=13.210306666666668, timeString=13.21, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141003, subwayLine=YUS, stationId=FIN1, trainId=111, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141004, subwayLine=YUS, stationId=FIN1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=1.268871111111111, timeString=01.27, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141005, subwayLine=YUS, stationId=FIN1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=7.230275555555555, timeString=07.23, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141006, subwayLine=YUS, stationId=FIN2, trainId=112, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141007, subwayLine=YUS, stationId=FIN2, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=1.268871111111111, timeString=01.27, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141008, subwayLine=YUS, stationId=FIN2, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=7.230275555555555, timeString=07.23, trainDestination=FIN1, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141009, subwayLine=YUS, stationId=SHP2, trainId=110, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141010, subwayLine=YUS, stationId=YKM2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=3.5807066666666665, timeString=03.58, trainDestination=SHW2, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141011, subwayLine=YUS, stationId=LAW2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=2.431626666666667, timeString=02.43, trainDestination=SHW2, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141012, subwayLine=YUS, stationId=LAW2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=7.093679999999999, timeString=07.09, trainDestination=SHW2, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141013, subwayLine=YUS, stationId=EGL2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=6.7145022222222215, timeString=06.71, trainDestination=SHW2, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141014, subwayLine=YUS, stationId=EGL2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=11.376555555555555, timeString=11.38, trainDestination=SHW2, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141015, subwayLine=YUS, stationId=DAV2, trainId=108, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16595141016, subwayLine=YUS, stationId=DAV2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=8.32416888888889, timeString=08.32, trainDestination=SHW2, createDate=Sun Sep 17 12:52:14 EDT 2017, systemMessageType=Normal]
