NTASData [id=16594022609, subwayLine=BD, stationId=OML1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=0.838530278637771, timeString=00.84, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022610, subwayLine=BD, stationId=OML1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=5.45737960123839, timeString=05.46, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022611, subwayLine=BD, stationId=JNE1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=2.4342728173374613, timeString=02.43, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022612, subwayLine=BD, stationId=JNE1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=7.053122139938081, timeString=07.05, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022613, subwayLine=BD, stationId=RUN1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=3.5642092383900925, timeString=03.56, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022614, subwayLine=BD, stationId=RUN1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=8.183058560990712, timeString=08.18, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022615, subwayLine=BD, stationId=HPK1, trainId=208, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022616, subwayLine=BD, stationId=HPK1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=4.789096049535604, timeString=04.79, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022617, subwayLine=BD, stationId=HPK1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=9.407945372136224, timeString=09.41, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022618, subwayLine=BD, stationId=KEL1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=1.2421556656346753, timeString=01.24, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022619, subwayLine=BD, stationId=KEL1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=6.03125171517028, timeString=06.03, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022620, subwayLine=BD, stationId=KEL1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=10.650101037770899, timeString=10.65, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022621, subwayLine=BD, stationId=DNW1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=2.1922978328173377, timeString=02.19, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022622, subwayLine=BD, stationId=DNW1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=6.981393882352942, timeString=06.98, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022623, subwayLine=BD, stationId=DNW1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=11.600243204953562, timeString=11.60, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022624, subwayLine=BD, stationId=LAN1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=3.6136532507739947, timeString=03.61, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022625, subwayLine=BD, stationId=LAN1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=8.402749300309598, timeString=08.40, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022626, subwayLine=BD, stationId=LAN1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=13.021598622910219, timeString=13.02, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022627, subwayLine=BD, stationId=DUF1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=0.30744222910216723, timeString=00.31, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022628, subwayLine=BD, stationId=DUF1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=4.493162972136224, timeString=04.49, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022629, subwayLine=BD, stationId=DUF1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=9.282259021671827, timeString=09.28, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022630, subwayLine=BD, stationId=OSS1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=1.5572414860681114, timeString=01.56, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022631, subwayLine=BD, stationId=OSS1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=5.742962229102167, timeString=05.74, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022632, subwayLine=BD, stationId=OSS1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=10.532058278637772, timeString=10.53, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022633, subwayLine=BD, stationId=CHR1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=2.790717429102167, timeString=02.79, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022634, subwayLine=BD, stationId=CHR1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=6.976438172136223, timeString=06.98, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022635, subwayLine=BD, stationId=CHR1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=11.765534221671828, timeString=11.77, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022636, subwayLine=BD, stationId=BAT1, trainId=206, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022637, subwayLine=BD, stationId=BAT1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=3.7741233733746133, timeString=03.77, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022638, subwayLine=BD, stationId=BAT1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=7.959844116408668, timeString=07.96, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
NTASData [id=16594022639, subwayLine=BD, stationId=BSP1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=0.9341472445820435, timeString=00.93, trainDestination=KEN1, createDate=Sun Sep 17 11:25:43 EDT 2017, systemMessageType=Normal]
