NTASData [id=16593089665, subwayLine=SHEP, stationId=BYV1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=3.0563758389261744, timeString=03.06, trainDestination=DML1, createDate=Sun Sep 17 10:17:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593089666, subwayLine=SHEP, stationId=BSS1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=4.843590604026845, timeString=04.84, trainDestination=DML1, createDate=Sun Sep 17 10:17:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593089667, subwayLine=SHEP, stationId=LES1, trainId=462, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=DML1, createDate=Sun Sep 17 10:17:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593089668, subwayLine=SHEP, stationId=LES1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=6.431476510067114, timeString=06.43, trainDestination=DML1, createDate=Sun Sep 17 10:17:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593089669, subwayLine=SHEP, stationId=DML1, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=3.504664429530201, timeString=03.50, trainDestination=DML1, createDate=Sun Sep 17 10:17:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593089670, subwayLine=SHEP, stationId=DML1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=9.936140939597315, timeString=09.94, trainDestination=DML1, createDate=Sun Sep 17 10:17:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593089671, subwayLine=SHEP, stationId=DML2, trainId=461, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=YIE2, createDate=Sun Sep 17 10:17:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593089672, subwayLine=SHEP, stationId=DML2, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=3.504664429530201, timeString=03.50, trainDestination=DML1, createDate=Sun Sep 17 10:17:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593089673, subwayLine=SHEP, stationId=DML2, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=9.936140939597315, timeString=09.94, trainDestination=DML1, createDate=Sun Sep 17 10:17:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593089674, subwayLine=SHEP, stationId=BYV2, trainId=464, trainMessage=Arriving, trainDirection=West, timeInt=0.6845637583892618, timeString=00.68, trainDestination=YIE2, createDate=Sun Sep 17 10:17:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593089675, subwayLine=SHEP, stationId=YIE2, trainId=464, trainMessage=Arriving, trainDirection=West, timeInt=4.825469798657718, timeString=04.83, trainDestination=YIE2, createDate=Sun Sep 17 10:17:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593089676, subwayLine=SHEP, stationId=YIE1, trainId=464, trainMessage=Arriving, trainDirection=West, timeInt=4.825469798657718, timeString=04.83, trainDestination=YIE2, createDate=Sun Sep 17 10:17:11 EDT 2017, systemMessageType=Normal]
