NTASData [id=16593722104, subwayLine=BD, stationId=OSS2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=0.12376389845201241, timeString=00.12, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722105, subwayLine=BD, stationId=OSS2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=5.942384827244583, timeString=05.94, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722106, subwayLine=BD, stationId=OSS2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=8.980431886068112, timeString=08.98, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722107, subwayLine=BD, stationId=DUF2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=1.4199908953560372, timeString=01.42, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722108, subwayLine=BD, stationId=DUF2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=7.238611824148608, timeString=07.24, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722109, subwayLine=BD, stationId=DUF2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=10.276658882972136, timeString=10.28, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722110, subwayLine=BD, stationId=LAN2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=2.2457123814241484, timeString=02.25, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722111, subwayLine=BD, stationId=LAN2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=8.06433331021672, timeString=08.06, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722112, subwayLine=BD, stationId=LAN2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=11.102380369040247, timeString=11.10, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722113, subwayLine=BD, stationId=DNW2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=3.629132938699691, timeString=03.63, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722114, subwayLine=BD, stationId=DNW2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=9.447753867492262, timeString=09.45, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722115, subwayLine=BD, stationId=DNW2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=12.485800926315791, timeString=12.49, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722116, subwayLine=BD, stationId=KEL2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=0.8808531269349847, timeString=00.88, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722117, subwayLine=BD, stationId=KEL2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=4.764986065634676, timeString=04.76, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722118, subwayLine=BD, stationId=KEL2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=10.583606994427246, timeString=10.58, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722119, subwayLine=BD, stationId=HPK2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=2.076581052631579, timeString=02.08, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722120, subwayLine=BD, stationId=HPK2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=5.96071399133127, timeString=05.96, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722121, subwayLine=BD, stationId=HPK2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=11.77933492012384, timeString=11.78, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722122, subwayLine=BD, stationId=RUN2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=3.2969383281733746, timeString=03.30, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722123, subwayLine=BD, stationId=RUN2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=7.181071266873065, timeString=07.18, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722124, subwayLine=BD, stationId=RUN2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=12.999692195665636, timeString=13.00, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722125, subwayLine=BD, stationId=JNE2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=0.9598652136222912, timeString=00.96, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722126, subwayLine=BD, stationId=JNE2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=4.511803541795667, timeString=04.51, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722127, subwayLine=BD, stationId=JNE2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=8.395936480495358, timeString=08.40, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722128, subwayLine=BD, stationId=OML2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=2.563534439628483, timeString=02.56, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722129, subwayLine=BD, stationId=OML2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=6.115472767801858, timeString=06.12, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722130, subwayLine=BD, stationId=OML2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=9.99960570650155, timeString=10.00, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722131, subwayLine=BD, stationId=RYK2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=4.980787526934985, timeString=04.98, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722132, subwayLine=BD, stationId=RYK2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=8.53272585510836, timeString=08.53, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722133, subwayLine=BD, stationId=RYK2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=12.416858793808052, timeString=12.42, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722134, subwayLine=BD, stationId=ISL2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=1.2686436557275544, timeString=01.27, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722135, subwayLine=BD, stationId=ISL2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=7.208281382043344, timeString=07.21, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722136, subwayLine=BD, stationId=ISL2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=10.76021971021672, timeString=10.76, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722137, subwayLine=BD, stationId=KIP2, trainId=207, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722138, subwayLine=BD, stationId=KIP2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=3.6170421399380808, timeString=03.62, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722139, subwayLine=BD, stationId=KIP2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=9.556679866253871, timeString=09.56, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722140, subwayLine=BD, stationId=KIP1, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=3.6170421399380808, timeString=03.62, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722141, subwayLine=BD, stationId=KIP1, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=9.556679866253871, timeString=09.56, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722142, subwayLine=BD, stationId=KIP1, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=13.108618194427248, timeString=13.11, trainDestination=KIP2, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722143, subwayLine=BD, stationId=RYK1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=1.429725265634675, timeString=01.43, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722144, subwayLine=BD, stationId=OML1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=3.848710900309598, timeString=03.85, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722145, subwayLine=BD, stationId=JNE1, trainId=204, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722146, subwayLine=BD, stationId=JNE1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=5.444453439009289, timeString=05.44, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722147, subwayLine=BD, stationId=RUN1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=1.1299364210526317, timeString=01.13, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722148, subwayLine=BD, stationId=RUN1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=6.5743898600619195, timeString=06.57, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722149, subwayLine=BD, stationId=HPK1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=2.3548232321981426, timeString=02.35, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722150, subwayLine=BD, stationId=HPK1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=7.799276671207432, timeString=07.80, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722151, subwayLine=BD, stationId=KEL1, trainId=203, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722152, subwayLine=BD, stationId=KEL1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=3.596978897832818, timeString=03.60, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722153, subwayLine=BD, stationId=KEL1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=9.041432336842107, timeString=09.04, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722154, subwayLine=BD, stationId=DNW1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=0.9501421671826626, timeString=00.95, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722155, subwayLine=BD, stationId=DNW1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=4.54712106501548, timeString=04.55, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722156, subwayLine=BD, stationId=DNW1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=9.991574504024767, timeString=09.99, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722157, subwayLine=BD, stationId=LAN1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=2.371497585139319, timeString=02.37, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16593722158, subwayLine=BD, stationId=LAN1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=5.968476482972138, timeString=05.97, trainDestination=KEN1, createDate=Sun Sep 17 11:04:01 EDT 2017, systemMessageType=Normal]
