NTASData [id=16593276004, subwayLine=YUS, stationId=EGL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=1.3591822222222223, timeString=01.36, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276005, subwayLine=YUS, stationId=EGL1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=3.646617777777778, timeString=03.65, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276006, subwayLine=YUS, stationId=EGL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=7.412768888888889, timeString=07.41, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276007, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=5.651088888888888, timeString=05.65, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276008, subwayLine=YUS, stationId=LAW1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=7.938524444444444, timeString=07.94, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276009, subwayLine=YUS, stationId=LAW1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=11.704675555555555, timeString=11.70, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276010, subwayLine=YUS, stationId=YKM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=9.165755555555556, timeString=09.17, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276011, subwayLine=YUS, stationId=YKM1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=11.453191111111112, timeString=11.45, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276012, subwayLine=YUS, stationId=YKM1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=15.219342222222224, timeString=15.22, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276013, subwayLine=YUS, stationId=SHP1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=2.5862844444444444, timeString=02.59, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276014, subwayLine=YUS, stationId=SHP1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=12.752106666666666, timeString=12.75, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276015, subwayLine=YUS, stationId=SHP1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=15.039542222222224, timeString=15.04, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276016, subwayLine=YUS, stationId=NYC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=4.047502222222223, timeString=04.05, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276017, subwayLine=YUS, stationId=NYC1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=14.213324444444446, timeString=14.21, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276018, subwayLine=YUS, stationId=NYC1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=16.500760000000003, timeString=16.50, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276019, subwayLine=YUS, stationId=FIN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.654542222222222, timeString=06.65, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276020, subwayLine=YUS, stationId=FIN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=16.820364444444447, timeString=16.82, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276021, subwayLine=YUS, stationId=FIN1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=19.107800000000005, timeString=19.11, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276022, subwayLine=YUS, stationId=FIN2, trainId=128, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276023, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.654542222222222, timeString=06.65, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276024, subwayLine=YUS, stationId=FIN2, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=16.820364444444447, timeString=16.82, trainDestination=FIN1, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276025, subwayLine=YUS, stationId=YKM2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=1.4986000000000002, timeString=01.50, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276026, subwayLine=YUS, stationId=LAW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=5.011573333333333, timeString=05.01, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276027, subwayLine=YUS, stationId=EGL2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276028, subwayLine=YUS, stationId=EGL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=9.294448888888889, timeString=09.29, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276029, subwayLine=YUS, stationId=DAV2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=1.6096666666666666, timeString=01.61, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276030, subwayLine=YUS, stationId=DAV2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=10.904115555555554, timeString=10.90, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276031, subwayLine=YUS, stationId=STC2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=3.6488755555555556, timeString=03.65, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276032, subwayLine=YUS, stationId=STC2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=12.943324444444443, timeString=12.94, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276033, subwayLine=YUS, stationId=SUM2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=5.053084444444444, timeString=05.05, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276034, subwayLine=YUS, stationId=SUM2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=14.347533333333331, timeString=14.35, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276035, subwayLine=YUS, stationId=ROS2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.38382222222222223, timeString=00.38, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276036, subwayLine=YUS, stationId=ROS2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=6.071777777777777, timeString=06.07, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276037, subwayLine=YUS, stationId=ROS2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=15.366226666666664, timeString=15.37, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276038, subwayLine=YUS, stationId=BLO2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=1.711831111111111, timeString=01.71, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276039, subwayLine=YUS, stationId=BLO2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=7.399786666666666, timeString=07.40, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276040, subwayLine=YUS, stationId=BLO2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=16.69423555555555, timeString=16.69, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276041, subwayLine=YUS, stationId=WEL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=2.6661777777777775, timeString=02.67, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276042, subwayLine=YUS, stationId=WEL2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=8.354133333333333, timeString=08.35, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276043, subwayLine=YUS, stationId=WEL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=17.64858222222222, timeString=17.65, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276044, subwayLine=YUS, stationId=COL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.595688888888889, timeString=03.60, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276045, subwayLine=YUS, stationId=COL2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=9.283644444444443, timeString=09.28, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276046, subwayLine=YUS, stationId=COL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=18.57809333333333, timeString=18.58, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276047, subwayLine=YUS, stationId=DUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=4.462546666666666, timeString=04.46, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276048, subwayLine=YUS, stationId=DUN2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=10.15050222222222, timeString=10.15, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276049, subwayLine=YUS, stationId=DUN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=19.444951111111113, timeString=19.44, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276050, subwayLine=YUS, stationId=QUN2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=0.34600444444444445, timeString=00.35, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276051, subwayLine=YUS, stationId=QUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=5.219337777777778, timeString=05.22, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276052, subwayLine=YUS, stationId=QUN2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=10.907293333333334, timeString=10.91, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276053, subwayLine=YUS, stationId=KNG2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.171657777777778, timeString=01.17, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276054, subwayLine=YUS, stationId=KNG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=6.044991111111111, timeString=06.04, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276055, subwayLine=YUS, stationId=KNG2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=11.732946666666665, timeString=11.73, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276056, subwayLine=YUS, stationId=UNI2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.9786844444444445, timeString=01.98, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276057, subwayLine=YUS, stationId=UNI2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=6.852017777777778, timeString=06.85, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276058, subwayLine=YUS, stationId=UNI2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=12.539973333333332, timeString=12.54, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276059, subwayLine=YUS, stationId=STA2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=2.9053733333333334, timeString=02.91, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276060, subwayLine=YUS, stationId=STA2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.778706666666666, timeString=07.78, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276061, subwayLine=YUS, stationId=STA2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=13.466662222222219, timeString=13.47, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276062, subwayLine=YUS, stationId=OSG2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=3.60064, timeString=03.60, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276063, subwayLine=YUS, stationId=OSG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=8.473973333333333, timeString=08.47, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
NTASData [id=16593276064, subwayLine=YUS, stationId=OSG2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=14.161928888888886, timeString=14.16, trainDestination=MUS2, createDate=Sun Sep 17 10:29:58 EDT 2017, systemMessageType=Normal]
