NTASData [id=16593527898, subwayLine=BD, stationId=JNE1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=1.3407425386996905, timeString=01.34, trainDestination=KEN1, createDate=Sun Sep 17 10:48:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593527899, subwayLine=BD, stationId=JNE1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=5.444453439009289, timeString=05.44, trainDestination=KEN1, createDate=Sun Sep 17 10:48:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593527900, subwayLine=BD, stationId=RUN1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=2.470678959752322, timeString=02.47, trainDestination=KEN1, createDate=Sun Sep 17 10:48:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593527901, subwayLine=BD, stationId=RUN1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=6.5743898600619195, timeString=06.57, trainDestination=KEN1, createDate=Sun Sep 17 10:48:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593527902, subwayLine=BD, stationId=HPK1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=3.695565770897834, timeString=03.70, trainDestination=KEN1, createDate=Sun Sep 17 10:48:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593527903, subwayLine=BD, stationId=HPK1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=7.799276671207432, timeString=07.80, trainDestination=KEN1, createDate=Sun Sep 17 10:48:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593527904, subwayLine=BD, stationId=KEL1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=4.937721436532508, timeString=04.94, trainDestination=KEN1, createDate=Sun Sep 17 10:48:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593527905, subwayLine=BD, stationId=KEL1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=9.041432336842107, timeString=09.04, trainDestination=KEN1, createDate=Sun Sep 17 10:48:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593527906, subwayLine=BD, stationId=DNW1, trainId=222, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:48:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593527907, subwayLine=BD, stationId=DNW1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=5.88786360371517, timeString=05.89, trainDestination=KEN1, createDate=Sun Sep 17 10:48:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16593527908, subwayLine=BD, stationId=DNW1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=9.991574504024767, timeString=09.99, trainDestination=KEN1, createDate=Sun Sep 17 10:48:55 EDT 2017, systemMessageType=Normal]
