NTASData [id=16593759671, subwayLine=BD, stationId=COX2, trainId=215, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:06:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593759672, subwayLine=BD, stationId=COX2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=8.37886625386997, timeString=08.38, trainDestination=KIP2, createDate=Sun Sep 17 11:06:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593759673, subwayLine=BD, stationId=COX2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=13.017397939318888, timeString=13.02, trainDestination=KIP2, createDate=Sun Sep 17 11:06:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593759674, subwayLine=BD, stationId=GWD2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=0.9429232198142415, timeString=00.94, trainDestination=KIP2, createDate=Sun Sep 17 11:06:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593759675, subwayLine=BD, stationId=GWD2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=9.32178947368421, timeString=09.32, trainDestination=KIP2, createDate=Sun Sep 17 11:06:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593759676, subwayLine=BD, stationId=GWD2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=13.96032115913313, timeString=13.96, trainDestination=KIP2, createDate=Sun Sep 17 11:06:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593759677, subwayLine=BD, stationId=DON2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=2.134404705882353, timeString=02.13, trainDestination=KIP2, createDate=Sun Sep 17 11:06:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593759678, subwayLine=BD, stationId=DON2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=10.513270959752324, timeString=10.51, trainDestination=KIP2, createDate=Sun Sep 17 11:06:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593759679, subwayLine=BD, stationId=DON2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=15.15180264520124, timeString=15.15, trainDestination=KIP2, createDate=Sun Sep 17 11:06:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593759680, subwayLine=BD, stationId=PAP2, trainId=214, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:06:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16593759681, subwayLine=BD, stationId=PAP2, trainId=215, trainMessage=Arriving, trainDirection=West, timeInt=3.064871702786378, timeString=03.06, trainDestination=KIP2, createDate=Sun Sep 17 11:06:44 EDT 2017, systemMessageType=Normal]
