NTASData [id=16594525596, subwayLine=BD, stationId=KEL2, trainId=222, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525597, subwayLine=BD, stationId=KEL2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=4.764986065634676, timeString=04.76, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525598, subwayLine=BD, stationId=KEL2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=8.665062969659443, timeString=08.67, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525599, subwayLine=BD, stationId=HPK2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=1.1957279256965947, timeString=01.20, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525600, subwayLine=BD, stationId=HPK2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=5.96071399133127, timeString=05.96, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525601, subwayLine=BD, stationId=HPK2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=9.860790895356038, timeString=09.86, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525602, subwayLine=BD, stationId=RUN2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=2.41608520123839, timeString=02.42, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525603, subwayLine=BD, stationId=RUN2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=7.181071266873065, timeString=07.18, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525604, subwayLine=BD, stationId=RUN2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=11.081148170897833, timeString=11.08, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525605, subwayLine=BD, stationId=JNE2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=3.6309504148606817, timeString=03.63, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525606, subwayLine=BD, stationId=JNE2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=8.395936480495358, timeString=08.40, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525607, subwayLine=BD, stationId=JNE2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=12.296013384520124, timeString=12.30, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525608, subwayLine=BD, stationId=OML2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=0.9812106501547988, timeString=00.98, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525609, subwayLine=BD, stationId=OML2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=5.234619640866875, timeString=05.23, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525610, subwayLine=BD, stationId=OML2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=9.99960570650155, timeString=10.00, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525611, subwayLine=BD, stationId=RYK2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=3.3984637374613005, timeString=03.40, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525612, subwayLine=BD, stationId=RYK2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=7.651872728173377, timeString=07.65, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525613, subwayLine=BD, stationId=RYK2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=12.416858793808052, timeString=12.42, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525614, subwayLine=BD, stationId=ISL2, trainId=220, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525615, subwayLine=BD, stationId=ISL2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=5.62595759256966, timeString=05.63, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525616, subwayLine=BD, stationId=ISL2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=9.879366583281735, timeString=09.88, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525617, subwayLine=BD, stationId=KIP2, trainId=219, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525618, subwayLine=BD, stationId=KIP2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=2.3483984842105263, timeString=02.35, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525619, subwayLine=BD, stationId=KIP2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=7.974356076780187, timeString=07.97, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525620, subwayLine=BD, stationId=KIP1, trainId=218, trainMessage=Delayed, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525621, subwayLine=BD, stationId=KIP1, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=2.3483984842105263, timeString=02.35, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525622, subwayLine=BD, stationId=KIP1, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=7.974356076780187, timeString=07.97, trainDestination=KIP2, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525623, subwayLine=BD, stationId=RYK1, trainId=217, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525624, subwayLine=BD, stationId=OML1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=2.418985634674923, timeString=02.42, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525625, subwayLine=BD, stationId=JNE1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=4.014728173374613, timeString=04.01, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525626, subwayLine=BD, stationId=RUN1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=5.144664594427245, timeString=05.14, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525627, subwayLine=BD, stationId=HPK1, trainId=216, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525628, subwayLine=BD, stationId=HPK1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=6.369551405572757, timeString=06.37, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525629, subwayLine=BD, stationId=KEL1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=1.2421556656346753, timeString=01.24, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525630, subwayLine=BD, stationId=KEL1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=7.611707071207432, timeString=07.61, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525631, subwayLine=BD, stationId=DNW1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=2.1922978328173377, timeString=02.19, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525632, subwayLine=BD, stationId=DNW1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=8.561849238390094, timeString=08.56, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525633, subwayLine=BD, stationId=LAN1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=3.6136532507739947, timeString=03.61, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525634, subwayLine=BD, stationId=LAN1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=9.98320465634675, timeString=09.98, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525635, subwayLine=BD, stationId=DUF1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=0.2349696594427245, timeString=00.23, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525636, subwayLine=BD, stationId=DUF1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=4.493162972136224, timeString=04.49, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525637, subwayLine=BD, stationId=DUF1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=10.86271437770898, timeString=10.86, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525638, subwayLine=BD, stationId=OSS1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=1.4847689164086688, timeString=01.48, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525639, subwayLine=BD, stationId=OSS1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=5.742962229102167, timeString=05.74, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525640, subwayLine=BD, stationId=OSS1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=12.112513634674924, timeString=12.11, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
NTASData [id=16594525641, subwayLine=BD, stationId=CHR1, trainId=214, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 12:03:45 EDT 2017, systemMessageType=Normal]
