NTASData [id=16594222590, subwayLine=BD, stationId=ISL1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=1.7129174934984523, timeString=01.71, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222591, subwayLine=BD, stationId=RYK1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=3.7178243071207437, timeString=03.72, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222592, subwayLine=BD, stationId=OML1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=1.438693746130031, timeString=01.44, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222593, subwayLine=BD, stationId=OML1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=6.136809941795667, timeString=06.14, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222594, subwayLine=BD, stationId=JNE1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=3.0344362848297215, timeString=03.03, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222595, subwayLine=BD, stationId=JNE1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=7.7325524804953565, timeString=07.73, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222596, subwayLine=BD, stationId=RUN1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=4.164372705882353, timeString=04.16, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222597, subwayLine=BD, stationId=RUN1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=8.862488901547989, timeString=08.86, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222598, subwayLine=BD, stationId=HPK1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=5.389259517027864, timeString=05.39, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222599, subwayLine=BD, stationId=HPK1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=10.0873757126935, timeString=10.09, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222600, subwayLine=BD, stationId=KEL1, trainId=211, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222601, subwayLine=BD, stationId=KEL1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=6.63141518266254, timeString=06.63, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222602, subwayLine=BD, stationId=KEL1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=11.329531378328175, timeString=11.33, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222603, subwayLine=BD, stationId=DNW1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=0.9501421671826626, timeString=00.95, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222604, subwayLine=BD, stationId=DNW1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=7.581557349845202, timeString=07.58, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222605, subwayLine=BD, stationId=DNW1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=12.279673545510839, timeString=12.28, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222606, subwayLine=BD, stationId=LAN1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=2.371497585139319, timeString=02.37, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222607, subwayLine=BD, stationId=LAN1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=9.002912767801858, timeString=09.00, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222608, subwayLine=BD, stationId=LAN1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=13.701028963467495, timeString=13.70, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222609, subwayLine=BD, stationId=DUF1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=3.2510073065015486, timeString=03.25, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222610, subwayLine=BD, stationId=DUF1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=9.882422489164087, timeString=09.88, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222611, subwayLine=BD, stationId=DUF1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=14.580538684829724, timeString=14.58, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222612, subwayLine=BD, stationId=OSS1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=0.32159702786377714, timeString=00.32, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222613, subwayLine=BD, stationId=OSS1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=4.500806563467493, timeString=04.50, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222614, subwayLine=BD, stationId=OSS1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=11.13222174613003, timeString=11.13, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222615, subwayLine=BD, stationId=CHR1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=1.5550729708978328, timeString=01.56, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222616, subwayLine=BD, stationId=CHR1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=5.734282506501549, timeString=05.73, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222617, subwayLine=BD, stationId=CHR1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=12.365697689164088, timeString=12.37, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16594222618, subwayLine=BD, stationId=BAT1, trainId=209, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:40:32 EDT 2017, systemMessageType=Normal]
