NTASData [id=16594375544, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=10.327253333333333, timeString=10.33, trainDestination=FIN1, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375545, subwayLine=YUS, stationId=FIN2, trainId=3, trainMessage=Delayed, trainDirection=North, timeInt=15.461182222222224, timeString=15.46, trainDestination=FIN1, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375546, subwayLine=YUS, stationId=FIN2, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=18.398422222222223, timeString=18.40, trainDestination=FIN1, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375547, subwayLine=YUS, stationId=YKM2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=1.1599333333333335, timeString=01.16, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375548, subwayLine=YUS, stationId=LAW2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=4.672906666666667, timeString=04.67, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375549, subwayLine=YUS, stationId=EGL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=3.4713333333333334, timeString=03.47, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375550, subwayLine=YUS, stationId=EGL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=8.955782222222224, timeString=08.96, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375551, subwayLine=YUS, stationId=DAV2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=0.4967111111111111, timeString=00.50, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375552, subwayLine=YUS, stationId=DAV2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=5.0809999999999995, timeString=05.08, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375553, subwayLine=YUS, stationId=DAV2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=10.565448888888888, timeString=10.57, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375554, subwayLine=YUS, stationId=STC2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=2.53592, timeString=02.54, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375555, subwayLine=YUS, stationId=STC2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=7.120208888888889, timeString=07.12, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375556, subwayLine=YUS, stationId=STC2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=12.604657777777774, timeString=12.60, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375557, subwayLine=YUS, stationId=SUM2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=3.9401288888888883, timeString=03.94, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375558, subwayLine=YUS, stationId=SUM2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=8.524417777777778, timeString=08.52, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375559, subwayLine=YUS, stationId=SUM2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=14.008866666666664, timeString=14.01, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375560, subwayLine=YUS, stationId=ROS2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=4.9588222222222225, timeString=04.96, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375561, subwayLine=YUS, stationId=ROS2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=9.54311111111111, timeString=09.54, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375562, subwayLine=YUS, stationId=ROS2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=15.02756, timeString=15.03, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375563, subwayLine=YUS, stationId=BLO2, trainId=114, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375564, subwayLine=YUS, stationId=BLO2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=6.286831111111113, timeString=06.29, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375565, subwayLine=YUS, stationId=BLO2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=10.871120000000001, timeString=10.87, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
NTASData [id=16594375566, subwayLine=YUS, stationId=WEL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=0.9543466666666667, timeString=00.95, trainDestination=SHW2, createDate=Sun Sep 17 11:51:55 EDT 2017, systemMessageType=Normal]
