NTASData [id=16594533928, subwayLine=YUS, stationId=LAW2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=2.568222222222222, timeString=02.57, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533929, subwayLine=YUS, stationId=EGL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=6.851097777777777, timeString=06.85, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533930, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=8.460764444444445, timeString=08.46, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533931, subwayLine=YUS, stationId=STC2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=0.3770488888888889, timeString=00.38, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533932, subwayLine=YUS, stationId=STC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=10.499973333333333, timeString=10.50, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533933, subwayLine=YUS, stationId=SUM2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=1.7812577777777778, timeString=01.78, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533934, subwayLine=YUS, stationId=SUM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=11.904182222222223, timeString=11.90, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533935, subwayLine=YUS, stationId=ROS2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=2.7999511111111115, timeString=02.80, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533936, subwayLine=YUS, stationId=ROS2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=12.922875555555557, timeString=12.92, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533937, subwayLine=YUS, stationId=BLO2, trainId=117, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533938, subwayLine=YUS, stationId=BLO2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=4.12796, timeString=04.13, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533939, subwayLine=YUS, stationId=BLO2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=14.250884444444445, timeString=14.25, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533940, subwayLine=YUS, stationId=WEL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=0.9543466666666667, timeString=00.95, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533941, subwayLine=YUS, stationId=WEL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=5.082306666666668, timeString=05.08, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533942, subwayLine=YUS, stationId=WEL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=15.205231111111113, timeString=15.21, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533943, subwayLine=YUS, stationId=COL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=1.8838577777777779, timeString=01.88, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533944, subwayLine=YUS, stationId=COL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=6.011817777777779, timeString=06.01, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533945, subwayLine=YUS, stationId=COL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=16.134742222222222, timeString=16.13, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533946, subwayLine=YUS, stationId=DUN2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=2.7507155555555554, timeString=02.75, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533947, subwayLine=YUS, stationId=DUN2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=6.8786755555555565, timeString=06.88, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533948, subwayLine=YUS, stationId=DUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=17.0016, timeString=17.00, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533949, subwayLine=YUS, stationId=QUN2, trainId=115, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533950, subwayLine=YUS, stationId=QUN2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=3.5075066666666666, timeString=03.51, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533951, subwayLine=YUS, stationId=QUN2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=7.635466666666668, timeString=07.64, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533952, subwayLine=YUS, stationId=KNG2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=0.8256533333333334, timeString=00.83, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533953, subwayLine=YUS, stationId=KNG2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=4.3331599999999995, timeString=04.33, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533954, subwayLine=YUS, stationId=KNG2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=8.46112, timeString=08.46, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533955, subwayLine=YUS, stationId=UNI2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=1.6326800000000001, timeString=01.63, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533956, subwayLine=YUS, stationId=UNI2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=5.140186666666667, timeString=05.14, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533957, subwayLine=YUS, stationId=UNI2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=9.268146666666667, timeString=09.27, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533958, subwayLine=YUS, stationId=STA2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=2.559368888888889, timeString=02.56, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533959, subwayLine=YUS, stationId=STA2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=6.066875555555555, timeString=06.07, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533960, subwayLine=YUS, stationId=STA2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=10.194835555555555, timeString=10.19, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533961, subwayLine=YUS, stationId=OSG2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=3.2546355555555553, timeString=03.25, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533962, subwayLine=YUS, stationId=OSG2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=6.762142222222222, timeString=06.76, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533963, subwayLine=YUS, stationId=OSG2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=10.890102222222222, timeString=10.89, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533964, subwayLine=YUS, stationId=STP2, trainId=114, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533965, subwayLine=YUS, stationId=STP2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=4.008604444444444, timeString=04.01, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533966, subwayLine=YUS, stationId=STP2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=7.516111111111112, timeString=07.52, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533967, subwayLine=YUS, stationId=QPK2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=1.1423066666666668, timeString=01.14, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533968, subwayLine=YUS, stationId=QPK2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=5.15091111111111, timeString=05.15, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
NTASData [id=16594533969, subwayLine=YUS, stationId=QPK2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=8.658417777777778, timeString=08.66, trainDestination=SHW2, createDate=Sun Sep 17 12:04:24 EDT 2017, systemMessageType=Normal]
