NTASData [id=16593969059, subwayLine=YUS, stationId=SHW2, trainId=124, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969060, subwayLine=YUS, stationId=SHW2, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969061, subwayLine=YUS, stationId=SHW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=2.607962962962963, timeString=02.61, trainDestination=SHW2, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969062, subwayLine=YUS, stationId=SHW1, trainId=532, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969063, subwayLine=YUS, stationId=SHW1, trainId=125, trainMessage=Delayed, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969064, subwayLine=YUS, stationId=SHW1, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=2.607962962962963, timeString=02.61, trainDestination=SHW2, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969065, subwayLine=YUS, stationId=WIL1, trainId=120, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969066, subwayLine=YUS, stationId=WIL1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=0.8368688, timeString=00.84, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969067, subwayLine=YUS, stationId=WIL1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=2.7868502814814815, timeString=02.79, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969068, subwayLine=YUS, stationId=YKD1, trainId=121, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969069, subwayLine=YUS, stationId=YKD1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=2.015502222222222, timeString=02.02, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969070, subwayLine=YUS, stationId=YKD1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=2.852371022222222, timeString=02.85, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969071, subwayLine=YUS, stationId=LWW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=2.0183244444444446, timeString=02.02, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969072, subwayLine=YUS, stationId=LWW1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=4.033826666666666, timeString=04.03, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969073, subwayLine=YUS, stationId=LWW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=4.870695466666667, timeString=04.87, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969074, subwayLine=YUS, stationId=GCN1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=1.1973333333333331, timeString=01.20, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969075, subwayLine=YUS, stationId=GCN1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=3.3768133333333337, timeString=03.38, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969076, subwayLine=YUS, stationId=GCN1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=5.392315555555555, timeString=05.39, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969077, subwayLine=YUS, stationId=EGW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=3.0175377777777777, timeString=03.02, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969078, subwayLine=YUS, stationId=EGW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=5.197017777777778, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969079, subwayLine=YUS, stationId=EGW1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=7.21252, timeString=07.21, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969080, subwayLine=YUS, stationId=SCW1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=2.9288518518518516, timeString=02.93, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969081, subwayLine=YUS, stationId=SCW1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=7.716973333333333, timeString=07.72, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969082, subwayLine=YUS, stationId=SCW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=9.896453333333332, timeString=09.90, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969083, subwayLine=YUS, stationId=DUP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=5.5533896296296295, timeString=05.55, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969084, subwayLine=YUS, stationId=DUP1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=10.34151111111111, timeString=10.34, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969085, subwayLine=YUS, stationId=DUP1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=12.52099111111111, timeString=12.52, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969086, subwayLine=YUS, stationId=SPA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=6.554020740740741, timeString=06.55, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969087, subwayLine=YUS, stationId=SPA1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=11.342142222222222, timeString=11.34, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969088, subwayLine=YUS, stationId=SPA1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=13.521622222222222, timeString=13.52, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969089, subwayLine=YUS, stationId=SGU1, trainId=3, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969090, subwayLine=YUS, stationId=SGU1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=7.683627407407408, timeString=07.68, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969091, subwayLine=YUS, stationId=SGU1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=12.471748888888888, timeString=12.47, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969092, subwayLine=YUS, stationId=MUS1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969093, subwayLine=YUS, stationId=MUS1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=8.885624074074073, timeString=08.89, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969094, subwayLine=YUS, stationId=MUS1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=13.673745555555552, timeString=13.67, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969095, subwayLine=YUS, stationId=QPK1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=2.46453, timeString=02.46, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969096, subwayLine=YUS, stationId=QPK1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=10.148157407407409, timeString=10.15, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969097, subwayLine=YUS, stationId=QPK1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=14.93627888888889, timeString=14.94, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969098, subwayLine=YUS, stationId=STP1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=0.7586133333333334, timeString=00.76, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969099, subwayLine=YUS, stationId=STP1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=3.6153033333333333, timeString=03.62, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969100, subwayLine=YUS, stationId=STP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=11.29893074074074, timeString=11.30, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
NTASData [id=16593969101, subwayLine=YUS, stationId=OSG1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=1.50976, timeString=01.51, trainDestination=FIN1, createDate=Sun Sep 17 11:21:49 EDT 2017, systemMessageType=Normal]
