NTASData [id=16593256677, subwayLine=BD, stationId=SHE2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=0.10078216718266254, timeString=00.10, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256678, subwayLine=BD, stationId=SHE2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=3.149683125696595, timeString=03.15, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256679, subwayLine=BD, stationId=SHE2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=6.5542005250774, timeString=06.55, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256680, subwayLine=BD, stationId=YNG2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=1.4581578947368423, timeString=01.46, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256681, subwayLine=BD, stationId=YNG2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=4.507058853250775, timeString=04.51, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256682, subwayLine=BD, stationId=YNG2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=7.91157625263158, timeString=07.91, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256683, subwayLine=BD, stationId=BAU2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=2.248633931888545, timeString=02.25, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256684, subwayLine=BD, stationId=BAU2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=5.297534890402478, timeString=05.30, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256685, subwayLine=BD, stationId=BAU2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=8.702052289783282, timeString=08.70, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256686, subwayLine=BD, stationId=SGL2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=3.3767019195046446, timeString=03.38, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256687, subwayLine=BD, stationId=SGL2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=6.4256028780185765, timeString=06.43, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256688, subwayLine=BD, stationId=SGL2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=9.83012027739938, timeString=09.83, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256689, subwayLine=BD, stationId=BSP2, trainId=204, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256690, subwayLine=BD, stationId=BSP2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=4.182465139318886, timeString=04.18, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256691, subwayLine=BD, stationId=BSP2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=7.231366097832819, timeString=07.23, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256692, subwayLine=BD, stationId=BAT2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=0.9310331888544893, timeString=00.93, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256693, subwayLine=BD, stationId=BAT2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=5.113498328173375, timeString=05.11, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256694, subwayLine=BD, stationId=BAT2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=8.162399286687307, timeString=08.16, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256695, subwayLine=BD, stationId=CHR2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=1.8994350464396286, timeString=01.90, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256696, subwayLine=BD, stationId=CHR2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=6.0819001857585135, timeString=06.08, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256697, subwayLine=BD, stationId=CHR2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=9.130801144272446, timeString=09.13, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256698, subwayLine=BD, stationId=OSS2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=3.2180775826625396, timeString=03.22, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256699, subwayLine=BD, stationId=OSS2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=7.400542721981424, timeString=07.40, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256700, subwayLine=BD, stationId=OSS2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=10.449443680495358, timeString=10.45, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256701, subwayLine=BD, stationId=DUF2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=4.514304579566565, timeString=04.51, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256702, subwayLine=BD, stationId=DUF2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=8.696769718885449, timeString=08.70, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256703, subwayLine=BD, stationId=DUF2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=11.745670677399382, timeString=11.75, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256704, subwayLine=BD, stationId=LAN2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=0.2941367182662539, timeString=00.29, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256705, subwayLine=BD, stationId=LAN2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=5.340026065634676, timeString=05.34, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256706, subwayLine=BD, stationId=LAN2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=9.52249120495356, timeString=09.52, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256707, subwayLine=BD, stationId=DNW2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=1.6775572755417958, timeString=01.68, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256708, subwayLine=BD, stationId=DNW2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=6.723446622910217, timeString=06.72, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256709, subwayLine=BD, stationId=DNW2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=10.905911762229103, timeString=10.91, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256710, subwayLine=BD, stationId=KEL2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=2.813410402476781, timeString=02.81, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256711, subwayLine=BD, stationId=KEL2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=7.859299749845201, timeString=07.86, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256712, subwayLine=BD, stationId=KEL2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=12.041764889164089, timeString=12.04, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256713, subwayLine=BD, stationId=HPK2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=4.009138328173376, timeString=04.01, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256714, subwayLine=BD, stationId=HPK2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=9.055027675541796, timeString=09.06, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256715, subwayLine=BD, stationId=HPK2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=13.237492814860682, timeString=13.24, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256716, subwayLine=BD, stationId=RUN2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=0.42464396284829725, timeString=00.42, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256717, subwayLine=BD, stationId=RUN2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=5.229495603715172, timeString=05.23, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256718, subwayLine=BD, stationId=RUN2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=10.275384951083593, timeString=10.28, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593256719, subwayLine=BD, stationId=JNE2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=1.6395091764705887, timeString=01.64, trainDestination=KIP2, createDate=Sun Sep 17 10:28:32 EDT 2017, systemMessageType=Normal]
