NTASData [id=16593153016, subwayLine=YUS, stationId=EGL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.7721822222222223, timeString=03.77, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153017, subwayLine=YUS, stationId=EGL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=8.078071111111111, timeString=08.08, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153018, subwayLine=YUS, stationId=DAV2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=5.3818488888888885, timeString=05.38, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153019, subwayLine=YUS, stationId=DAV2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=9.687737777777777, timeString=09.69, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153020, subwayLine=YUS, stationId=STC2, trainId=123, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153021, subwayLine=YUS, stationId=STC2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.4210577777777775, timeString=07.42, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153022, subwayLine=YUS, stationId=STC2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=11.726946666666665, timeString=11.73, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153023, subwayLine=YUS, stationId=SUM2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.4042088888888888, timeString=01.40, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153024, subwayLine=YUS, stationId=SUM2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=8.825266666666668, timeString=08.83, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153025, subwayLine=YUS, stationId=SUM2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=13.131155555555553, timeString=13.13, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153026, subwayLine=YUS, stationId=ROS2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=2.4229022222222225, timeString=02.42, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153027, subwayLine=YUS, stationId=ROS2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=9.84396, timeString=09.84, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153028, subwayLine=YUS, stationId=ROS2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=14.149848888888886, timeString=14.15, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153029, subwayLine=YUS, stationId=BLO2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=3.7509111111111113, timeString=03.75, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153030, subwayLine=YUS, stationId=BLO2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=11.17196888888889, timeString=11.17, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153031, subwayLine=YUS, stationId=BLO2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=15.477857777777775, timeString=15.48, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153032, subwayLine=YUS, stationId=WEL2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=4.705257777777778, timeString=04.71, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16593153033, subwayLine=YUS, stationId=WEL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=12.126315555555554, timeString=12.13, trainDestination=MUS2, createDate=Sun Sep 17 10:21:30 EDT 2017, systemMessageType=Normal]
