NTASData [id=16594543008, subwayLine=YUS, stationId=YKD1, trainId=124, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543023, subwayLine=YUS, stationId=DUP1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=3.412463703703704, timeString=03.41, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543024, subwayLine=YUS, stationId=DUP1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=4.270982222222222, timeString=04.27, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543025, subwayLine=YUS, stationId=DUP1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=8.657584444444444, timeString=08.66, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543026, subwayLine=YUS, stationId=SPA1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=4.413094814814815, timeString=04.41, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543027, subwayLine=YUS, stationId=SPA1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=5.271613333333334, timeString=05.27, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543028, subwayLine=YUS, stationId=SPA1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=9.658215555555556, timeString=09.66, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543029, subwayLine=YUS, stationId=SGU1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=5.5427014814814815, timeString=05.54, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543030, subwayLine=YUS, stationId=SGU1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=6.40122, timeString=06.40, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543031, subwayLine=YUS, stationId=SGU1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=10.787822222222221, timeString=10.79, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543032, subwayLine=YUS, stationId=MUS1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=6.744698148148149, timeString=06.74, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543033, subwayLine=YUS, stationId=MUS1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=7.6032166666666665, timeString=07.60, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543034, subwayLine=YUS, stationId=MUS1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=11.98981888888889, timeString=11.99, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543035, subwayLine=YUS, stationId=QPK1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=0.4679244444444445, timeString=00.47, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543036, subwayLine=YUS, stationId=QPK1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=8.007231481481481, timeString=08.01, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543037, subwayLine=YUS, stationId=QPK1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=8.86575, timeString=08.87, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543038, subwayLine=YUS, stationId=STP1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=1.6186977777777778, timeString=01.62, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543039, subwayLine=YUS, stationId=STP1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=9.158004814814817, timeString=09.16, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543040, subwayLine=YUS, stationId=STP1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=10.016523333333334, timeString=10.02, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543041, subwayLine=YUS, stationId=OSG1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=2.3698444444444444, timeString=02.37, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543042, subwayLine=YUS, stationId=OSG1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=9.909151481481482, timeString=09.91, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543043, subwayLine=YUS, stationId=OSG1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=10.76767, timeString=10.77, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543044, subwayLine=YUS, stationId=STA1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=3.2036822222222225, timeString=03.20, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543045, subwayLine=YUS, stationId=STA1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=10.742989259259259, timeString=10.74, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543046, subwayLine=YUS, stationId=STA1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=11.601507777777778, timeString=11.60, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543047, subwayLine=YUS, stationId=UNI1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=0.5108222222222222, timeString=00.51, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543048, subwayLine=YUS, stationId=UNI1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=4.110615555555556, timeString=04.11, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543049, subwayLine=YUS, stationId=UNI1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=11.649922592592592, timeString=11.65, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543050, subwayLine=YUS, stationId=KNG1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=1.3057133333333333, timeString=01.31, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543051, subwayLine=YUS, stationId=KNG1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=4.905506666666668, timeString=04.91, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543052, subwayLine=YUS, stationId=KNG1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=12.444813703703701, timeString=12.44, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543053, subwayLine=YUS, stationId=QUN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=2.1313666666666666, timeString=02.13, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543054, subwayLine=YUS, stationId=QUN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=5.731159999999999, timeString=05.73, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543055, subwayLine=YUS, stationId=QUN1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=13.270467037037035, timeString=13.27, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543056, subwayLine=YUS, stationId=DUN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=2.8859000000000004, timeString=02.89, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543057, subwayLine=YUS, stationId=DUN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=6.485693333333334, timeString=06.49, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543058, subwayLine=YUS, stationId=DUN1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=14.025000370370368, timeString=14.03, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543059, subwayLine=YUS, stationId=COL1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=3.7527577777777776, timeString=03.75, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543060, subwayLine=YUS, stationId=COL1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=7.3525511111111115, timeString=07.35, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543061, subwayLine=YUS, stationId=COL1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=14.891858148148147, timeString=14.89, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543062, subwayLine=YUS, stationId=WEL1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=0.6626577777777778, timeString=00.66, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543063, subwayLine=YUS, stationId=WEL1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=4.6704155555555555, timeString=04.67, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543064, subwayLine=YUS, stationId=WEL1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=8.27020888888889, timeString=08.27, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543065, subwayLine=YUS, stationId=BLO1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=1.6170044444444445, timeString=01.62, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543066, subwayLine=YUS, stationId=BLO1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=5.6247622222222216, timeString=05.62, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543067, subwayLine=YUS, stationId=BLO1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=9.224555555555556, timeString=09.22, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543068, subwayLine=YUS, stationId=ROS1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=2.9455777777777774, timeString=02.95, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543069, subwayLine=YUS, stationId=ROS1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=6.953335555555556, timeString=06.95, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543070, subwayLine=YUS, stationId=ROS1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=10.553128888888889, timeString=10.55, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543071, subwayLine=YUS, stationId=SUM1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=3.9749955555555556, timeString=03.97, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543072, subwayLine=YUS, stationId=SUM1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=7.982753333333333, timeString=07.98, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543073, subwayLine=YUS, stationId=SUM1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=11.582546666666666, timeString=11.58, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543074, subwayLine=YUS, stationId=STC1, trainId=107, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543075, subwayLine=YUS, stationId=STC1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=5.383155555555556, timeString=05.38, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543076, subwayLine=YUS, stationId=STC1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=9.390913333333334, timeString=09.39, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543077, subwayLine=YUS, stationId=DAV1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.0324355555555558, timeString=02.03, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543078, subwayLine=YUS, stationId=DAV1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=7.415591111111111, timeString=07.42, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543079, subwayLine=YUS, stationId=DAV1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=11.423348888888889, timeString=11.42, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543080, subwayLine=YUS, stationId=EGL1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543081, subwayLine=YUS, stationId=EGL1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=0.35616444444444445, timeString=00.36, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543082, subwayLine=YUS, stationId=EGL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=3.646617777777778, timeString=03.65, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543083, subwayLine=YUS, stationId=LAW1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=4.291906666666667, timeString=04.29, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543084, subwayLine=YUS, stationId=LAW1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=4.64807111111111, timeString=04.65, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543085, subwayLine=YUS, stationId=LAW1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=7.938524444444444, timeString=07.94, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543086, subwayLine=YUS, stationId=YKM1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=7.806573333333333, timeString=07.81, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543087, subwayLine=YUS, stationId=YKM1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=8.162737777777778, timeString=08.16, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543088, subwayLine=YUS, stationId=YKM1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=11.453191111111112, timeString=11.45, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543089, subwayLine=YUS, stationId=SHP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=0.44139555555555554, timeString=00.44, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543090, subwayLine=YUS, stationId=SHP1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=11.392924444444445, timeString=11.39, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543091, subwayLine=YUS, stationId=SHP1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=11.74908888888889, timeString=11.75, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543092, subwayLine=YUS, stationId=NYC1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=1.9026133333333335, timeString=01.90, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543093, subwayLine=YUS, stationId=NYC1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=12.854142222222222, timeString=12.85, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543094, subwayLine=YUS, stationId=NYC1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=13.210306666666668, timeString=13.21, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543095, subwayLine=YUS, stationId=FIN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=1.268871111111111, timeString=01.27, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543096, subwayLine=YUS, stationId=FIN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=4.5096533333333335, timeString=04.51, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543097, subwayLine=YUS, stationId=FIN1, trainId=119, trainMessage=Delayed, trainDirection=North, timeInt=15.461182222222224, timeString=15.46, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543098, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543099, subwayLine=YUS, stationId=FIN2, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=1.268871111111111, timeString=01.27, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543100, subwayLine=YUS, stationId=FIN2, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=4.5096533333333335, timeString=04.51, trainDestination=FIN1, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543101, subwayLine=YUS, stationId=LAW2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=1.9857155555555555, timeString=01.99, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543102, subwayLine=YUS, stationId=EGL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=6.268591111111111, timeString=06.27, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543103, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.878257777777777, timeString=07.88, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543104, subwayLine=YUS, stationId=STC2, trainId=16, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543105, subwayLine=YUS, stationId=STC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=9.917466666666668, timeString=09.92, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543106, subwayLine=YUS, stationId=SUM2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=1.4042088888888888, timeString=01.40, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543107, subwayLine=YUS, stationId=SUM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=11.321675555555556, timeString=11.32, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543108, subwayLine=YUS, stationId=ROS2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=2.4229022222222225, timeString=02.42, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543109, subwayLine=YUS, stationId=ROS2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=12.34036888888889, timeString=12.34, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543110, subwayLine=YUS, stationId=BLO2, trainId=117, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543111, subwayLine=YUS, stationId=BLO2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=3.7509111111111113, timeString=03.75, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543112, subwayLine=YUS, stationId=BLO2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=13.668377777777778, timeString=13.67, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543113, subwayLine=YUS, stationId=WEL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=0.9543466666666667, timeString=00.95, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543114, subwayLine=YUS, stationId=WEL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=4.705257777777778, timeString=04.71, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543115, subwayLine=YUS, stationId=WEL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=14.622724444444446, timeString=14.62, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543116, subwayLine=YUS, stationId=COL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=1.8838577777777779, timeString=01.88, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16594543117, subwayLine=YUS, stationId=COL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=5.634768888888889, timeString=05.63, trainDestination=SHW2, createDate=Sun Sep 17 12:05:06 EDT 2017, systemMessageType=Normal]
