NTASData [id=16594488158, subwayLine=BD, stationId=LAN2, trainId=222, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488198, subwayLine=BD, stationId=HPK1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=2.9972812383900935, timeString=03.00, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488199, subwayLine=BD, stationId=HPK1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=9.136173235913313, timeString=09.14, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488200, subwayLine=BD, stationId=KEL1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=4.239436904024768, timeString=04.24, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488201, subwayLine=BD, stationId=KEL1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=10.378328901547988, timeString=10.38, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488202, subwayLine=BD, stationId=DNW1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=0.5637856346749226, timeString=00.56, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488203, subwayLine=BD, stationId=DNW1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=5.189579071207431, timeString=05.19, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488204, subwayLine=BD, stationId=DNW1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=11.328471068730652, timeString=11.33, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488205, subwayLine=BD, stationId=LAN1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=1.9851410526315791, timeString=01.99, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488206, subwayLine=BD, stationId=LAN1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=6.610934489164087, timeString=06.61, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488207, subwayLine=BD, stationId=LAN1, trainId=217, trainMessage=Arriving, trainDirection=East, timeInt=12.749826486687308, timeString=12.75, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488208, subwayLine=BD, stationId=DUF1, trainId=214, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488209, subwayLine=BD, stationId=DUF1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=2.8646507739938087, timeString=02.86, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488210, subwayLine=BD, stationId=DUF1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=7.4904442105263165, timeString=07.49, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488211, subwayLine=BD, stationId=OSS1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=1.2497992569659444, timeString=01.25, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488212, subwayLine=BD, stationId=OSS1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=4.114450030959753, timeString=04.11, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488213, subwayLine=BD, stationId=OSS1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=8.740243467492261, timeString=08.74, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488214, subwayLine=BD, stationId=CHR1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=2.4832752000000005, timeString=02.48, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488215, subwayLine=BD, stationId=CHR1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=5.347925973993808, timeString=05.35, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488216, subwayLine=BD, stationId=CHR1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=9.973719410526316, timeString=09.97, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488217, subwayLine=BD, stationId=BAT1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=3.4666811442724463, timeString=03.47, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488218, subwayLine=BD, stationId=BAT1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=6.331331918266255, timeString=06.33, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488219, subwayLine=BD, stationId=BAT1, trainId=216, trainMessage=Arriving, trainDirection=East, timeInt=10.957125354798764, timeString=10.96, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488220, subwayLine=BD, stationId=BSP1, trainId=213, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488221, subwayLine=BD, stationId=BSP1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=4.40082838885449, timeString=04.40, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488222, subwayLine=BD, stationId=BSP1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=7.2654791628482975, timeString=07.27, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488223, subwayLine=BD, stationId=SGL1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=0.9106502786377709, timeString=00.91, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488224, subwayLine=BD, stationId=SGL1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=5.31147866749226, timeString=05.31, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488225, subwayLine=BD, stationId=SGL1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=8.176129441486069, timeString=08.18, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488226, subwayLine=BD, stationId=BAU1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=2.002340433436533, timeString=02.00, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488227, subwayLine=BD, stationId=BAU1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=6.403168822291022, timeString=06.40, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488228, subwayLine=BD, stationId=BAU1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=9.26781959628483, timeString=09.27, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488229, subwayLine=BD, stationId=YNG1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=2.802583281733747, timeString=02.80, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488230, subwayLine=BD, stationId=YNG1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=7.203411670588235, timeString=07.20, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488231, subwayLine=BD, stationId=YNG1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=10.068062444582043, timeString=10.07, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488232, subwayLine=BD, stationId=SHE1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=0.3567009287925697, timeString=00.36, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488233, subwayLine=BD, stationId=SHE1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=4.122024148606812, timeString=04.12, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488234, subwayLine=BD, stationId=SHE1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=8.5228525374613, timeString=08.52, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488235, subwayLine=BD, stationId=CFK1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=1.39474439628483, timeString=01.39, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488236, subwayLine=BD, stationId=CFK1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=5.160067616099072, timeString=05.16, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488237, subwayLine=BD, stationId=CFK1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=9.56089600495356, timeString=09.56, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488238, subwayLine=BD, stationId=BRD1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=2.969254736842106, timeString=02.97, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488239, subwayLine=BD, stationId=BRD1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=6.734577956656349, timeString=06.73, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488240, subwayLine=BD, stationId=BRD1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=11.135406345510836, timeString=11.14, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488241, subwayLine=BD, stationId=CHE1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=4.007722848297214, timeString=04.01, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488242, subwayLine=BD, stationId=CHE1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=7.773046068111455, timeString=07.77, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488243, subwayLine=BD, stationId=CHE1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=12.173874456965944, timeString=12.17, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488244, subwayLine=BD, stationId=PAP1, trainId=211, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488245, subwayLine=BD, stationId=PAP1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=4.976832445820434, timeString=04.98, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488246, subwayLine=BD, stationId=PAP1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=8.742155665634677, timeString=08.74, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488247, subwayLine=BD, stationId=DON1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=0.9386767801857586, timeString=00.94, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488248, subwayLine=BD, stationId=DON1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=5.915509226006192, timeString=05.92, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488249, subwayLine=BD, stationId=DON1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=9.680832445820434, timeString=09.68, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488250, subwayLine=BD, stationId=GWD1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=2.068443343653251, timeString=02.07, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488251, subwayLine=BD, stationId=GWD1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=7.045275789473685, timeString=07.05, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488252, subwayLine=BD, stationId=GWD1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=10.810599009287925, timeString=10.81, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488253, subwayLine=BD, stationId=COX1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=3.0226904024767802, timeString=03.02, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488254, subwayLine=BD, stationId=COX1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=7.9995228482972145, timeString=08.00, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488255, subwayLine=BD, stationId=COX1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=11.764846068111455, timeString=11.76, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488256, subwayLine=BD, stationId=WDB1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=1.1803686687306503, timeString=01.18, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488257, subwayLine=BD, stationId=WDB1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=4.45805907120743, timeString=04.46, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488258, subwayLine=BD, stationId=WDB1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=9.434891517027864, timeString=09.43, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488259, subwayLine=BD, stationId=MST1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=2.9052029721362227, timeString=02.91, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488260, subwayLine=BD, stationId=MST1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=6.182893374613004, timeString=06.18, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488261, subwayLine=BD, stationId=MST1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=11.159725820433437, timeString=11.16, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488262, subwayLine=BD, stationId=VPK1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=5.080726068111455, timeString=05.08, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488263, subwayLine=BD, stationId=VPK1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=8.358416470588235, timeString=08.36, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488264, subwayLine=BD, stationId=VPK1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=13.335248916408668, timeString=13.34, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488265, subwayLine=BD, stationId=WAR1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=3.687325077399381, timeString=03.69, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488266, subwayLine=BD, stationId=WAR1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=9.023051145510838, timeString=09.02, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488267, subwayLine=BD, stationId=WAR1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=12.300741547987617, timeString=12.30, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594488268, subwayLine=BD, stationId=KEN1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=0.5677829498452014, timeString=00.57, trainDestination=KEN1, createDate=Sun Sep 17 12:00:52 EDT 2017, systemMessageType=Normal]
