NTASData [id=16594509759, subwayLine=BD, stationId=MST1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=0.830037399380805, timeString=00.83, trainDestination=KEN1, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509760, subwayLine=BD, stationId=MST1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=4.719143034055728, timeString=04.72, trainDestination=KEN1, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509761, subwayLine=BD, stationId=MST1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=9.764981424148607, timeString=09.76, trainDestination=KEN1, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509762, subwayLine=BD, stationId=VPK1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=3.0055604953560375, timeString=03.01, trainDestination=KEN1, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509763, subwayLine=BD, stationId=VPK1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=6.894666130030961, timeString=06.89, trainDestination=KEN1, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509764, subwayLine=BD, stationId=VPK1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=11.94050452012384, timeString=11.94, trainDestination=KEN1, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509765, subwayLine=BD, stationId=WAR1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=1.1751313931888545, timeString=01.18, trainDestination=KEN1, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509766, subwayLine=BD, stationId=WAR1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=6.9478855727554185, timeString=06.95, trainDestination=KEN1, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509767, subwayLine=BD, stationId=WAR1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=10.836991207430342, timeString=10.84, trainDestination=KEN1, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509768, subwayLine=BD, stationId=KEN1, trainId=208, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509769, subwayLine=BD, stationId=KEN1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=6.2565384222910225, timeString=06.26, trainDestination=KEN1, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509770, subwayLine=BD, stationId=KEN1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=12.029292601857588, timeString=12.03, trainDestination=KEN1, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509771, subwayLine=BD, stationId=KEN2, trainId=207, trainMessage=Delayed, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509772, subwayLine=BD, stationId=KEN2, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=6.2565384222910225, timeString=06.26, trainDestination=KEN1, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509773, subwayLine=BD, stationId=KEN2, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=12.029292601857588, timeString=12.03, trainDestination=KEN1, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509774, subwayLine=BD, stationId=VPK2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=3.4666234551083597, timeString=03.47, trainDestination=KIP2, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509775, subwayLine=BD, stationId=MST2, trainId=205, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16594509776, subwayLine=BD, stationId=MST2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=5.70612624148607, timeString=05.71, trainDestination=KIP2, createDate=Sun Sep 17 12:02:33 EDT 2017, systemMessageType=Normal]
