NTASData [id=16593590310, subwayLine=YUS, stationId=EGL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=0.3333333333333333, timeString=00.33, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16593590311, subwayLine=YUS, stationId=EGL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.795848888888889, timeString=07.80, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16593590312, subwayLine=YUS, stationId=EGL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=13.192808888888887, timeString=13.19, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16593590313, subwayLine=YUS, stationId=DAV2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=0.4967111111111111, timeString=00.50, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16593590314, subwayLine=YUS, stationId=DAV2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=1.943, timeString=01.94, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16593590315, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=9.405515555555555, timeString=09.41, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16593590316, subwayLine=YUS, stationId=STC2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=2.53592, timeString=02.54, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16593590317, subwayLine=YUS, stationId=STC2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=3.9822088888888887, timeString=03.98, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16593590318, subwayLine=YUS, stationId=STC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=11.444724444444443, timeString=11.44, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16593590319, subwayLine=YUS, stationId=SUM2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=3.9401288888888883, timeString=03.94, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16593590320, subwayLine=YUS, stationId=SUM2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=5.386417777777777, timeString=05.39, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16593590321, subwayLine=YUS, stationId=SUM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=12.848933333333331, timeString=12.85, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16593590322, subwayLine=YUS, stationId=ROS2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=4.9588222222222225, timeString=04.96, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16593590323, subwayLine=YUS, stationId=ROS2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=6.405111111111111, timeString=06.41, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16593590324, subwayLine=YUS, stationId=ROS2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=13.867626666666665, timeString=13.87, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
NTASData [id=16593590325, subwayLine=YUS, stationId=BLO2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=6.286831111111113, timeString=06.29, trainDestination=MUS2, createDate=Sun Sep 17 10:53:33 EDT 2017, systemMessageType=Normal]
