NTASData [id=16593678086, subwayLine=YUS, stationId=COL1, trainId=4, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678114, subwayLine=YUS, stationId=YKM1, trainId=106, trainMessage=Delayed, trainDirection=North, timeInt=0.7021688888888888, timeString=00.70, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678115, subwayLine=YUS, stationId=YKM1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=3.514666666666667, timeString=03.51, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678116, subwayLine=YUS, stationId=SHP1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=3.586351111111111, timeString=03.59, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678117, subwayLine=YUS, stationId=SHP1, trainId=106, trainMessage=Delayed, trainDirection=North, timeInt=4.28852, timeString=04.29, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678118, subwayLine=YUS, stationId=SHP1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=7.101017777777777, timeString=07.10, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678119, subwayLine=YUS, stationId=NYC1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=5.047568888888888, timeString=05.05, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678120, subwayLine=YUS, stationId=NYC1, trainId=106, trainMessage=Delayed, trainDirection=North, timeInt=5.749737777777777, timeString=05.75, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678121, subwayLine=YUS, stationId=NYC1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=8.562235555555556, timeString=08.56, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678122, subwayLine=YUS, stationId=FIN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=0.5288844444444445, timeString=00.53, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678123, subwayLine=YUS, stationId=FIN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=2.35204, timeString=02.35, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678124, subwayLine=YUS, stationId=FIN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=7.654608888888888, timeString=07.65, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678125, subwayLine=YUS, stationId=FIN2, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=0.5288844444444445, timeString=00.53, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678126, subwayLine=YUS, stationId=FIN2, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=2.35204, timeString=02.35, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678127, subwayLine=YUS, stationId=FIN2, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=7.654608888888888, timeString=07.65, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678128, subwayLine=YUS, stationId=NYC2, trainId=5, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678129, subwayLine=YUS, stationId=SHP2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=1.4606533333333336, timeString=01.46, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678130, subwayLine=YUS, stationId=YKM2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=5.04136, timeString=05.04, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678131, subwayLine=YUS, stationId=LAW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=1.9857155555555555, timeString=01.99, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678132, subwayLine=YUS, stationId=LAW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=8.554333333333332, timeString=08.55, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678133, subwayLine=YUS, stationId=EGL2, trainId=102, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678134, subwayLine=YUS, stationId=EGL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=6.268591111111111, timeString=06.27, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678135, subwayLine=YUS, stationId=EGL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=12.837208888888886, timeString=12.84, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678136, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=1.6096666666666666, timeString=01.61, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678137, subwayLine=YUS, stationId=DAV2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=7.878257777777777, timeString=07.88, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678138, subwayLine=YUS, stationId=DAV2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=14.446875555555556, timeString=14.45, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678139, subwayLine=YUS, stationId=STC2, trainId=3, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678140, subwayLine=YUS, stationId=STC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=3.6488755555555556, timeString=03.65, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678141, subwayLine=YUS, stationId=STC2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=9.917466666666668, timeString=09.92, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678142, subwayLine=YUS, stationId=SUM2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=1.4042088888888888, timeString=01.40, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678143, subwayLine=YUS, stationId=SUM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=5.053084444444444, timeString=05.05, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678144, subwayLine=YUS, stationId=SUM2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=11.321675555555556, timeString=11.32, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678145, subwayLine=YUS, stationId=ROS2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=2.4229022222222225, timeString=02.42, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678146, subwayLine=YUS, stationId=ROS2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=6.071777777777777, timeString=06.07, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678147, subwayLine=YUS, stationId=ROS2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=12.34036888888889, timeString=12.34, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678148, subwayLine=YUS, stationId=BLO2, trainId=101, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678149, subwayLine=YUS, stationId=BLO2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=3.7509111111111113, timeString=03.75, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678150, subwayLine=YUS, stationId=BLO2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.399786666666666, timeString=07.40, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678151, subwayLine=YUS, stationId=WEL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=0.9543466666666667, timeString=00.95, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678152, subwayLine=YUS, stationId=WEL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=4.705257777777778, timeString=04.71, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678153, subwayLine=YUS, stationId=WEL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=8.354133333333333, timeString=08.35, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678154, subwayLine=YUS, stationId=COL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=1.8838577777777779, timeString=01.88, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678155, subwayLine=YUS, stationId=COL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=5.634768888888889, timeString=05.63, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678156, subwayLine=YUS, stationId=COL2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=9.283644444444443, timeString=09.28, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678157, subwayLine=YUS, stationId=DUN2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=2.7507155555555554, timeString=02.75, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678158, subwayLine=YUS, stationId=DUN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=6.501626666666667, timeString=06.50, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678159, subwayLine=YUS, stationId=DUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=10.15050222222222, timeString=10.15, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678160, subwayLine=YUS, stationId=QUN2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=3.5075066666666666, timeString=03.51, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678161, subwayLine=YUS, stationId=QUN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=7.258417777777778, timeString=07.26, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678162, subwayLine=YUS, stationId=QUN2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=10.907293333333334, timeString=10.91, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678163, subwayLine=YUS, stationId=KNG2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=4.3331599999999995, timeString=04.33, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678164, subwayLine=YUS, stationId=KNG2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=8.084071111111111, timeString=08.08, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678165, subwayLine=YUS, stationId=KNG2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=11.732946666666665, timeString=11.73, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678166, subwayLine=YUS, stationId=UNI2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=5.140186666666667, timeString=05.14, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678167, subwayLine=YUS, stationId=UNI2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=8.891097777777777, timeString=08.89, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678168, subwayLine=YUS, stationId=UNI2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=12.539973333333332, timeString=12.54, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678169, subwayLine=YUS, stationId=STA2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=0.4373033333333333, timeString=00.44, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678170, subwayLine=YUS, stationId=STA2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=6.066875555555555, timeString=06.07, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678171, subwayLine=YUS, stationId=STA2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=9.817786666666667, timeString=09.82, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678172, subwayLine=YUS, stationId=OSG2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=1.1325699999999999, timeString=01.13, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678173, subwayLine=YUS, stationId=OSG2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=6.762142222222222, timeString=06.76, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678174, subwayLine=YUS, stationId=OSG2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=10.513053333333332, timeString=10.51, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678175, subwayLine=YUS, stationId=STP2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=1.8865388888888888, timeString=01.89, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678176, subwayLine=YUS, stationId=STP2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=7.516111111111112, timeString=07.52, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678177, subwayLine=YUS, stationId=STP2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=11.26702222222222, timeString=11.27, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678178, subwayLine=YUS, stationId=QPK2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=3.028845555555556, timeString=03.03, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678179, subwayLine=YUS, stationId=QPK2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=8.658417777777778, timeString=08.66, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678180, subwayLine=YUS, stationId=QPK2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=12.409328888888886, timeString=12.41, trainDestination=MUS2, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678181, subwayLine=YUS, stationId=MUS2, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678182, subwayLine=YUS, stationId=MUS2, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=0.9469966666666666, timeString=00.95, trainDestination=MUS1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678183, subwayLine=YUS, stationId=MUS2, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=1.7339855555555554, timeString=01.73, trainDestination=MUS1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678184, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678185, subwayLine=YUS, stationId=MUS1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=0.9469966666666666, timeString=00.95, trainDestination=MUS1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678186, subwayLine=YUS, stationId=MUS1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=1.7339855555555554, timeString=01.73, trainDestination=MUS1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678187, subwayLine=YUS, stationId=QPK1, trainId=191, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678188, subwayLine=YUS, stationId=STP1, trainId=191, trainMessage=Arriving, trainDirection=North, timeInt=1.1507733333333334, timeString=01.15, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678189, subwayLine=YUS, stationId=OSG1, trainId=191, trainMessage=Arriving, trainDirection=North, timeInt=1.90192, timeString=01.90, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678190, subwayLine=YUS, stationId=STA1, trainId=191, trainMessage=Arriving, trainDirection=North, timeInt=2.7357577777777777, timeString=02.74, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678191, subwayLine=YUS, stationId=UNI1, trainId=191, trainMessage=Arriving, trainDirection=North, timeInt=3.6426911111111115, timeString=03.64, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678192, subwayLine=YUS, stationId=KNG1, trainId=191, trainMessage=Arriving, trainDirection=North, timeInt=4.437582222222223, timeString=04.44, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678193, subwayLine=YUS, stationId=QUN1, trainId=115, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678194, subwayLine=YUS, stationId=QUN1, trainId=191, trainMessage=Arriving, trainDirection=North, timeInt=5.263235555555556, timeString=05.26, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
NTASData [id=16593678195, subwayLine=YUS, stationId=DUN1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=0.7545333333333333, timeString=00.75, trainDestination=FIN1, createDate=Sun Sep 17 11:00:09 EDT 2017, systemMessageType=Normal]
