NTASData [id=16593782277, subwayLine=BD, stationId=RYK1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=0.9989154724458206, timeString=01.00, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782278, subwayLine=BD, stationId=OML1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=3.417901107120743, timeString=03.42, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782279, subwayLine=BD, stationId=JNE1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=0.649988359133127, timeString=00.65, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782280, subwayLine=BD, stationId=JNE1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=5.013643645820434, timeString=05.01, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782281, subwayLine=BD, stationId=RUN1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=1.7799247801857585, timeString=01.78, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782282, subwayLine=BD, stationId=RUN1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=6.143580066873065, timeString=06.14, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782283, subwayLine=BD, stationId=HPK1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=3.0048115913312694, timeString=03.00, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782284, subwayLine=BD, stationId=HPK1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=7.368466878018577, timeString=07.37, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782285, subwayLine=BD, stationId=KEL1, trainId=204, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782286, subwayLine=BD, stationId=KEL1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=4.246967256965944, timeString=04.25, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782287, subwayLine=BD, stationId=KEL1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=8.610622543653252, timeString=08.61, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782288, subwayLine=BD, stationId=DNW1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=0.9501421671826626, timeString=00.95, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782289, subwayLine=BD, stationId=DNW1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=5.197109424148607, timeString=05.20, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782290, subwayLine=BD, stationId=DNW1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=9.560764710835914, timeString=09.56, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782291, subwayLine=BD, stationId=LAN1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=2.371497585139319, timeString=02.37, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782292, subwayLine=BD, stationId=LAN1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=6.618464842105263, timeString=06.62, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782293, subwayLine=BD, stationId=LAN1, trainId=206, trainMessage=Arriving, trainDirection=East, timeInt=10.982120128792571, timeString=10.98, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782294, subwayLine=BD, stationId=DUF1, trainId=203, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782295, subwayLine=BD, stationId=DUF1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=3.2510073065015486, timeString=03.25, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782296, subwayLine=BD, stationId=DUF1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=7.497974563467494, timeString=07.50, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782297, subwayLine=BD, stationId=OSS1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=1.2497992569659444, timeString=01.25, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782298, subwayLine=BD, stationId=OSS1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=4.500806563467493, timeString=04.50, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782299, subwayLine=BD, stationId=OSS1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=8.747773820433437, timeString=08.75, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782300, subwayLine=BD, stationId=CHR1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=2.4832752000000005, timeString=02.48, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782301, subwayLine=BD, stationId=CHR1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=5.734282506501549, timeString=05.73, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782302, subwayLine=BD, stationId=CHR1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=9.981249763467494, timeString=09.98, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782303, subwayLine=BD, stationId=BAT1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=3.4666811442724463, timeString=03.47, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782304, subwayLine=BD, stationId=BAT1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=6.717688450773993, timeString=06.72, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782305, subwayLine=BD, stationId=BAT1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=10.964655707739938, timeString=10.96, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782306, subwayLine=BD, stationId=BSP1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=4.40082838885449, timeString=04.40, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782307, subwayLine=BD, stationId=BSP1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=7.651835695356036, timeString=07.65, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782308, subwayLine=BD, stationId=BSP1, trainId=205, trainMessage=Arriving, trainDirection=East, timeInt=11.898802952321983, timeString=11.90, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782309, subwayLine=BD, stationId=SGL1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=0.5230368000000001, timeString=00.52, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782310, subwayLine=BD, stationId=SGL1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=5.31147866749226, timeString=05.31, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782311, subwayLine=BD, stationId=SGL1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=8.562485973993807, timeString=08.56, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782312, subwayLine=BD, stationId=BAU1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=1.614726954798762, timeString=01.61, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782313, subwayLine=BD, stationId=BAU1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=6.403168822291022, timeString=06.40, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
NTASData [id=16593782314, subwayLine=BD, stationId=BAU1, trainId=204, trainMessage=Arriving, trainDirection=East, timeInt=9.65417612879257, timeString=09.65, trainDestination=KEN1, createDate=Sun Sep 17 11:08:18 EDT 2017, systemMessageType=Normal]
