NTASData [id=16594293325, subwayLine=BD, stationId=BSP1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=0.2802650154798762, timeString=00.28, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293326, subwayLine=BD, stationId=BSP1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=3.1510291318885453, timeString=03.15, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293327, subwayLine=BD, stationId=BSP1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=8.89399136099071, timeString=08.89, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293328, subwayLine=BD, stationId=SGL1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=1.190915294117647, timeString=01.19, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293329, subwayLine=BD, stationId=SGL1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=4.061679410526317, timeString=04.06, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293330, subwayLine=BD, stationId=SGL1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=9.804641639628482, timeString=09.80, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293331, subwayLine=BD, stationId=BAU1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=2.282605448916409, timeString=02.28, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293332, subwayLine=BD, stationId=BAU1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=5.153369565325077, timeString=05.15, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293333, subwayLine=BD, stationId=BAU1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=10.896331794427244, timeString=10.90, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293334, subwayLine=BD, stationId=YNG1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=3.082848297213623, timeString=03.08, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293335, subwayLine=BD, stationId=YNG1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=5.953612413622292, timeString=05.95, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293336, subwayLine=BD, stationId=YNG1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=11.696574642724459, timeString=11.70, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293337, subwayLine=BD, stationId=SHE1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=1.0644408668730652, timeString=01.06, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293338, subwayLine=BD, stationId=SHE1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=4.402289164086689, timeString=04.40, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293339, subwayLine=BD, stationId=SHE1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=7.273053280495356, timeString=07.27, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293340, subwayLine=BD, stationId=CFK1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=2.1024843343653252, timeString=02.10, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293341, subwayLine=BD, stationId=CFK1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=5.440332631578949, timeString=05.44, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293342, subwayLine=BD, stationId=CFK1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=8.311096747987616, timeString=08.31, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293343, subwayLine=BD, stationId=BRD1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=3.676994674922601, timeString=03.68, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293344, subwayLine=BD, stationId=BRD1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=7.014842972136224, timeString=07.01, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293345, subwayLine=BD, stationId=BRD1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=9.88560708854489, timeString=09.89, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293346, subwayLine=BD, stationId=CHE1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=4.71546278637771, timeString=04.72, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293347, subwayLine=BD, stationId=CHE1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=8.053311083591332, timeString=08.05, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293348, subwayLine=BD, stationId=CHE1, trainId=211, trainMessage=Arriving, trainDirection=East, timeInt=10.924075199999999, timeString=10.92, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293349, subwayLine=BD, stationId=PAP1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=0.7141095975232199, timeString=00.71, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293350, subwayLine=BD, stationId=PAP1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=5.68457238390093, timeString=05.68, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293351, subwayLine=BD, stationId=PAP1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=9.022420681114552, timeString=09.02, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293352, subwayLine=BD, stationId=DON1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=1.6527863777089782, timeString=01.65, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293353, subwayLine=BD, stationId=DON1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=6.623249164086687, timeString=06.62, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293354, subwayLine=BD, stationId=DON1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=9.96109746130031, timeString=09.96, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293355, subwayLine=BD, stationId=GWD1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=2.782552941176471, timeString=02.78, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293356, subwayLine=BD, stationId=GWD1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=7.75301572755418, timeString=07.75, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293357, subwayLine=BD, stationId=GWD1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=11.090864024767802, timeString=11.09, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293358, subwayLine=BD, stationId=COX1, trainId=208, trainMessage=Arriving, trainDirection=East, timeInt=3.7368000000000006, timeString=03.74, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293359, subwayLine=BD, stationId=COX1, trainId=209, trainMessage=Arriving, trainDirection=East, timeInt=8.70726278637771, timeString=08.71, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293360, subwayLine=BD, stationId=COX1, trainId=210, trainMessage=Arriving, trainDirection=East, timeInt=12.045111083591332, timeString=12.05, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
NTASData [id=16594293361, subwayLine=BD, stationId=WDB1, trainId=207, trainMessage=Arriving, trainDirection=East, timeInt=1.1803686687306503, timeString=01.18, trainDestination=KEN1, createDate=Sun Sep 17 11:45:47 EDT 2017, systemMessageType=Normal]
