NTASData [id=16594061303, subwayLine=BD, stationId=BRD2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=0.2602614538699691, timeString=00.26, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16594061304, subwayLine=BD, stationId=BRD2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=3.036092165944273, timeString=03.04, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16594061305, subwayLine=BD, stationId=BRD2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=8.21165798637771, timeString=08.21, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16594061306, subwayLine=BD, stationId=CFK2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=1.624148388854489, timeString=01.62, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16594061307, subwayLine=BD, stationId=CFK2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=4.399979100928793, timeString=04.40, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16594061308, subwayLine=BD, stationId=CFK2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=9.575544921362232, timeString=09.58, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16594061309, subwayLine=BD, stationId=SHE2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=2.586888326934985, timeString=02.59, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16594061310, subwayLine=BD, stationId=SHE2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=5.3627190390092885, timeString=05.36, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16594061311, subwayLine=BD, stationId=SHE2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=10.538284859442726, timeString=10.54, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16594061312, subwayLine=BD, stationId=YNG2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=3.9442640544891647, timeString=03.94, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16594061313, subwayLine=BD, stationId=YNG2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=6.720094766563468, timeString=06.72, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16594061314, subwayLine=BD, stationId=YNG2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=11.895660586996904, timeString=11.90, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16594061315, subwayLine=BD, stationId=BAU2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=4.734740091640868, timeString=04.73, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16594061316, subwayLine=BD, stationId=BAU2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=7.51057080371517, timeString=07.51, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16594061317, subwayLine=BD, stationId=BAU2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=12.686136624148608, timeString=12.69, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16594061318, subwayLine=BD, stationId=SGL2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=0.567041238390093, timeString=00.57, trainDestination=KIP2, createDate=Sun Sep 17 11:28:35 EDT 2017, systemMessageType=Normal]
