NTASData [id=16594075861, subwayLine=YUS, stationId=EGL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=0.5480755555555555, timeString=00.55, trainDestination=FIN1, createDate=Sun Sep 17 11:29:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594075862, subwayLine=YUS, stationId=EGL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=5.400217777777778, timeString=05.40, trainDestination=FIN1, createDate=Sun Sep 17 11:29:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594075863, subwayLine=YUS, stationId=EGL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=10.3966, timeString=10.40, trainDestination=FIN1, createDate=Sun Sep 17 11:29:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594075864, subwayLine=YUS, stationId=LAW1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=4.839982222222222, timeString=04.84, trainDestination=FIN1, createDate=Sun Sep 17 11:29:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594075865, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=9.692124444444444, timeString=09.69, trainDestination=FIN1, createDate=Sun Sep 17 11:29:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594075866, subwayLine=YUS, stationId=LAW1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=14.688506666666667, timeString=14.69, trainDestination=FIN1, createDate=Sun Sep 17 11:29:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594075867, subwayLine=YUS, stationId=YKM1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=8.354648888888889, timeString=08.35, trainDestination=FIN1, createDate=Sun Sep 17 11:29:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594075868, subwayLine=YUS, stationId=YKM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=13.20679111111111, timeString=13.21, trainDestination=FIN1, createDate=Sun Sep 17 11:29:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594075869, subwayLine=YUS, stationId=YKM1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=18.203173333333332, timeString=18.20, trainDestination=FIN1, createDate=Sun Sep 17 11:29:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594075870, subwayLine=YUS, stationId=SHP1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=1.1300177777777778, timeString=01.13, trainDestination=FIN1, createDate=Sun Sep 17 11:29:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594075871, subwayLine=YUS, stationId=SHP1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=11.941, timeString=11.94, trainDestination=FIN1, createDate=Sun Sep 17 11:29:38 EDT 2017, systemMessageType=Normal]
NTASData [id=16594075872, subwayLine=YUS, stationId=SHP1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=16.793142222222222, timeString=16.79, trainDestination=FIN1, createDate=Sun Sep 17 11:29:38 EDT 2017, systemMessageType=Normal]
