NTASData [id=16592931012, subwayLine=BD, stationId=ISL2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=1.7413233436532511, timeString=01.74, trainDestination=KIP2, createDate=Sun Sep 17 10:06:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592931013, subwayLine=BD, stationId=ISL2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=5.993416168421053, timeString=05.99, trainDestination=KIP2, createDate=Sun Sep 17 10:06:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592931014, subwayLine=BD, stationId=ISL2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=10.455608440866873, timeString=10.46, trainDestination=KIP2, createDate=Sun Sep 17 10:06:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592931015, subwayLine=BD, stationId=KIP2, trainId=216, trainMessage=Delayed, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:06:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592931016, subwayLine=BD, stationId=KIP2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=4.0897218278637775, timeString=04.09, trainDestination=KIP2, createDate=Sun Sep 17 10:06:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592931017, subwayLine=BD, stationId=KIP2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=8.34181465263158, timeString=08.34, trainDestination=KIP2, createDate=Sun Sep 17 10:06:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592931018, subwayLine=BD, stationId=KIP1, trainId=217, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:06:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592931019, subwayLine=BD, stationId=KIP1, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=4.0897218278637775, timeString=04.09, trainDestination=KIP2, createDate=Sun Sep 17 10:06:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592931020, subwayLine=BD, stationId=KIP1, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=8.34181465263158, timeString=08.34, trainDestination=KIP2, createDate=Sun Sep 17 10:06:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592931021, subwayLine=BD, stationId=OML1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=2.163985634674923, timeString=02.16, trainDestination=KEN1, createDate=Sun Sep 17 10:06:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592931022, subwayLine=BD, stationId=JNE1, trainId=215, trainMessage=Arriving, trainDirection=East, timeInt=3.7597281733746133, timeString=03.76, trainDestination=KEN1, createDate=Sun Sep 17 10:06:30 EDT 2017, systemMessageType=Normal]
