NTASData [id=16594395789, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=7.654608888888888, timeString=07.65, trainDestination=FIN1, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395790, subwayLine=YUS, stationId=FIN2, trainId=3, trainMessage=Delayed, trainDirection=North, timeInt=15.461182222222224, timeString=15.46, trainDestination=FIN1, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395791, subwayLine=YUS, stationId=FIN2, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=16.144724444444446, timeString=16.14, trainDestination=FIN1, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395792, subwayLine=YUS, stationId=LAW2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=2.568222222222222, timeString=02.57, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395793, subwayLine=YUS, stationId=EGL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=0.25964444444444446, timeString=00.26, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395794, subwayLine=YUS, stationId=EGL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=6.851097777777777, timeString=06.85, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395795, subwayLine=YUS, stationId=DAV2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=1.8693111111111111, timeString=01.87, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395796, subwayLine=YUS, stationId=DAV2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=8.460764444444445, timeString=08.46, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395797, subwayLine=YUS, stationId=STC2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=0.6344355555555555, timeString=00.63, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395798, subwayLine=YUS, stationId=STC2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=3.90852, timeString=03.91, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395799, subwayLine=YUS, stationId=STC2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=10.499973333333333, timeString=10.50, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395800, subwayLine=YUS, stationId=SUM2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=2.0386444444444445, timeString=02.04, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395801, subwayLine=YUS, stationId=SUM2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=5.312728888888889, timeString=05.31, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395802, subwayLine=YUS, stationId=SUM2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=11.904182222222223, timeString=11.90, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395803, subwayLine=YUS, stationId=ROS2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=3.0573377777777777, timeString=03.06, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395804, subwayLine=YUS, stationId=ROS2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=6.331422222222223, timeString=06.33, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395805, subwayLine=YUS, stationId=ROS2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=12.922875555555557, timeString=12.92, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395806, subwayLine=YUS, stationId=BLO2, trainId=114, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395807, subwayLine=YUS, stationId=BLO2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=4.385346666666667, timeString=04.39, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395808, subwayLine=YUS, stationId=BLO2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=7.659431111111111, timeString=07.66, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395809, subwayLine=YUS, stationId=WEL2, trainId=114, trainMessage=Delayed, trainDirection=South, timeInt=0.9543466666666667, timeString=00.95, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395810, subwayLine=YUS, stationId=WEL2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=5.339693333333333, timeString=05.34, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395811, subwayLine=YUS, stationId=WEL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=8.613777777777777, timeString=08.61, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395812, subwayLine=YUS, stationId=COL2, trainId=114, trainMessage=Delayed, trainDirection=South, timeInt=1.8838577777777779, timeString=01.88, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395813, subwayLine=YUS, stationId=COL2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=6.269204444444444, timeString=06.27, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395814, subwayLine=YUS, stationId=COL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=9.543288888888888, timeString=09.54, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594395815, subwayLine=YUS, stationId=DUN2, trainId=114, trainMessage=Delayed, trainDirection=South, timeInt=2.7507155555555554, timeString=02.75, trainDestination=SHW2, createDate=Sun Sep 17 11:53:44 EDT 2017, systemMessageType=Normal]
