NTASData [id=16594030629, subwayLine=BD, stationId=BSP2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=0.5507632198142415, timeString=00.55, trainDestination=KIP2, createDate=Sun Sep 17 11:26:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594030630, subwayLine=BD, stationId=BSP2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=3.0923320123839013, timeString=03.09, trainDestination=KIP2, createDate=Sun Sep 17 11:26:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594030631, subwayLine=BD, stationId=BSP2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=8.686057367182663, timeString=08.69, trainDestination=KIP2, createDate=Sun Sep 17 11:26:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594030632, subwayLine=BD, stationId=BAT2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=1.481796408668731, timeString=01.48, trainDestination=KIP2, createDate=Sun Sep 17 11:26:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594030633, subwayLine=BD, stationId=BAT2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=4.0233652012383905, timeString=04.02, trainDestination=KIP2, createDate=Sun Sep 17 11:26:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594030634, subwayLine=BD, stationId=BAT2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=9.617090556037153, timeString=09.62, trainDestination=KIP2, createDate=Sun Sep 17 11:26:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594030635, subwayLine=BD, stationId=CHR2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=2.45019826625387, timeString=02.45, trainDestination=KIP2, createDate=Sun Sep 17 11:26:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594030636, subwayLine=BD, stationId=CHR2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=4.99176705882353, timeString=04.99, trainDestination=KIP2, createDate=Sun Sep 17 11:26:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594030637, subwayLine=BD, stationId=CHR2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=10.58549241362229, timeString=10.59, trainDestination=KIP2, createDate=Sun Sep 17 11:26:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594030638, subwayLine=BD, stationId=OSS2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=3.768840802476781, timeString=03.77, trainDestination=KIP2, createDate=Sun Sep 17 11:26:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594030639, subwayLine=BD, stationId=OSS2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=6.3104095950464405, timeString=06.31, trainDestination=KIP2, createDate=Sun Sep 17 11:26:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594030640, subwayLine=BD, stationId=OSS2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=11.904134949845202, timeString=11.90, trainDestination=KIP2, createDate=Sun Sep 17 11:26:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594030641, subwayLine=BD, stationId=DUF2, trainId=215, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:26:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594030642, subwayLine=BD, stationId=DUF2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=5.065067799380806, timeString=05.07, trainDestination=KIP2, createDate=Sun Sep 17 11:26:19 EDT 2017, systemMessageType=Normal]
