NTASData [id=16593930921, subwayLine=YUS, stationId=EGW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=4.2225, timeString=04.22, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930922, subwayLine=YUS, stationId=EGW2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=10.762746666666667, timeString=10.76, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930923, subwayLine=YUS, stationId=EGW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=15.54351111111111, timeString=15.54, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930924, subwayLine=YUS, stationId=GCN2, trainId=128, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930925, subwayLine=YUS, stationId=GCN2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=6.04214, timeString=06.04, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930926, subwayLine=YUS, stationId=GCN2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=12.582386666666666, timeString=12.58, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930927, subwayLine=YUS, stationId=LWW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=1.3641333333333332, timeString=01.36, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930928, subwayLine=YUS, stationId=LWW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=7.406273333333334, timeString=07.41, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930929, subwayLine=YUS, stationId=LWW2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=13.94652, timeString=13.95, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930930, subwayLine=YUS, stationId=YKD2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=3.3903600000000003, timeString=03.39, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930931, subwayLine=YUS, stationId=YKD2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=9.432500000000003, timeString=09.43, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930932, subwayLine=YUS, stationId=YKD2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=15.972746666666666, timeString=15.97, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930933, subwayLine=YUS, stationId=WIL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=1.7644533333333334, timeString=01.76, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930934, subwayLine=YUS, stationId=WIL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=5.409813333333333, timeString=05.41, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930935, subwayLine=YUS, stationId=WIL2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=11.451953333333334, timeString=11.45, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930936, subwayLine=YUS, stationId=SHW2, trainId=123, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930937, subwayLine=YUS, stationId=SHW2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.44531481481481483, timeString=00.45, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930938, subwayLine=YUS, stationId=SHW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930939, subwayLine=YUS, stationId=SHW1, trainId=532, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930940, subwayLine=YUS, stationId=SHW1, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.44531481481481483, timeString=00.45, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930941, subwayLine=YUS, stationId=SHW1, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=1.7228703703703705, timeString=01.72, trainDestination=SHW2, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930942, subwayLine=YUS, stationId=WIL1, trainId=121, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930943, subwayLine=YUS, stationId=WIL1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=1.3834799111111111, timeString=01.38, trainDestination=FIN1, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930944, subwayLine=YUS, stationId=WIL1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=2.7868502814814815, timeString=02.79, trainDestination=FIN1, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930945, subwayLine=YUS, stationId=YKD1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=0.28786666666666666, timeString=00.29, trainDestination=FIN1, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593930946, subwayLine=YUS, stationId=YKD1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=2.015502222222222, timeString=02.02, trainDestination=FIN1, createDate=Sun Sep 17 11:19:05 EDT 2017, systemMessageType=Normal]
