NTASData [id=16593410569, subwayLine=YUS, stationId=NYC2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=2.343008888888889, timeString=02.34, trainDestination=MUS2, createDate=Sun Sep 17 10:40:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593410570, subwayLine=YUS, stationId=SHP2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=3.803662222222222, timeString=03.80, trainDestination=MUS2, createDate=Sun Sep 17 10:40:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593410571, subwayLine=YUS, stationId=YKM2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=7.384368888888889, timeString=07.38, trainDestination=MUS2, createDate=Sun Sep 17 10:40:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593410572, subwayLine=YUS, stationId=LAW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=1.9857155555555555, timeString=01.99, trainDestination=MUS2, createDate=Sun Sep 17 10:40:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593410573, subwayLine=YUS, stationId=LAW2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=10.897342222222223, timeString=10.90, trainDestination=MUS2, createDate=Sun Sep 17 10:40:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593410574, subwayLine=YUS, stationId=EGL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=0.39285333333333333, timeString=00.39, trainDestination=MUS2, createDate=Sun Sep 17 10:40:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593410575, subwayLine=YUS, stationId=EGL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=6.268591111111111, timeString=06.27, trainDestination=MUS2, createDate=Sun Sep 17 10:40:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593410576, subwayLine=YUS, stationId=EGL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=15.180217777777775, timeString=15.18, trainDestination=MUS2, createDate=Sun Sep 17 10:40:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593410577, subwayLine=YUS, stationId=DAV2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=2.00252, timeString=02.00, trainDestination=MUS2, createDate=Sun Sep 17 10:40:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593410578, subwayLine=YUS, stationId=DAV2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=7.878257777777777, timeString=07.88, trainDestination=MUS2, createDate=Sun Sep 17 10:40:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593410579, subwayLine=YUS, stationId=DAV2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=16.789884444444443, timeString=16.79, trainDestination=MUS2, createDate=Sun Sep 17 10:40:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593410580, subwayLine=YUS, stationId=STC2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=0.9414933333333334, timeString=00.94, trainDestination=MUS2, createDate=Sun Sep 17 10:40:05 EDT 2017, systemMessageType=Normal]
NTASData [id=16593410581, subwayLine=YUS, stationId=STC2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=4.041728888888889, timeString=04.04, trainDestination=MUS2, createDate=Sun Sep 17 10:40:05 EDT 2017, systemMessageType=Normal]
