NTASData [id=16593682241, subwayLine=BD, stationId=WDB2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=0.4546521362229103, timeString=00.45, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682242, subwayLine=BD, stationId=COX2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=1.761919876160991, timeString=01.76, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682243, subwayLine=BD, stationId=GWD2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=2.7048430959752325, timeString=02.70, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682244, subwayLine=BD, stationId=DON2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=3.896324582043344, timeString=03.90, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682245, subwayLine=BD, stationId=PAP2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=4.826791578947368, timeString=04.83, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682246, subwayLine=BD, stationId=CHE2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=5.854360495356039, timeString=05.85, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682247, subwayLine=BD, stationId=BRD2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=6.932416747987617, timeString=06.93, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682248, subwayLine=BD, stationId=CFK2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=8.296303682972137, timeString=08.30, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682249, subwayLine=BD, stationId=SHE2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=9.259043621052633, timeString=09.26, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682250, subwayLine=BD, stationId=YNG2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=10.616419348606813, timeString=10.62, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682251, subwayLine=BD, stationId=BAU2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=11.406895385758517, timeString=11.41, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682252, subwayLine=BD, stationId=SGL2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=12.534963373374616, timeString=12.53, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682253, subwayLine=BD, stationId=BSP2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=13.340726593188856, timeString=13.34, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682254, subwayLine=BD, stationId=BAT2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=14.271759782043347, timeString=14.27, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682255, subwayLine=BD, stationId=CHR2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=15.240161639628484, timeString=15.24, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682256, subwayLine=BD, stationId=OSS2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=16.558804175851396, timeString=16.56, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682257, subwayLine=BD, stationId=DUF2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=17.85503117275542, timeString=17.86, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682258, subwayLine=BD, stationId=LAN2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=18.680752658823536, timeString=18.68, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682259, subwayLine=BD, stationId=DNW2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=20.06417321609908, timeString=20.06, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682260, subwayLine=BD, stationId=KEL2, trainId=209, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682261, subwayLine=BD, stationId=KEL2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=21.20002634303406, timeString=21.20, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682262, subwayLine=BD, stationId=HPK2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=1.1957279256965947, timeString=01.20, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682263, subwayLine=BD, stationId=HPK2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=22.395754268730652, timeString=22.40, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682264, subwayLine=BD, stationId=RUN2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=2.41608520123839, timeString=02.42, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682265, subwayLine=BD, stationId=RUN2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=23.61611154427245, timeString=23.62, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682266, subwayLine=BD, stationId=JNE2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=3.6309504148606817, timeString=03.63, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682267, subwayLine=BD, stationId=JNE2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=24.830976757894742, timeString=24.83, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682268, subwayLine=BD, stationId=OML2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=5.234619640866875, timeString=05.23, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682269, subwayLine=BD, stationId=OML2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=26.434645983900932, timeString=26.43, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682270, subwayLine=BD, stationId=RYK2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=7.651872728173377, timeString=07.65, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682271, subwayLine=BD, stationId=RYK2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=28.851899071207434, timeString=28.85, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682272, subwayLine=BD, stationId=ISL2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=9.879366583281735, timeString=09.88, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682273, subwayLine=BD, stationId=ISL2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=31.079392926315798, timeString=31.08, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682274, subwayLine=BD, stationId=KIP2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=12.227765067492262, timeString=12.23, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682275, subwayLine=BD, stationId=KIP2, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=33.42779141052632, timeString=33.43, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682276, subwayLine=BD, stationId=KIP1, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=12.227765067492262, timeString=12.23, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682277, subwayLine=BD, stationId=KIP1, trainId=214, trainMessage=Arriving, trainDirection=West, timeInt=33.42779141052632, timeString=33.43, trainDestination=KIP2, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682278, subwayLine=BD, stationId=RUN1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=0.3170674922600619, timeString=00.32, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682279, subwayLine=BD, stationId=HPK1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=1.5419543034055727, timeString=01.54, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682280, subwayLine=BD, stationId=KEL1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=2.784109969040248, timeString=02.78, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682281, subwayLine=BD, stationId=DNW1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=3.734252136222911, timeString=03.73, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682282, subwayLine=BD, stationId=LAN1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=5.155607554179568, timeString=05.16, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682283, subwayLine=BD, stationId=DUF1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=6.035117275541797, timeString=06.04, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682284, subwayLine=BD, stationId=OSS1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=7.28491653250774, timeString=07.28, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682285, subwayLine=BD, stationId=CHR1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=8.518392475541797, timeString=08.52, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682286, subwayLine=BD, stationId=BAT1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=9.501798419814243, timeString=09.50, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682287, subwayLine=BD, stationId=BSP1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=10.435945664396286, timeString=10.44, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682288, subwayLine=BD, stationId=SGL1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=11.346595943034055, timeString=11.35, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682289, subwayLine=BD, stationId=BAU1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=12.438286097832819, timeString=12.44, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682290, subwayLine=BD, stationId=YNG1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=13.23852894613003, timeString=13.24, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682291, subwayLine=BD, stationId=SHE1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=14.557969813003098, timeString=14.56, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682292, subwayLine=BD, stationId=CFK1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=15.596013280495358, timeString=15.60, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682293, subwayLine=BD, stationId=BRD1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=17.170523621052634, timeString=17.17, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
NTASData [id=16593682294, subwayLine=BD, stationId=CHE1, trainId=203, trainMessage=Arriving, trainDirection=East, timeInt=18.20899173250774, timeString=18.21, trainDestination=KEN1, createDate=Sun Sep 17 11:01:03 EDT 2017, systemMessageType=Normal]
