NTASData [id=16593997284, subwayLine=BD, stationId=BAU2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=0.07530352941176473, timeString=00.08, trainDestination=KIP2, createDate=Sun Sep 17 11:23:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593997285, subwayLine=BD, stationId=BAU2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=3.1105917027863783, timeString=03.11, trainDestination=KIP2, createDate=Sun Sep 17 11:23:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593997286, subwayLine=BD, stationId=BAU2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=8.809628760371517, timeString=08.81, trainDestination=KIP2, createDate=Sun Sep 17 11:23:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593997287, subwayLine=BD, stationId=SGL2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=1.2033715170278638, timeString=01.20, trainDestination=KIP2, createDate=Sun Sep 17 11:23:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593997288, subwayLine=BD, stationId=SGL2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=4.238659690402477, timeString=04.24, trainDestination=KIP2, createDate=Sun Sep 17 11:23:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593997289, subwayLine=BD, stationId=SGL2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=9.937696747987617, timeString=09.94, trainDestination=KIP2, createDate=Sun Sep 17 11:23:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593997290, subwayLine=BD, stationId=BSP2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=2.009134736842105, timeString=02.01, trainDestination=KIP2, createDate=Sun Sep 17 11:23:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593997291, subwayLine=BD, stationId=BSP2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=5.044422910216719, timeString=05.04, trainDestination=KIP2, createDate=Sun Sep 17 11:23:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593997292, subwayLine=BD, stationId=BSP2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=10.743459967801858, timeString=10.74, trainDestination=KIP2, createDate=Sun Sep 17 11:23:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593997293, subwayLine=BD, stationId=BAT2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=2.9401679256965947, timeString=02.94, trainDestination=KIP2, createDate=Sun Sep 17 11:23:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593997294, subwayLine=BD, stationId=BAT2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=5.975456099071208, timeString=05.98, trainDestination=KIP2, createDate=Sun Sep 17 11:23:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593997295, subwayLine=BD, stationId=BAT2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=11.674493156656348, timeString=11.67, trainDestination=KIP2, createDate=Sun Sep 17 11:23:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593997296, subwayLine=BD, stationId=CHR2, trainId=216, trainMessage=Arriving, trainDirection=West, timeInt=3.9085697832817337, timeString=03.91, trainDestination=KIP2, createDate=Sun Sep 17 11:23:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593997297, subwayLine=BD, stationId=CHR2, trainId=217, trainMessage=Arriving, trainDirection=West, timeInt=6.9438579566563465, timeString=06.94, trainDestination=KIP2, createDate=Sun Sep 17 11:23:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16593997298, subwayLine=BD, stationId=CHR2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=12.642895014241486, timeString=12.64, trainDestination=KIP2, createDate=Sun Sep 17 11:23:52 EDT 2017, systemMessageType=Normal]
