NTASData [id=16594133518, subwayLine=SHEP, stationId=BYV1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=3.9221476510067115, timeString=03.92, trainDestination=DML1, createDate=Sun Sep 17 11:33:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594133519, subwayLine=SHEP, stationId=BSS1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=5.709362416107382, timeString=05.71, trainDestination=DML1, createDate=Sun Sep 17 11:33:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594133520, subwayLine=SHEP, stationId=LES1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=0.8818791946308725, timeString=00.88, trainDestination=DML1, createDate=Sun Sep 17 11:33:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594133521, subwayLine=SHEP, stationId=LES1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=7.2972483221476505, timeString=07.30, trainDestination=DML1, createDate=Sun Sep 17 11:33:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594133522, subwayLine=SHEP, stationId=DML1, trainId=463, trainMessage=Delayed, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=YIE2, createDate=Sun Sep 17 11:33:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594133523, subwayLine=SHEP, stationId=DML1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=4.386543624161074, timeString=04.39, trainDestination=DML1, createDate=Sun Sep 17 11:33:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594133524, subwayLine=SHEP, stationId=DML1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=10.801912751677852, timeString=10.80, trainDestination=DML1, createDate=Sun Sep 17 11:33:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594133525, subwayLine=SHEP, stationId=DML2, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=4.386543624161074, timeString=04.39, trainDestination=DML1, createDate=Sun Sep 17 11:33:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594133526, subwayLine=SHEP, stationId=DML2, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=10.801912751677852, timeString=10.80, trainDestination=DML1, createDate=Sun Sep 17 11:33:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594133527, subwayLine=SHEP, stationId=BYV2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=0.374496644295302, timeString=00.37, trainDestination=YIE2, createDate=Sun Sep 17 11:33:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594133528, subwayLine=SHEP, stationId=YIE2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=4.5154026845637585, timeString=04.52, trainDestination=YIE2, createDate=Sun Sep 17 11:33:54 EDT 2017, systemMessageType=Normal]
NTASData [id=16594133529, subwayLine=SHEP, stationId=YIE1, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=4.5154026845637585, timeString=04.52, trainDestination=YIE2, createDate=Sun Sep 17 11:33:54 EDT 2017, systemMessageType=Normal]
