NTASData [id=16593219340, subwayLine=BD, stationId=KEL2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=0.22463665634674926, timeString=00.22, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219341, subwayLine=BD, stationId=KEL2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=4.764986065634676, timeString=04.76, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219342, subwayLine=BD, stationId=KEL2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=9.232104208049536, timeString=09.23, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219343, subwayLine=BD, stationId=HPK2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=1.420364582043344, timeString=01.42, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219344, subwayLine=BD, stationId=HPK2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=5.96071399133127, timeString=05.96, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219345, subwayLine=BD, stationId=HPK2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=10.427832133746131, timeString=10.43, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219346, subwayLine=BD, stationId=RUN2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=2.640721857585139, timeString=02.64, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219347, subwayLine=BD, stationId=RUN2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=7.181071266873065, timeString=07.18, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219348, subwayLine=BD, stationId=RUN2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=11.648189409287927, timeString=11.65, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219349, subwayLine=BD, stationId=JNE2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=0.9598652136222912, timeString=00.96, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219350, subwayLine=BD, stationId=JNE2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=3.855587071207431, timeString=03.86, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219351, subwayLine=BD, stationId=JNE2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=8.395936480495358, timeString=08.40, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219352, subwayLine=BD, stationId=OML2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=2.563534439628483, timeString=02.56, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219353, subwayLine=BD, stationId=OML2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=5.4592562972136225, timeString=05.46, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219354, subwayLine=BD, stationId=OML2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=9.99960570650155, timeString=10.00, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219355, subwayLine=BD, stationId=RYK2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=4.980787526934985, timeString=04.98, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219356, subwayLine=BD, stationId=RYK2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=7.876509384520125, timeString=07.88, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219357, subwayLine=BD, stationId=RYK2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=12.416858793808052, timeString=12.42, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219358, subwayLine=BD, stationId=ISL2, trainId=222, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219359, subwayLine=BD, stationId=ISL2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=7.208281382043344, timeString=07.21, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219360, subwayLine=BD, stationId=ISL2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=10.104003239628485, timeString=10.10, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219361, subwayLine=BD, stationId=KIP2, trainId=220, trainMessage=Delayed, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219362, subwayLine=BD, stationId=KIP2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=2.3483984842105263, timeString=02.35, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593219363, subwayLine=BD, stationId=KIP2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=9.556679866253871, timeString=09.56, trainDestination=KIP2, createDate=Sun Sep 17 10:26:00 EDT 2017, systemMessageType=Normal]
