NTASData [id=16593685802, subwayLine=YUS, stationId=WIL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=12.042624444444446, timeString=12.04, trainDestination=SHW2, createDate=Sun Sep 17 11:01:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593685803, subwayLine=YUS, stationId=WIL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=21.15100888888889, timeString=21.15, trainDestination=SHW2, createDate=Sun Sep 17 11:01:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593685804, subwayLine=YUS, stationId=WIL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=26.958804444444446, timeString=26.96, trainDestination=SHW2, createDate=Sun Sep 17 11:01:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593685805, subwayLine=YUS, stationId=SHW2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=3.0318333333333336, timeString=03.03, trainDestination=SHW2, createDate=Sun Sep 17 11:01:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593685806, subwayLine=YUS, stationId=SHW2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=15.893902222222222, timeString=15.89, trainDestination=SHW2, createDate=Sun Sep 17 11:01:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593685807, subwayLine=YUS, stationId=SHW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=25.002286666666663, timeString=25.00, trainDestination=SHW2, createDate=Sun Sep 17 11:01:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593685808, subwayLine=YUS, stationId=SHW1, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=3.0318333333333336, timeString=03.03, trainDestination=SHW2, createDate=Sun Sep 17 11:01:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593685809, subwayLine=YUS, stationId=SHW1, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=15.893902222222222, timeString=15.89, trainDestination=SHW2, createDate=Sun Sep 17 11:01:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593685810, subwayLine=YUS, stationId=SHW1, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=25.002286666666663, timeString=25.00, trainDestination=SHW2, createDate=Sun Sep 17 11:01:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593685811, subwayLine=YUS, stationId=SCW1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=0.8290925925925926, timeString=00.83, trainDestination=FIN1, createDate=Sun Sep 17 11:01:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593685812, subwayLine=YUS, stationId=DUP1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=3.4536303703703704, timeString=03.45, trainDestination=FIN1, createDate=Sun Sep 17 11:01:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593685813, subwayLine=YUS, stationId=SPA1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=4.454261481481482, timeString=04.45, trainDestination=FIN1, createDate=Sun Sep 17 11:01:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593685814, subwayLine=YUS, stationId=SGU1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=5.583868148148149, timeString=05.58, trainDestination=FIN1, createDate=Sun Sep 17 11:01:19 EDT 2017, systemMessageType=Normal]
