NTASData [id=16594363135, subwayLine=SHEP, stationId=DML1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=3.2496644295302013, timeString=03.25, trainDestination=DML1, createDate=Sun Sep 17 11:50:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363136, subwayLine=SHEP, stationId=DML1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=9.936140939597315, timeString=09.94, trainDestination=DML1, createDate=Sun Sep 17 11:50:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363137, subwayLine=SHEP, stationId=DML2, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=3.2496644295302013, timeString=03.25, trainDestination=DML1, createDate=Sun Sep 17 11:50:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363138, subwayLine=SHEP, stationId=DML2, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=9.936140939597315, timeString=09.94, trainDestination=DML1, createDate=Sun Sep 17 11:50:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363139, subwayLine=SHEP, stationId=LES2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=3.2416107382550337, timeString=03.24, trainDestination=YIE2, createDate=Sun Sep 17 11:50:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363140, subwayLine=SHEP, stationId=BSS2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=4.837550335570469, timeString=04.84, trainDestination=YIE2, createDate=Sun Sep 17 11:50:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363141, subwayLine=SHEP, stationId=BYV2, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=0.6845637583892618, timeString=00.68, trainDestination=YIE2, createDate=Sun Sep 17 11:50:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363142, subwayLine=SHEP, stationId=BYV2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=6.628791946308724, timeString=06.63, trainDestination=YIE2, createDate=Sun Sep 17 11:50:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363143, subwayLine=SHEP, stationId=YIE2, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=4.825469798657718, timeString=04.83, trainDestination=YIE2, createDate=Sun Sep 17 11:50:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363144, subwayLine=SHEP, stationId=YIE2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=10.769697986577182, timeString=10.77, trainDestination=YIE2, createDate=Sun Sep 17 11:50:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363145, subwayLine=SHEP, stationId=YIE1, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=4.825469798657718, timeString=04.83, trainDestination=YIE2, createDate=Sun Sep 17 11:50:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363146, subwayLine=SHEP, stationId=YIE1, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=10.769697986577182, timeString=10.77, trainDestination=YIE2, createDate=Sun Sep 17 11:50:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363147, subwayLine=SHEP, stationId=BYV1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=3.0563758389261744, timeString=03.06, trainDestination=DML1, createDate=Sun Sep 17 11:50:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363148, subwayLine=SHEP, stationId=BSS1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=4.843590604026845, timeString=04.84, trainDestination=DML1, createDate=Sun Sep 17 11:50:59 EDT 2017, systemMessageType=Normal]
NTASData [id=16594363149, subwayLine=SHEP, stationId=LES1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=6.431476510067114, timeString=06.43, trainDestination=DML1, createDate=Sun Sep 17 11:50:59 EDT 2017, systemMessageType=Normal]
