NTASData [id=16593303510, subwayLine=YUS, stationId=WEL1, trainId=106, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303526, subwayLine=YUS, stationId=DAV1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=4.215013333333333, timeString=04.22, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303527, subwayLine=YUS, stationId=DAV1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=5.798586666666667, timeString=05.80, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303528, subwayLine=YUS, stationId=EGL1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=1.6141822222222224, timeString=01.61, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303529, subwayLine=YUS, stationId=EGL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=5.829195555555556, timeString=05.83, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303530, subwayLine=YUS, stationId=EGL1, trainId=5, trainMessage=Arriving, trainDirection=North, timeInt=7.412768888888889, timeString=07.41, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303531, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=3.8375110222222224, timeString=03.84, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303532, subwayLine=YUS, stationId=LAW1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=5.906088888888888, timeString=05.91, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303533, subwayLine=YUS, stationId=LAW1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=10.121102222222222, timeString=10.12, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303534, subwayLine=YUS, stationId=YKM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=7.352177688888888, timeString=07.35, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303535, subwayLine=YUS, stationId=YKM1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=9.420755555555557, timeString=09.42, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303536, subwayLine=YUS, stationId=YKM1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=13.635768888888888, timeString=13.64, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303537, subwayLine=YUS, stationId=SHP1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=0.7687733333333334, timeString=00.77, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303538, subwayLine=YUS, stationId=SHP1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=10.9385288, timeString=10.94, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303539, subwayLine=YUS, stationId=SHP1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=13.007106666666665, timeString=13.01, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303540, subwayLine=YUS, stationId=NYC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=2.229991111111111, timeString=02.23, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303541, subwayLine=YUS, stationId=NYC1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=12.399746577777778, timeString=12.40, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303542, subwayLine=YUS, stationId=NYC1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=14.468324444444445, timeString=14.47, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303543, subwayLine=YUS, stationId=FIN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=4.837031111111111, timeString=04.84, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303544, subwayLine=YUS, stationId=FIN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=15.006786577777776, timeString=15.01, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303545, subwayLine=YUS, stationId=FIN1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=17.075364444444446, timeString=17.08, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303546, subwayLine=YUS, stationId=FIN2, trainId=128, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303547, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=4.837031111111111, timeString=04.84, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303548, subwayLine=YUS, stationId=FIN2, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=15.006786577777776, timeString=15.01, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303549, subwayLine=YUS, stationId=LAW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=2.568222222222222, timeString=02.57, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303550, subwayLine=YUS, stationId=EGL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=6.851097777777777, timeString=06.85, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303551, subwayLine=YUS, stationId=DAV2, trainId=125, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303552, subwayLine=YUS, stationId=DAV2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=8.460764444444445, timeString=08.46, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303553, subwayLine=YUS, stationId=STC2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.039208888888889, timeString=02.04, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303554, subwayLine=YUS, stationId=STC2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=10.499973333333333, timeString=10.50, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303555, subwayLine=YUS, stationId=SUM2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=3.4434177777777775, timeString=03.44, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303556, subwayLine=YUS, stationId=SUM2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=11.904182222222223, timeString=11.90, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303557, subwayLine=YUS, stationId=ROS2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=4.462111111111111, timeString=04.46, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303558, subwayLine=YUS, stationId=ROS2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=12.922875555555557, timeString=12.92, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303559, subwayLine=YUS, stationId=BLO2, trainId=124, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303560, subwayLine=YUS, stationId=BLO2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=5.79012, timeString=05.79, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303561, subwayLine=YUS, stationId=BLO2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=14.250884444444445, timeString=14.25, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303562, subwayLine=YUS, stationId=WEL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=0.9543466666666667, timeString=00.95, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303563, subwayLine=YUS, stationId=WEL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=6.744466666666668, timeString=06.74, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303564, subwayLine=YUS, stationId=WEL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=15.205231111111113, timeString=15.21, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303565, subwayLine=YUS, stationId=COL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=1.8838577777777779, timeString=01.88, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303566, subwayLine=YUS, stationId=COL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=7.673977777777777, timeString=07.67, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303567, subwayLine=YUS, stationId=COL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=16.134742222222222, timeString=16.13, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303568, subwayLine=YUS, stationId=DUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=2.7507155555555554, timeString=02.75, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303569, subwayLine=YUS, stationId=DUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=8.540835555555555, timeString=08.54, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303570, subwayLine=YUS, stationId=DUN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=17.0016, timeString=17.00, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303571, subwayLine=YUS, stationId=QUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.5075066666666666, timeString=03.51, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303572, subwayLine=YUS, stationId=QUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=9.297626666666666, timeString=09.30, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303573, subwayLine=YUS, stationId=QUN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=17.75839111111111, timeString=17.76, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303574, subwayLine=YUS, stationId=KNG2, trainId=123, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303575, subwayLine=YUS, stationId=KNG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=4.3331599999999995, timeString=04.33, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303576, subwayLine=YUS, stationId=KNG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=10.12328, timeString=10.12, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303577, subwayLine=YUS, stationId=UNI2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=0.8070266666666667, timeString=00.81, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303578, subwayLine=YUS, stationId=UNI2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=5.140186666666667, timeString=05.14, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303579, subwayLine=YUS, stationId=UNI2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=10.930306666666667, timeString=10.93, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303580, subwayLine=YUS, stationId=STA2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.7337155555555555, timeString=01.73, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303581, subwayLine=YUS, stationId=STA2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=6.066875555555555, timeString=06.07, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303582, subwayLine=YUS, stationId=STA2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=11.856995555555557, timeString=11.86, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303583, subwayLine=YUS, stationId=OSG2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=2.4289822222222224, timeString=02.43, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303584, subwayLine=YUS, stationId=OSG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=6.762142222222222, timeString=06.76, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303585, subwayLine=YUS, stationId=OSG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=12.552262222222222, timeString=12.55, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303586, subwayLine=YUS, stationId=STP2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=3.182951111111111, timeString=03.18, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303587, subwayLine=YUS, stationId=STP2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.516111111111112, timeString=07.52, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303588, subwayLine=YUS, stationId=STP2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=13.30623111111111, timeString=13.31, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303589, subwayLine=YUS, stationId=QPK2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=4.325257777777778, timeString=04.33, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303590, subwayLine=YUS, stationId=QPK2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=8.658417777777778, timeString=08.66, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303591, subwayLine=YUS, stationId=QPK2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=14.448537777777776, timeString=14.45, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303592, subwayLine=YUS, stationId=MUS2, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303593, subwayLine=YUS, stationId=MUS2, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=1.8355855555555558, timeString=01.84, trainDestination=MUS1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303594, subwayLine=YUS, stationId=MUS2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=5.587791111111111, timeString=05.59, trainDestination=MUS2, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303595, subwayLine=YUS, stationId=MUS1, trainId=109, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303596, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303597, subwayLine=YUS, stationId=MUS1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=1.8355855555555558, timeString=01.84, trainDestination=MUS1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303598, subwayLine=YUS, stationId=STA1, trainId=108, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303599, subwayLine=YUS, stationId=UNI1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=0.9069333333333333, timeString=00.91, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303600, subwayLine=YUS, stationId=KNG1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=1.7018244444444444, timeString=01.70, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303601, subwayLine=YUS, stationId=QUN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=0.1902177777777778, timeString=00.19, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303602, subwayLine=YUS, stationId=QUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=2.527477777777778, timeString=02.53, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303603, subwayLine=YUS, stationId=DUN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=0.9447511111111111, timeString=00.94, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303604, subwayLine=YUS, stationId=DUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=3.282011111111111, timeString=03.28, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303605, subwayLine=YUS, stationId=COL1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=1.8116088888888888, timeString=01.81, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593303606, subwayLine=YUS, stationId=COL1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=4.148868888888889, timeString=04.15, trainDestination=FIN1, createDate=Sun Sep 17 10:32:00 EDT 2017, systemMessageType=Normal]
