NTASData [id=16592886505, subwayLine=BD, stationId=GWD2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=0.6879232198142415, timeString=00.69, trainDestination=KIP2, createDate=Sun Sep 17 10:03:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16592886506, subwayLine=BD, stationId=GWD2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=6.223587120743035, timeString=06.22, trainDestination=KIP2, createDate=Sun Sep 17 10:03:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16592886507, subwayLine=BD, stationId=GWD2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=11.070052800000003, timeString=11.07, trainDestination=KIP2, createDate=Sun Sep 17 10:03:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16592886508, subwayLine=BD, stationId=DON2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=1.879404705882353, timeString=01.88, trainDestination=KIP2, createDate=Sun Sep 17 10:03:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16592886509, subwayLine=BD, stationId=DON2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=7.415068606811147, timeString=07.42, trainDestination=KIP2, createDate=Sun Sep 17 10:03:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16592886510, subwayLine=BD, stationId=DON2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=12.261534286068112, timeString=12.26, trainDestination=KIP2, createDate=Sun Sep 17 10:03:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16592886511, subwayLine=BD, stationId=PAP2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=2.8098717027863778, timeString=02.81, trainDestination=KIP2, createDate=Sun Sep 17 10:03:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16592886512, subwayLine=BD, stationId=PAP2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=8.345535603715172, timeString=08.35, trainDestination=KIP2, createDate=Sun Sep 17 10:03:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16592886513, subwayLine=BD, stationId=PAP2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=13.192001282972138, timeString=13.19, trainDestination=KIP2, createDate=Sun Sep 17 10:03:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16592886514, subwayLine=BD, stationId=CHE2, trainId=201, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:03:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16592886515, subwayLine=BD, stationId=CHE2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=3.8374406191950468, timeString=03.84, trainDestination=KIP2, createDate=Sun Sep 17 10:03:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16592886516, subwayLine=BD, stationId=CHE2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=9.37310452012384, timeString=09.37, trainDestination=KIP2, createDate=Sun Sep 17 10:03:25 EDT 2017, systemMessageType=Normal]
NTASData [id=16592886517, subwayLine=BD, stationId=BRD2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=1.0780562526315791, timeString=01.08, trainDestination=KIP2, createDate=Sun Sep 17 10:03:25 EDT 2017, systemMessageType=Normal]
