NTASData [id=16593870112, subwayLine=YUS, stationId=GCN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=1.6364518518518518, timeString=01.64, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870157, subwayLine=YUS, stationId=COL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=3.893868888888889, timeString=03.89, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870158, subwayLine=YUS, stationId=COL1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=22.26002407407407, timeString=22.26, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870159, subwayLine=YUS, stationId=COL1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=24.288252222222226, timeString=24.29, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870160, subwayLine=YUS, stationId=WEL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=4.8115266666666665, timeString=04.81, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870161, subwayLine=YUS, stationId=WEL1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=23.17768185185185, timeString=23.18, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870162, subwayLine=YUS, stationId=WEL1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=25.205910000000003, timeString=25.21, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870163, subwayLine=YUS, stationId=BLO1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=5.765873333333333, timeString=05.77, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870164, subwayLine=YUS, stationId=BLO1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=24.132028518518517, timeString=24.13, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870165, subwayLine=YUS, stationId=BLO1, trainId=534, trainMessage=Arriving, trainDirection=North, timeInt=26.160256666666665, timeString=26.16, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870166, subwayLine=YUS, stationId=ROS1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=1.0735733333333333, timeString=01.07, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870167, subwayLine=YUS, stationId=ROS1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=7.094446666666666, timeString=07.09, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870168, subwayLine=YUS, stationId=ROS1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=25.460601851851848, timeString=25.46, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870169, subwayLine=YUS, stationId=SUM1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=2.1029911111111113, timeString=02.10, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870170, subwayLine=YUS, stationId=SUM1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=8.123864444444443, timeString=08.12, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870171, subwayLine=YUS, stationId=SUM1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=26.49001962962963, timeString=26.49, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870172, subwayLine=YUS, stationId=STC1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=3.5111511111111113, timeString=03.51, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870173, subwayLine=YUS, stationId=STC1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=9.532024444444444, timeString=09.53, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870174, subwayLine=YUS, stationId=STC1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=27.89817962962963, timeString=27.90, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870175, subwayLine=YUS, stationId=DAV1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=0.41994666666666663, timeString=00.42, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870176, subwayLine=YUS, stationId=DAV1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=5.543586666666666, timeString=05.54, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870177, subwayLine=YUS, stationId=DAV1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=11.564459999999999, timeString=11.56, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870178, subwayLine=YUS, stationId=EGL1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=2.034128888888889, timeString=02.03, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870179, subwayLine=YUS, stationId=EGL1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=7.15776888888889, timeString=07.16, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870180, subwayLine=YUS, stationId=EGL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=13.178642222222221, timeString=13.18, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870181, subwayLine=YUS, stationId=LAW1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=2.1319066666666666, timeString=02.13, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870182, subwayLine=YUS, stationId=LAW1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=6.326035555555555, timeString=06.33, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870183, subwayLine=YUS, stationId=LAW1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=11.449675555555554, timeString=11.45, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870184, subwayLine=YUS, stationId=YKM1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=5.6465733333333334, timeString=05.65, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870185, subwayLine=YUS, stationId=YKM1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=9.840702222222223, timeString=09.84, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870186, subwayLine=YUS, stationId=YKM1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=14.964342222222221, timeString=14.96, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870187, subwayLine=YUS, stationId=SHP1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=3.331351111111111, timeString=03.33, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870188, subwayLine=YUS, stationId=SHP1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=9.232924444444443, timeString=09.23, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870189, subwayLine=YUS, stationId=SHP1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=13.427053333333333, timeString=13.43, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870190, subwayLine=YUS, stationId=NYC1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=4.792568888888888, timeString=04.79, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870191, subwayLine=YUS, stationId=NYC1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=10.694142222222222, timeString=10.69, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870192, subwayLine=YUS, stationId=NYC1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=14.888271111111111, timeString=14.89, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870193, subwayLine=YUS, stationId=FIN1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870194, subwayLine=YUS, stationId=FIN1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=2.0528844444444445, timeString=02.05, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870195, subwayLine=YUS, stationId=FIN1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=7.3996088888888885, timeString=07.40, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870196, subwayLine=YUS, stationId=FIN2, trainId=110, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870197, subwayLine=YUS, stationId=FIN2, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=2.0528844444444445, timeString=02.05, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870198, subwayLine=YUS, stationId=FIN2, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=7.3996088888888885, timeString=07.40, trainDestination=FIN1, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870199, subwayLine=YUS, stationId=YKM2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=2.9915555555555557, timeString=02.99, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870200, subwayLine=YUS, stationId=LAW2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=0.24835555555555555, timeString=00.25, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870201, subwayLine=YUS, stationId=LAW2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=6.504528888888889, timeString=06.50, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870202, subwayLine=YUS, stationId=EGL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=4.531231111111111, timeString=04.53, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870203, subwayLine=YUS, stationId=EGL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=10.787404444444444, timeString=10.79, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870204, subwayLine=YUS, stationId=DAV2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=6.140897777777777, timeString=06.14, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870205, subwayLine=YUS, stationId=DAV2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=12.397071111111112, timeString=12.40, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870206, subwayLine=YUS, stationId=STC2, trainId=5, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870207, subwayLine=YUS, stationId=STC2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=8.180106666666667, timeString=08.18, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870208, subwayLine=YUS, stationId=STC2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=14.436279999999998, timeString=14.44, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870209, subwayLine=YUS, stationId=SUM2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=1.4042088888888888, timeString=01.40, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870210, subwayLine=YUS, stationId=SUM2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=9.584315555555555, timeString=09.58, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870211, subwayLine=YUS, stationId=SUM2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=15.840488888888888, timeString=15.84, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870212, subwayLine=YUS, stationId=ROS2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=2.4229022222222225, timeString=02.42, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870213, subwayLine=YUS, stationId=ROS2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=10.60300888888889, timeString=10.60, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870214, subwayLine=YUS, stationId=ROS2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=16.85918222222222, timeString=16.86, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870215, subwayLine=YUS, stationId=BLO2, trainId=106, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870216, subwayLine=YUS, stationId=BLO2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=3.7509111111111113, timeString=03.75, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870217, subwayLine=YUS, stationId=BLO2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=11.931017777777777, timeString=11.93, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870218, subwayLine=YUS, stationId=WEL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=0.9543466666666667, timeString=00.95, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870219, subwayLine=YUS, stationId=WEL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=4.705257777777778, timeString=04.71, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870220, subwayLine=YUS, stationId=WEL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=12.885364444444447, timeString=12.89, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16593870221, subwayLine=YUS, stationId=COL2, trainId=104, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:14:40 EDT 2017, systemMessageType=Normal]
