NTASData [id=16594574774, subwayLine=BD, stationId=DNW2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=0.7020780185758515, timeString=00.70, trainDestination=KIP2, createDate=Sun Sep 17 12:07:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594574775, subwayLine=BD, stationId=DNW2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=4.824011576470589, timeString=04.82, trainDestination=KIP2, createDate=Sun Sep 17 12:07:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594574776, subwayLine=BD, stationId=DNW2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=8.939241421671827, timeString=08.94, trainDestination=KIP2, createDate=Sun Sep 17 12:07:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594574777, subwayLine=BD, stationId=KEL2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=1.8379311455108365, timeString=01.84, trainDestination=KIP2, createDate=Sun Sep 17 12:07:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594574778, subwayLine=BD, stationId=KEL2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=5.959864703405573, timeString=05.96, trainDestination=KIP2, createDate=Sun Sep 17 12:07:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594574779, subwayLine=BD, stationId=KEL2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=10.075094548606812, timeString=10.08, trainDestination=KIP2, createDate=Sun Sep 17 12:07:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594574780, subwayLine=BD, stationId=HPK2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=3.0336590712074303, timeString=03.03, trainDestination=KIP2, createDate=Sun Sep 17 12:07:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594574781, subwayLine=BD, stationId=HPK2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=7.155592629102168, timeString=07.16, trainDestination=KIP2, createDate=Sun Sep 17 12:07:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594574782, subwayLine=BD, stationId=HPK2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=11.270822474303404, timeString=11.27, trainDestination=KIP2, createDate=Sun Sep 17 12:07:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594574783, subwayLine=BD, stationId=RUN2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=4.254016346749227, timeString=04.25, trainDestination=KIP2, createDate=Sun Sep 17 12:07:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594574784, subwayLine=BD, stationId=RUN2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=8.375949904643964, timeString=08.38, trainDestination=KIP2, createDate=Sun Sep 17 12:07:28 EDT 2017, systemMessageType=Normal]
