NTASData [id=16592873852, subwayLine=SHEP, stationId=LES2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=0.7409395973154362, timeString=00.74, trainDestination=YIE2, createDate=Sun Sep 17 10:02:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592873853, subwayLine=SHEP, stationId=BSS2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=2.3368791946308725, timeString=02.34, trainDestination=YIE2, createDate=Sun Sep 17 10:02:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592873854, subwayLine=SHEP, stationId=BYV2, trainId=461, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=YIE2, createDate=Sun Sep 17 10:02:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592873855, subwayLine=SHEP, stationId=BYV2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=4.128120805369127, timeString=04.13, trainDestination=YIE2, createDate=Sun Sep 17 10:02:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592873856, subwayLine=SHEP, stationId=YIE2, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=4.140906040268456, timeString=04.14, trainDestination=YIE2, createDate=Sun Sep 17 10:02:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592873857, subwayLine=SHEP, stationId=YIE2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=8.269026845637583, timeString=08.27, trainDestination=YIE2, createDate=Sun Sep 17 10:02:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592873858, subwayLine=SHEP, stationId=YIE1, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=4.140906040268456, timeString=04.14, trainDestination=YIE2, createDate=Sun Sep 17 10:02:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592873859, subwayLine=SHEP, stationId=YIE1, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=8.269026845637583, timeString=08.27, trainDestination=YIE2, createDate=Sun Sep 17 10:02:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592873860, subwayLine=SHEP, stationId=BYV1, trainId=464, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=DML1, createDate=Sun Sep 17 10:02:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592873861, subwayLine=SHEP, stationId=BSS1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=1.787214765100671, timeString=01.79, trainDestination=DML1, createDate=Sun Sep 17 10:02:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592873862, subwayLine=SHEP, stationId=LES1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=3.37510067114094, timeString=03.38, trainDestination=DML1, createDate=Sun Sep 17 10:02:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592873863, subwayLine=SHEP, stationId=DML1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=1.197986577181208, timeString=01.20, trainDestination=DML1, createDate=Sun Sep 17 10:02:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592873864, subwayLine=SHEP, stationId=DML1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=6.879765100671141, timeString=06.88, trainDestination=DML1, createDate=Sun Sep 17 10:02:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592873865, subwayLine=SHEP, stationId=DML2, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=1.197986577181208, timeString=01.20, trainDestination=DML1, createDate=Sun Sep 17 10:02:30 EDT 2017, systemMessageType=Normal]
NTASData [id=16592873866, subwayLine=SHEP, stationId=DML2, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=6.879765100671141, timeString=06.88, trainDestination=DML1, createDate=Sun Sep 17 10:02:30 EDT 2017, systemMessageType=Normal]
