NTASData [id=16593490449, subwayLine=BD, stationId=KEL2, trainId=206, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490450, subwayLine=BD, stationId=KEL2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=4.641222167182663, timeString=04.64, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490451, subwayLine=BD, stationId=KEL2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=8.410062969659444, timeString=08.41, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490452, subwayLine=BD, stationId=HPK2, trainId=205, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490453, subwayLine=BD, stationId=HPK2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=1.1957279256965947, timeString=01.20, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490454, subwayLine=BD, stationId=HPK2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=5.836950092879258, timeString=05.84, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490455, subwayLine=BD, stationId=RUN2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=1.2203572755417957, timeString=01.22, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490456, subwayLine=BD, stationId=RUN2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=2.41608520123839, timeString=02.42, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490457, subwayLine=BD, stationId=RUN2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=7.057307368421053, timeString=07.06, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490458, subwayLine=BD, stationId=JNE2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=2.4352224891640866, timeString=02.44, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490459, subwayLine=BD, stationId=JNE2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=3.6309504148606817, timeString=03.63, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490460, subwayLine=BD, stationId=JNE2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=8.272172582043344, timeString=08.27, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490461, subwayLine=BD, stationId=OML2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=4.038891715170279, timeString=04.04, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490462, subwayLine=BD, stationId=OML2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=5.234619640866875, timeString=05.23, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490463, subwayLine=BD, stationId=OML2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=9.875841808049538, timeString=09.88, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490464, subwayLine=BD, stationId=RYK2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=6.45614480247678, timeString=06.46, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490465, subwayLine=BD, stationId=RYK2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=7.651872728173377, timeString=07.65, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490466, subwayLine=BD, stationId=RYK2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=12.29309489535604, timeString=12.29, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490467, subwayLine=BD, stationId=ISL2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=0.8665567801857587, timeString=00.87, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490468, subwayLine=BD, stationId=ISL2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=8.68363865758514, timeString=08.68, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490469, subwayLine=BD, stationId=ISL2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=9.879366583281735, timeString=09.88, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490470, subwayLine=BD, stationId=KIP2, trainId=203, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490471, subwayLine=BD, stationId=KIP2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=3.214955264396285, timeString=03.21, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490472, subwayLine=BD, stationId=KIP2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=11.032037141795664, timeString=11.03, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490473, subwayLine=BD, stationId=KIP1, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=3.214955264396285, timeString=03.21, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490474, subwayLine=BD, stationId=KIP1, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=11.032037141795664, timeString=11.03, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490475, subwayLine=BD, stationId=KIP1, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=12.227765067492262, timeString=12.23, trainDestination=KIP2, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490476, subwayLine=BD, stationId=ISL1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=2.0933984842105264, timeString=02.09, trainDestination=KEN1, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490477, subwayLine=BD, stationId=RYK1, trainId=201, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490478, subwayLine=BD, stationId=RYK1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=4.098305297832818, timeString=04.10, trainDestination=KEN1, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490479, subwayLine=BD, stationId=OML1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=2.418985634674923, timeString=02.42, trainDestination=KEN1, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490480, subwayLine=BD, stationId=OML1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=6.51729093250774, timeString=06.52, trainDestination=KEN1, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490481, subwayLine=BD, stationId=JNE1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=4.014728173374613, timeString=04.01, trainDestination=KEN1, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490482, subwayLine=BD, stationId=JNE1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=8.113033471207432, timeString=08.11, trainDestination=KEN1, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490483, subwayLine=BD, stationId=RUN1, trainId=201, trainMessage=Arriving, trainDirection=East, timeInt=5.144664594427245, timeString=05.14, trainDestination=KEN1, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490484, subwayLine=BD, stationId=RUN1, trainId=202, trainMessage=Arriving, trainDirection=East, timeInt=9.242969892260062, timeString=09.24, trainDestination=KEN1, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
NTASData [id=16593490485, subwayLine=BD, stationId=HPK1, trainId=222, trainMessage=Arriving, trainDirection=East, timeInt=0.20382910216718267, timeString=00.20, trainDestination=KEN1, createDate=Sun Sep 17 10:46:10 EDT 2017, systemMessageType=Normal]
